# location=Porto lat=41.15 lon=-8.61 baseline=1991-2020
scenario,time,mean,min,max
ssp370,2047-07-01,0.7001002788543702,0.10092716217041016,1.2507286071777344
ssp370,2048-07-01,0.917309045791626,0.4471136093139648,1.3009159088134765
ssp370,2049-07-01,1.040835189819336,0.47788295745849607,1.4191205978393555
ssp370,2050-07-01,1.285141658782959,0.9303133010864257,1.6054161071777344
ssp370,2051-07-01,1.401157522201538,1.1142274856567382,1.7472835540771485
ssp370,2052-07-01,1.4334677696228026,0.8750783920288085,1.9302576065063477
ssp370,2053-07-01,1.2487118721008301,0.6315114974975586,1.6584314346313476
ssp370,2054-07-01,1.2847303390502929,0.5746011734008789,1.757058334350586
ssp370,2055-07-01,1.2650089740753172,0.25386943817138674,1.9629344940185547
ssp370,2056-07-01,1.355911350250244,0.2637622833251953,2.206110382080078
ssp370,2057-07-01,1.3896230697631837,0.402734375,2.2329036712646486
ssp370,2058-07-01,1.5258476734161377,0.38740386962890627,2.454805374145508
ssp370,2059-07-01,1.693732452392578,0.7317180633544922,2.4708133697509767
ssp370,2060-07-01,1.697056198120117,0.7088970184326172,2.3673709869384765
ssp370,2061-07-01,1.8116358280181886,0.8977907180786133,2.407089614868164
ssp370,2062-07-01,1.8585463047027588,0.8644344329833984,2.6102386474609376
ssp370,2063-07-01,1.8890742778778076,1.1568410873413086,2.5080694198608398
ssp370,2064-07-01,1.660024642944336,0.8605203628540039,2.3755090713500975
ssp370,2065-07-01,1.573939609527588,0.8151519775390625,2.3486982345581056
ssp370,2066-07-01,1.5261127948760986,0.7124847412109375,2.4181074142456054
ssp370,2067-07-01,1.5426649570465087,0.7470117568969726,2.319299507141113
ssp370,2068-07-01,1.5143164157867433,0.6194259643554687,2.180159568786621
ssp370,2069-07-01,1.7158358573913575,0.6160573959350586,2.4701906204223634
ssp370,2070-07-01,1.858227825164795,0.8090194702148438,2.5684003829956055
ssp370,2071-07-01,1.9587542533874511,0.7756967544555664,2.9025434494018554
ssp370,2072-07-01,2.0510562896728515,0.7763772964477539,3.08786678314209
ssp370,2073-07-01,2.243991184234619,0.9153390884399414,3.16977596282959
ssp370,2074-07-01,2.170811414718628,0.850579833984375,3.1960046768188475
ssp370,2075-07-01,2.112877607345581,0.6076147079467773,3.25686092376709
ssp370,2076-07-01,2.066326522827149,0.508669662475586,3.06984920501709
ssp370,2077-07-01,2.041724681854248,0.5301799774169922,3.0530603408813475
ssp370,2078-07-01,1.9979328155517577,0.37171287536621095,3.213810920715332
ssp370,2079-07-01,2.083000135421753,0.5062881469726562,3.2720830917358397
ssp370,2080-07-01,2.1660361766815184,0.7177780151367188,3.3162275314331056
ssp370,2081-07-01,2.1995964527130125,0.7975894927978515,3.441878318786621
ssp370,2082-07-01,2.275175952911377,0.8001245498657227,3.588464546203613
