iso3;country;indicator;indicator_name;year;value
PSE;West Bank and Gaza;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;7.03014438410668
DEU;Germany;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;6.94337169149417
GAB;Gabon;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2015;6.85248546722255
TEC;Europe & Central Asia (IDA & IBRD countries);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;6.79504155641759
NRU;Nauru;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;6.54371697274439
ARM;Armenia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;6.45190387068973
BDI;Burundi;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2011;6.40253891441921
COG;Congo, Rep.;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2016;6.26798792148121
PSS;Pacific island small states;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;6.1626311415698
IBT;IDA & IBRD total;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;6.12716424217953
WLD;World;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;6.01162360833671
NAC;North America;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.99829887117632
PST;Post-demographic dividend;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.91118520498442
IBD;IBRD only;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2016;5.89225590603528
CPV;Cabo Verde;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;5.85521757610805
MAC;Macao SAR, China;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;5.82345148655527
ECA;Europe & Central Asia (excluding high income);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.79898414883911
LVA;Latvia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2007;5.72061616847736
ECS;Europe & Central Asia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.6991293861733
HPC;Heavily indebted poor countries (HIPC);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.69370102636493
DNK;Denmark;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;5.69267197024338
CSS;Caribbean small states;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.66844992664611
LTE;Late-demographic dividend;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2004;5.60126064957903
SLB;Solomon Islands;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;5.556751673744
LCN;Latin America & Caribbean;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.52745632512836
LAC;Latin America & Caribbean (excluding high income);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.49880881871179
OED;OECD members;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.45206647799949
TLA;Latin America & the Caribbean (IDA & IBRD countries);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.45142693597642
EMU;Euro area;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.43159735766485
EAR;Early-demographic dividend;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.28627280244772
ARG;Argentina;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;5.24618156983027
EUU;European Union;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.24079690620092
AFE;Africa Eastern and Southern;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.23333385180887
MDA;Moldova;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;5.11960962554195
SLE;Sierra Leone;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.11405475750475
LTU;Lithuania;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2004;5.07830192310282
IDX;IDA only;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;5.02087845776398
VUT;Vanuatu;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;5.01855476164859
SAU;Saudi Arabia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.97794237693877
JAM;Jamaica;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.92115231548935
PHL;Philippines;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.87479719946477
BHS;Bahamas, The;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.86689191542631
UZB;Uzbekistan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.69121385546077
ATG;Antigua and Barbuda;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.65032653301157
SAS;South Asia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;4.62329083536384
TSA;South Asia (IDA & IBRD);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;4.62329083536384
EAS;East Asia & Pacific;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2012;4.62202833638762
TLS;Timor-Leste;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.59681481045185
KGZ;Kyrgyz Republic;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.56694303320836
AGO;Angola;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.56235480401657
MIC;Middle income;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2012;4.53057044007124
SGP;Singapore;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;4.52893882207929
KEN;Kenya;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2001;4.52024247405942
LMY;Low & middle income;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2012;4.50395014069135
LAO;Lao PDR;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.47051867844533
BRB;Barbados;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2016;4.42315437058263
ESP;Spain;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);1998;4.40555585477758
LKA;Sri Lanka;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.39486200973821
MDV;Maldives;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.32935061146898
GUY;Guyana;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2003;4.30169199885288
MUS;Mauritius;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.28949666390259
LDC;Least developed countries: UN classification;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;4.26690975947475
NER;Niger;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;4.25623682283508
CYP;Cyprus;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.24756401565343
BTN;Bhutan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.2070680786556
MLI;Mali;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;4.1933555181789
KNA;St. Kitts and Nevis;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.1834889153206
EAP;East Asia & Pacific (excluding high income);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2004;4.13350979266757
TEA;East Asia & Pacific (IDA & IBRD countries);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2004;4.13350979266757
DJI;Djibouti;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2012;4.08588934111735
BOL;Bolivia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;4.03104184020518
CRI;Costa Rica;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.97928130200665
CEB;Central Europe and the Baltics;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;3.9424343134161
PRT;Portugal;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.92736308556193
FRA;France;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.92679281907539
LCA;St. Lucia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.9186435565983
SRB;Serbia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.90695933420643
FJI;Fiji;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.89422232370299
HKG;Hong Kong SAR, China;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;3.88507395387147
CHN;China;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2004;3.85837919915506
GHA;Ghana;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.85408715995404
IRN;Iran, Islamic Rep.;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2000;3.833628520825
BFA;Burkina Faso;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;3.68692808492164
OMN;Oman;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.65387565068908
SEN;Senegal;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;3.61603304146199
EGY;Egypt, Arab Rep.;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.55672549474079
URY;Uruguay;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.55220066265248
RWA;Rwanda;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.54990123791179
RUS;Russian Federation;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.54287980229156
MWI;Malawi;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.52767226185946
NOR;Norway;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.47683408368942
SUR;Suriname;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.46872535038349
VCT;St. Vincent and the Grenadines;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.46633439155486
PAN;Panama;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.41734872741714
BEL;Belgium;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.38070337617655
ROU;Romania;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.33460649566171
BGR;Bulgaria;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.30778161517693
GEO;Georgia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.25622941491457
MAR;Morocco;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.25508292176637
IND;India;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.19998995400312
KOR;Korea, Rep.;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.08454876495258
COL;Colombia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.07042593032713
EST;Estonia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;3.05325174631397
BEN;Benin;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;3.018621699505
LBR;Liberia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2009;2.9926665164425
DMA;Dominica;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.97732356426505
AUS;Australia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.96305400136681
SYC;Seychelles;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.92756048128058
ZWE;Zimbabwe;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.86010872453886
BRA;Brazil;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.8565400129506
HRV;Croatia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.81999074124789
AZE;Azerbaijan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.80834996567442
MYS;Malaysia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.78972356038771
TUN;Tunisia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.78666740827227
MLT;Malta;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2007;2.78474569415835
SXM;Sint Maarten (Dutch part);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.76016439850992
GNQ;Equatorial Guinea;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);1996;2.72755228084519
TGO;Togo;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;2.69823046052656
ITA;Italy;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.6422280635021
AUT;Austria;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.64123687247299
ECU;Ecuador;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.63070490333297
UGA;Uganda;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.62522211534129
MDG;Madagascar;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.60878289706641
NPL;Nepal;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.49662633697611
CIV;Cote d'Ivoire;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.48812416722662
BLZ;Belize;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.44395041330559
CHE;Switzerland;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.41279560435243
PAK;Pakistan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.38972962157585
HND;Honduras;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.31391004169079
SVN;Slovenia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.31291867601389
CZE;Czechia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.26926004813101
PNG;Papua New Guinea;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;2.23665731230594
STP;Sao Tome and Principe;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2012;2.22589829644833
JOR;Jordan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.21448860204979
GRD;Grenada;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.20293094141666
ISR;Israel;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.20075766774327
PER;Peru;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.19957538367116
DOM;Dominican Republic;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.18698742482231
SWZ;Eswatini;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.15870735668139
GRC;Greece;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.09034955889305
PRY;Paraguay;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.05971274879079
LUX;Luxembourg;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.01781443209806
ZAF;South Africa;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;2.01649923995716
FIN;Finland;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.9986815345836
POL;Poland;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.94710146199344
ETH;Ethiopia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.87831191148186
KAZ;Kazakhstan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.85154348239447
GTM;Guatemala;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.79582144705198
MKD;North Macedonia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.74404281808964
USA;United States;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.73560036661657
NIC;Nicaragua;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.71385365034025
BIH;Bosnia and Herzegovina;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.6759368894664
VNM;Viet Nam;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.61596394473107
THA;Thailand;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.58630660316751
NAM;Namibia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.57604140005093
SLV;El Salvador;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.5506265117051
SVK;Slovak Republic;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.43654825112987
BLR;Belarus;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.35374450839492
MNE;Montenegro;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.30293023685118
IDN;Indonesia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.23849081520894
MMR;Myanmar;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;1.23299325501045
BWA;Botswana;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.21525421705534
BGD;Bangladesh;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.16069439507612
NLD;Netherlands;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.12286551083945
HUN;Hungary;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.10182024962178
MOZ;Mozambique;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.09052635257041
CHL;Chile;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.0567336649427
MEX;Mexico;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;1.01049740774806
MRT;Mauritania;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.95246131201131
KHM;Cambodia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.922451012598246
JPN;Japan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.840640298046893
GMB;Gambia, The;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.752554888272723
TUR;Turkiye;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.711955553818019
AFG;Afghanistan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.701718914339217
YEM;Yemen, Rep.;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2016;0.678285595394158
COD;Congo, Dem. Rep.;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;0.646996731516001
DZA;Algeria;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.642311585385711
TTO;Trinidad and Tobago;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.619054686713443
WSM;Samoa;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.477719014209709
IRL;Ireland;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.450447527385954
TJK;Tajikistan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;0.345547982416277
SDN;Sudan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;0.157818441898368
