iso3;qid_country;lang_qid;lang_label;country_label_pt;country_label_en;lang_label_pt;lang_label_en
MYS;Q833;Q3176748;Jahai;Malásia;Malaysia;Jahai;Jahai
MYS;Q833;Q3195442;Kerinci;Malásia;Malaysia;Kerinci;Kerinci
MYS;Q833;Q3196845;Kimaragang;Malásia;Malaysia;Kimaragang;Kimaragang
MYS;Q833;Q3229263;Lelak;Malásia;Malaysia;Lelak;Lelak
MYS;Q833;Q3259058;East Berawan;Malásia;Malaysia;East Berawan;East Berawan
MYS;Q833;Q3259061;West Berawan;Malásia;Malaysia;West Berawan;West Berawan
MYS;Q833;Q3328150;Murik Kayan;Malásia;Malaysia;Murik Kayan;Murik Kayan
MYS;Q833;Q3336135;narom;Malásia;Malaysia;narom;Narom
MYS;Q833;Q3419746;Laraʼ;Malásia;Malaysia;Laraʼ;Laraʼ
MYS;Q833;Q3423957;Rajakng Kayan;Malásia;Malaysia;Rajakng Kayan;Rajakng Kayan
MYS;Q833;Q3446774;Bukitan;Malásia;Malaysia;Bukitan;Bukitan
MYS;Q833;Q3449510;Orang Kanaq;Malásia;Malaysia;Orang Kanaq;Orang Kanaq
MYS;Q833;Q3450611;Brunei Bisaya;Malásia;Malaysia;Brunei Bisaya;Brunei Bisaya
MYS;Q833;Q3450775;Bintulu;Malásia;Malaysia;Bintulu;Bintulu
MYS;Q833;Q3474891;Sa'ban;Malásia;Malaysia;Sa'ban;Sa'ban
MYS;Q833;Q3914693;Língua temiar;Malásia;Malaysia;Língua temiar;Temiar
MYS;Q833;Q3915909;Negeri Sembilan Malay;Malásia;Malaysia;Negeri Sembilan Malay;Negeri Sembilan Malay
MYS;Q833;Q4208197;Orang Seletar;Malásia;Malaysia;Orang Seletar;Orang Seletar
MYS;Q833;Q4216968;Jakun;Malásia;Malaysia;Jakun;Jakun
MYS;Q833;Q4663287;Abai Sungai;Malásia;Malaysia;Abai Sungai;Abai Sungai
MYS;Q833;Q4842201;Bah-Biau Punan;Malásia;Malaysia;Bah-Biau Punan;Bah-Biau Punan
MYS;Q833;Q4850134;Balau;Malásia;Malaysia;Balau;Balau
MYS;Q833;Q4924925;Língua de sinais de Penang;Malásia;Malaysia;Língua de sinais de Penang;Penang Sign Language
MYS;Q833;Q4925684;Kedah-Perak-Perlis-Penang Malay;Malásia;Malaysia;Kedah-Perak-Perlis-Penang Malay;Kedah-Perak-Perlis-Penang Malay
MYS;Q833;Q4943150;Bookan;Malásia;Malaysia;Bookan;Bookan
MYS;Q833;Q5224156;Daro-Matu;Malásia;Malaysia;Daro-Matu;Daro-Matu
MYS;Q833;Q5317225;Língua dusun;Malásia;Malaysia;Língua dusun;Kadazandusun
MYS;Q833;Q5330240;Eastern Kadazan;Malásia;Malaysia;Eastern Kadazan;Eastern Kadazan
MYS;Q833;Q5520523;Gana’;Malásia;Malaysia;Gana’;Gana’
MYS;Q833;Q6348863;Kajaman;Malásia;Malaysia;Kajaman;Kajaman
MYS;Q833;Q6350003;Kalabakan;Malásia;Malaysia;Kalabakan;Kalabakan
MYS;Q833;Q6364300;Kanowit;Malásia;Malaysia;Kanowit;Kanowit
MYS;Q833;Q6385445;Língua kelabit;Malásia;Malaysia;Língua kelabit;Kelabit
MYS;Q833;Q6388963;Língua kendayan;Malásia;Malaysia;Língua kendayan;Kanayatn
MYS;Q833;Q6389308;Keningau Murut;Malásia;Malaysia;Keningau Murut;Keningau Murut
MYS;Q833;Q6391529;Kensiu;Malásia;Malaysia;Kensiu;Kensiu
MYS;Q833;Q6414335;Kintaq;Malásia;Malaysia;Kintaq;Kintaq
MYS;Q833;Q6433808;Kota Marudu Talantang;Malásia;Malaysia;Kota Marudu Talantang;Kota Marudu Talantang
MYS;Q833;Q6487291;Lanoh;Malásia;Malaysia;Lanoh;Lanoh
MYS;Q833;Q6685078;Lotud;Malásia;Malaysia;Lotud;Lotud
MYS;Q833;Q6736761;Mainstream Kenyah;Malásia;Malaysia;Mainstream Kenyah;Mainstream Kenyah
MYS;Q833;Q6869641;Mintil;Malásia;Malaysia;Mintil;Mintil
MYS;Q833;Q6895718;Língua molbog;Malásia;Malaysia;Língua molbog;Molbog
MYS;Q833;Q6897407;Momogun;Malásia;Malaysia;Momogun;Momogun
MYS;Q833;Q7033959;Língua yue;Malásia;Malaysia;Língua yue;Yue Chinese
MYS;Q833;Q7082487;Okolod;Malásia;Malaysia;Okolod;Okolod
MYS;Q833;Q7132487;Papar;Malásia;Malaysia;Papar;Papar
MYS;Q833;Q7259892;Punan Batu;Malásia;Malaysia;Punan Batu;Punan Batu
MYS;Q833;Q7312239;Remun;Malásia;Malaysia;Remun;Remun
MYS;Q833;Q7395820;Sabah Bisaya;Malásia;Malaysia;Sabah Bisaya;Sabah Bisaya
MYS;Q833;Q7396535;Sabüm;Malásia;Malaysia;Sabüm;Sabüm
MYS;Q833;Q7442799;Sebop;Malásia;Malaysia;Sebop;Sebop
MYS;Q833;Q7442836;Sebuyau;Malásia;Malaysia;Sebuyau;Sebuyau
MYS;Q833;Q7447132;Sekapan;Malásia;Malaysia;Sekapan;Sekapan
MYS;Q833;Q7448844;Selungai Murut;Malásia;Malaysia;Selungai Murut;Selungai Murut
MYS;Q833;Q7449119;Semaq Beri;Malásia;Malaysia;Semaq Beri;Semaq Beri
MYS;Q833;Q7449148;Sembakung;Malásia;Malaysia;Sembakung;Sembakung
MYS;Q833;Q7449713;Semnam;Malásia;Malaysia;Semnam;Semnam
MYS;Q833;Q7455488;Seru;Malásia;Malaysia;Seru;Seru
MYS;Q833;Q7455497;Serudung;Malásia;Malaysia;Serudung;Serudung
MYS;Q833;Q7506806;Sian;Malásia;Malaysia;Sian;Sian
MYS;Q833;Q7675300;Tagal Murut;Malásia;Malaysia;Tagal Murut;Tagol
MYS;Q833;Q7698205;Temoq;Malásia;Malaysia;Temoq;Temoq
MYS;Q833;Q7807680;Timugon;Malásia;Malaysia;Timugon;Timugon
MYT;Q17063;Q150;francês;Mayotte;Mayotte;francês;French
MYT;Q17063;Q7838;Língua suaíli;Mayotte;Mayotte;Língua suaíli;Swahili
MYT;Q17063;Q7930;Língua malgaxe;Mayotte;Mayotte;Língua malgaxe;Malagasy
MYT;Q17063;Q34075;shimaore;Mayotte;Mayotte;shimaore;Maore
MYT;Q17063;Q5150795;Língua bushi;Mayotte;Mayotte;Língua bushi;Bushi
NAM;Q1030;Q188;alemão;Namíbia;Namibia;alemão;German
NAM;Q1030;Q1860;inglês;Namíbia;Namibia;inglês;English
NAM;Q1030;Q13229;Língua ǃxóõ;Namíbia;Namibia;Língua ǃxóõ;Taa
NAM;Q1030;Q13301;Língua nama;Namíbia;Namibia;Língua nama;Khoekhoe
NAM;Q1030;Q14196;língua africâner;Namíbia;Namibia;língua africâner;Afrikaans
NAM;Q1030;Q28305;Khwe;Namíbia;Namibia;Khwe;Khwe
NAM;Q1030;Q33315;hereró;Namíbia;Namibia;hereró;Herero
NAM;Q1030;Q33628;Língua lozi;Namíbia;Namibia;Língua lozi;Lozi
NAM;Q1030;Q33900;Ndonga;Namíbia;Namibia;Ndonga;Ndonga
NAM;Q1030;Q34137;língua tswana;Namíbia;Namibia;língua tswana;Tswana
NAM;Q1030;Q36334;Kwangali;Namíbia;Namibia;Kwangali;Kwangali
NAM;Q1030;Q56528;!O!ung;Namíbia;Namibia;!O!ung;Sekele
NAM;Q1030;Q616533;Ekoka !Kung;Namíbia;Namibia;Ekoka !Kung;Ekoka !Kung
NAM;Q1030;Q1192295;Língua Juǀʼhoan;Namíbia;Namibia;Língua Juǀʼhoan;Juǀʼhoansi
NAM;Q1030;Q1405077;Língua cuanhama;Namíbia;Namibia;Língua cuanhama;Kwanyama
NAM;Q1030;Q1845148;Zemba;Namíbia;Namibia;Zemba;Zemba
NAM;Q1030;Q2164778;Língua naro;Namíbia;Namibia;Língua naro;Naro
NAM;Q1030;Q2520657;Fwe;Namíbia;Namibia;Fwe;Fwe
NAM;Q1030;Q2658760;Haiǁom;Namíbia;Namibia;Haiǁom;Haiǁom
NAM;Q1030;Q2691548;Língua mbukushu;Namíbia;Namibia;Língua mbukushu;Mbukushu
NAM;Q1030;Q3487165;Kwambi;Namíbia;Namibia;Kwambi;Kwambi
NAM;Q1030;Q3780954;Língua dciriku;Namíbia;Namibia;Língua dciriku;Gciriku
NAM;Q1030;Q6442073;Kuhane;Namíbia;Namibia;Kuhane;Kuhane
NAM;Q1030;Q6961792;Língua de Sinais da Namíbia;Namíbia;Namibia;Língua de Sinais da Namíbia;Namibian Sign Language
NAM;Q1030;Q8053347;Yeyi;Namíbia;Namibia;Yeyi;Yeyi
NAM;Q1030;Q12952830;Mbalanhu;Namíbia;Namibia;Mbalanhu;Mbalanhu
NCL;Q33788;Q150;francês;Nova Caledónia;New Caledonia;francês;French
NCL;Q33788;Q36837;West Uvean;Nova Caledónia;New Caledonia;West Uvean;West Uvean
NCL;Q33788;Q282888;Língua iaai;Nova Caledónia;New Caledonia;Língua iaai;Iaai
NCL;Q33788;Q303154;Língua nyelâyu;Nova Caledónia;New Caledonia;Língua nyelâyu;Nyâlayu
NCL;Q33788;Q732131;Língua paicî;Nova Caledónia;New Caledonia;Língua paicî;Paicî
NCL;Q33788;Q1133089;Tayo;Nova Caledónia;New Caledonia;Tayo;Tayo
NCL;Q33788;Q2828867;Língua ajië;Nova Caledónia;New Caledonia;Língua ajië;Ajië
NCL;Q33788;Q2932212;Caac;Nova Caledónia;New Caledonia;Caac;Caac
NCL;Q33788;Q3009690;Língua cèmuhi;Nova Caledónia;New Caledonia;Língua cèmuhi;Cèmuhî
NCL;Q33788;Q3039319;Drehu;Nova Caledónia;New Caledonia;Drehu;Drehu
NCL;Q33788;Q3091331;Fwâi;Nova Caledónia;New Caledonia;Fwâi;Fwâi
NCL;Q33788;Q3163200;Jawe;Nova Caledónia;New Caledonia;Jawe;Jawe
NCL;Q33788;Q3338008;Nemi;Nova Caledónia;New Caledonia;Nemi;Nemi
NCL;Q33788;Q3338052;Língua nengone;Nova Caledónia;New Caledonia;Língua nengone;Nengone
NCL;Q33788;Q3346774;Numèè;Nova Caledónia;New Caledonia;Numèè;Numèè
NCL;Q33788;Q3347266;Kumak;Nova Caledónia;New Caledonia;Kumak;Kumak
NCL;Q33788;Q3388339;Pije;Nova Caledónia;New Caledonia;Pije;Pije
NCL;Q33788;Q3411152;Pwaamei;Nova Caledónia;New Caledonia;Pwaamei;Pwaamei
NCL;Q33788;Q3411153;Pwapwâ;Nova Caledónia;New Caledonia;Pwapwâ;Pwapwâ
NCL;Q33788;Q3571097;Língua xârâcùù;Nova Caledónia;New Caledonia;Língua xârâcùù;Xârâcùù
NCL;Q33788;Q3573088;Yuanga;Nova Caledónia;New Caledonia;Yuanga;Yuanga
NCL;Q33788;Q4790085;Arhâ;Nova Caledónia;New Caledonia;Arhâ;Arhâ
NCL;Q33788;Q4790086;Arhö;Nova Caledónia;New Caledonia;Arhö;Arhö
NCL;Q33788;Q5638166;Língua haeke;Nova Caledónia;New Caledonia;Língua haeke;Haeke
NCL;Q33788;Q5683513;Haveke;Nova Caledónia;New Caledonia;Haveke;Haveke
NCL;Q33788;Q5873712;Hmwaveke;Nova Caledónia;New Caledonia;Hmwaveke;Hmwaveke
NCL;Q33788;Q6983819;Língua ndrumbea;Nova Caledónia;New Caledonia;Língua ndrumbea;Ndrumbea
NCL;Q33788;Q7103905;Orowe;Nova Caledónia;New Caledonia;Orowe;Orowe
NCL;Q33788;Q7862281;Tîrî;Nova Caledónia;New Caledonia;Tîrî;Tîrî
NCL;Q33788;Q7958575;Waamwang;Nova Caledónia;New Caledonia;Waamwang;Waamwang
NCL;Q33788;Q8045635;Xârâgurè;Nova Caledónia;New Caledonia;Xârâgurè;Xârâgurè
NCL;Q33788;Q8072753;Zire;Nova Caledónia;New Caledonia;Zire;Zire
NCL;Q33788;Q9232446;Bwatoo;Nova Caledónia;New Caledonia;Bwatoo;Bwatoo
NCL;Q33788;Q12953527;New Caledonian Javanese;Nova Caledónia;New Caledonia;New Caledonian Javanese;New Caledonian Javanese
NCL;Q33788;Q14916900;Neku;Nova Caledónia;New Caledonia;Neku;Neku
NCL;Q33788;Q14916907;Vamale;Nova Caledónia;New Caledonia;Vamale;Vamale
NER;Q1032;Q150;francês;Níger;Niger;francês;French
NER;Q1032;Q33454;Língua fula;Níger;Niger;Língua fula;Fula
NER;Q1032;Q35244;Língua daza;Níger;Niger;Língua daza;Dazaga-kara
NER;Q1032;Q35474;Língua gourmanchema;Níger;Niger;Língua gourmanchema;Gourmanchéma
NER;Q1032;Q36564;Tasawaq;Níger;Niger;Tasawaq;Tasawaq
NER;Q1032;Q36570;Gadal;Níger;Niger;Gadal;Gadal
NER;Q1032;Q36639;língua teda;Níger;Niger;língua teda;Teda
NER;Q1032;Q36990;Língua zarma;Níger;Niger;Língua zarma;Zarma
NER;Q1032;Q56388;Língua tamajeg;Níger;Niger;Língua tamajeg;Air Tamajeq
NER;Q1032;Q56390;Língua tawellemmet;Níger;Niger;Língua tawellemmet;Tahoua
NER;Q1032;Q56475;Língua haúça;Níger;Niger;Língua haúça;Hausa
NER;Q1032;Q56497;Árabe chadiano;Níger;Niger;Árabe chadiano;Shuwa
NER;Q1032;Q56503;Árabe líbio;Níger;Niger;Árabe líbio;Libyan Arabic
NER;Q1032;Q56703;Tamahaq;Níger;Niger;Tamahaq;Tamahaq
NER;Q1032;Q8843523;Bilma Kanuri;Níger;Niger;Bilma Kanuri;Bilma Kanuri
NER;Q1032;Q11033658;Tumari Kanuri;Níger;Niger;Tumari Kanuri;Tumari Kanuri
NER;Q1032;Q12628799;Central-Eastern Niger Fulfulde;Níger;Niger;Central-Eastern Niger Fulfulde;Central-Eastern Niger Fulfulde
NER;Q1032;Q12952430;Western Niger Fulfulde;Níger;Niger;Western Niger Fulfulde;Western Niger Fulfulde
NER;Q1032;Q12952572;Manga Kanuri;Níger;Niger;Manga Kanuri;Manga Kanuri
NER;Q1032;Q15637215;Central Kanuri;Níger;Niger;Central Kanuri;Central Kanuri
NFK;Q31057;Q1860;inglês;Ilha Norfolk;Norfolk Island;inglês;English
NFK;Q31057;Q36554;pitcairnes;Ilha Norfolk;Norfolk Island;pitcairnes;Pitkern
NGA;Q1033;Q1860;inglês;Nigéria;Nigeria;inglês;English
NGA;Q1033;Q7502;Abanyom;Nigéria;Nigeria;Abanyom;Abanyom
NGA;Q1033;Q32932;Bete;Nigéria;Nigeria;Bete;Bete
NGA;Q1033;Q33578;Língua igbo;Nigéria;Nigeria;Língua igbo;Igbo
NGA;Q1033;Q33608;Jalaa;Nigéria;Nigeria;Jalaa;Jalaa
NGA;Q1033;Q33655;Língua naijá;Nigéria;Nigeria;Língua naijá;Nigerian Pidgin
NGA;Q1033;Q33792;Língua ibibio;Nigéria;Nigeria;Língua ibibio;Ibibio
NGA;Q1033;Q34131;Língua tiv;Nigéria;Nigeria;Língua tiv;Tiv
NGA;Q1033;Q34311;Língua iorubá;Nigéria;Nigeria;Língua iorubá;Yoruba
NGA;Q1033;Q34723;Ahan;Nigéria;Nigeria;Ahan;Ahan
NGA;Q1033;Q34727;Agoi;Nigéria;Nigeria;Agoi;Agoi
NGA;Q1033;Q34732;Agatu;Nigéria;Nigeria;Agatu;Agatu
NGA;Q1033;Q34734;Aduge;Nigéria;Nigeria;Aduge;Aduge
NGA;Q1033;Q34736;Gwune;Nigéria;Nigeria;Gwune;Gwune
NGA;Q1033;Q34776;Língua adamaua fulfulde;Nigéria;Nigeria;Língua adamaua fulfulde;Adamaua-Fulfulde
NGA;Q1033;Q34786;Ayu;Nigéria;Nigeria;Ayu;Ayu
NGA;Q1033;Q34788;Ayere;Nigéria;Nigeria;Ayere;Ayere
NGA;Q1033;Q34794;Atsam;Nigéria;Nigeria;Atsam;Atsam
NGA;Q1033;Q34798;Asu;Nigéria;Nigeria;Asu;Asu
NGA;Q1033;Q34799;Akum;Nigéria;Nigeria;Akum;Akum
NGA;Q1033;Q34801;Akpa;Nigéria;Nigeria;Akpa;Akpa
NGA;Q1033;Q34808;Ake;Nigéria;Nigeria;Ake;Ake
NGA;Q1033;Q34813;Alago language;Nigéria;Nigeria;Alago language;Alago language
NGA;Q1033;Q34815;Alege;Nigéria;Nigeria;Alege;Alege
NGA;Q1033;Q34823;Koro Wachi;Nigéria;Nigeria;Koro Wachi;Koro Wachi
NGA;Q1033;Q34826;Amo;Nigéria;Nigeria;Amo;Amo
NGA;Q1033;Q34829;Língua arigidi;Nigéria;Nigeria;Língua arigidi;Akoko
NGA;Q1033;Q34835;Abua;Nigéria;Nigeria;Abua;Abua
NGA;Q1033;Q34842;Baa;Nigéria;Nigeria;Baa;Baa
NGA;Q1033;Q34889;Língua bariba;Nigéria;Nigeria;Língua bariba;Bariba
NGA;Q1033;Q34892;Ibaali;Nigéria;Nigeria;Ibaali;Ibaali
NGA;Q1033;Q34898;Basa-Benue;Nigéria;Nigeria;Basa-Benue;Basa-Benue
NGA;Q1033;Q34946;Bitare;Nigéria;Nigeria;Bitare;Bitare
NGA;Q1033;Q34954;Língua bekwarra;Nigéria;Nigeria;Língua bekwarra;Bekwarra
NGA;Q1033;Q34964;Batu;Nigéria;Nigeria;Batu;Batu
NGA;Q1033;Q34967;Barkul;Nigéria;Nigeria;Barkul;Barkul
NGA;Q1033;Q34974;Bauchi;Nigéria;Nigeria;Bauchi;Bauchi
NGA;Q1033;Q34983;Boko;Nigéria;Nigeria;Boko;Boko
NGA;Q1033;Q34987;Bile;Nigéria;Nigeria;Bile;Bile
NGA;Q1033;Q35010;Biseni;Nigéria;Nigeria;Biseni;Biseni
NGA;Q1033;Q35013;Berom;Nigéria;Nigeria;Berom;Berom
NGA;Q1033;Q35034;Alumu;Nigéria;Nigeria;Alumu;Alumu
NGA;Q1033;Q35048;Cara;Nigéria;Nigeria;Cara;Cara
NGA;Q1033;Q35087;Boki;Nigéria;Nigeria;Boki;Boki
NGA;Q1033;Q35121;Abon;Nigéria;Nigeria;Abon;Abon
NGA;Q1033;Q35164;Dendi;Nigéria;Nigeria;Dendi;Dendi
NGA;Q1033;Q35174;Defaka;Nigéria;Nigeria;Defaka;Defaka
NGA;Q1033;Q35182;Degema;Nigéria;Nigeria;Degema;Degema
NGA;Q1033;Q35185;Língua bisã;Nigéria;Nigeria;Língua bisã;Busa
NGA;Q1033;Q35193;Língua cipo;Nigéria;Nigeria;Língua cipo;Cipu
NGA;Q1033;Q35199;Shingini;Nigéria;Nigeria;Shingini;Shingini
NGA;Q1033;Q35204;Kyoli;Nigéria;Nigeria;Kyoli;Kyoli
NGA;Q1033;Q35250;Ekajuk;Nigéria;Nigeria;Ekajuk;Ekajuk
NGA;Q1033;Q35254;Ekpeye;Nigéria;Nigeria;Ekpeye;Ekpeye
NGA;Q1033;Q35259;Evant;Nigéria;Nigeria;Evant;Evant
NGA;Q1033;Q35262;Etulo;Nigéria;Nigeria;Etulo;Etulo
NGA;Q1033;Q35266;Dzodinka;Nigéria;Nigeria;Dzodinka;Dzodinka
NGA;Q1033;Q35268;Esan;Nigéria;Nigeria;Esan;Esan
NGA;Q1033;Q35272;Língua goemai;Nigéria;Nigeria;Língua goemai;Goemai
NGA;Q1033;Q35290;Fam;Nigéria;Nigeria;Fam;Fam
NGA;Q1033;Q35291;Epie;Nigéria;Nigeria;Epie;Epie
NGA;Q1033;Q35294;Ebughu;Nigéria;Nigeria;Ebughu;Ebughu
NGA;Q1033;Q35296;Ekoi;Nigéria;Nigeria;Ekoi;Ekoi
NGA;Q1033;Q35297;Efutop;Nigéria;Nigeria;Efutop;Efutop
NGA;Q1033;Q35300;Eggon;Nigéria;Nigeria;Eggon;Eggon
NGA;Q1033;Q35304;Como Karim;Nigéria;Nigeria;Como Karim;Como Karim
NGA;Q1033;Q35363;Língua ebira;Nigéria;Nigeria;Língua ebira;Ebira
NGA;Q1033;Q35375;Língua edo;Nigéria;Nigeria;Língua edo;Edo
NGA;Q1033;Q35377;Língua efik;Nigéria;Nigeria;Língua efik;Efik
NGA;Q1033;Q35399;Língua icuerré;Nigéria;Nigeria;Língua icuerré;Ikwerre
NGA;Q1033;Q35401;Jju;Nigéria;Nigeria;Jju;Jju
NGA;Q1033;Q35403;Hyam;Nigéria;Nigeria;Hyam;Hyam
NGA;Q1033;Q35406;Ika;Nigéria;Nigeria;Ika;Ika
NGA;Q1033;Q35414;Língua isoco;Nigéria;Nigeria;Língua isoco;Isoko
NGA;Q1033;Q35420;Igede;Nigéria;Nigeria;Igede;Igede
NGA;Q1033;Q35428;Ivbiosakon;Nigéria;Nigeria;Ivbiosakon;Ivbiosakon
NGA;Q1033;Q35447;Língua jukun takum;Nigéria;Nigeria;Língua jukun takum;Jukun Takum
NGA;Q1033;Q35449;Ceve;Nigéria;Nigeria;Ceve;Ceve
NGA;Q1033;Q35457;Akpes;Nigéria;Nigeria;Akpes;Akpes
NGA;Q1033;Q35463;Ghotuo;Nigéria;Nigeria;Ghotuo;Ghotuo
NGA;Q1033;Q35478;Idoma;Nigéria;Nigeria;Idoma;Idoma
NGA;Q1033;Q35483;Izon;Nigéria;Nigeria;Izon;Izon
NGA;Q1033;Q35513;Língua igala;Nigéria;Nigeria;Língua igala;Igala
NGA;Q1033;Q35558;Língua jen;Nigéria;Nigeria;Língua jen;Jenjo
NGA;Q1033;Q35580;Kulung;Nigéria;Nigeria;Kulung;Kulung
NGA;Q1033;Q35584;Gbo;Nigéria;Nigeria;Gbo;Gbo
NGA;Q1033;Q35590;Humono;Nigéria;Nigeria;Humono;Humono
NGA;Q1033;Q35593;Tikurmi;Nigéria;Nigeria;Tikurmi;Tikurmi
NGA;Q1033;Q35596;Kamuku;Nigéria;Nigeria;Kamuku;Kamuku
NGA;Q1033;Q35598;Kwanka;Nigéria;Nigeria;Kwanka;Kwanka
NGA;Q1033;Q35626;Korop;Nigéria;Nigeria;Korop;Korop
NGA;Q1033;Q35634;Koma;Nigéria;Nigeria;Koma;Koma
NGA;Q1033;Q35645;Kuteb;Nigéria;Nigeria;Kuteb;Kuteb
NGA;Q1033;Q35653;Língua kyak;Nigéria;Nigeria;Língua kyak;Bambukae
NGA;Q1033;Q35697;Kalabari;Nigéria;Nigeria;Kalabari;Kalabari
NGA;Q1033;Q35700;Lamang;Nigéria;Nigeria;Lamang;Lamang
NGA;Q1033;Q35788;Língua nso;Nigéria;Nigeria;Língua nso;Nso
NGA;Q1033;Q35796;Lufu;Nigéria;Nigeria;Lufu;Lufu
NGA;Q1033;Q35797;Longuda;Nigéria;Nigeria;Longuda;Longuda
NGA;Q1033;Q35819;Língua mafa;Nigéria;Nigeria;Língua mafa;Mafa
NGA;Q1033;Q35837;Ndoro;Nigéria;Nigeria;Ndoro;Ndoro
NGA;Q1033;Q35844;Língua njerep;Nigéria;Nigeria;Língua njerep;Njerep
NGA;Q1033;Q35862;Vere;Nigéria;Nigeria;Vere;Vere
NGA;Q1033;Q35999;Ngas;Nigéria;Nigeria;Ngas;Ngas
NGA;Q1033;Q36000;Nkoroo;Nigéria;Nigeria;Nkoroo;Nkoroo
NGA;Q1033;Q36021;Mumuye;Nigéria;Nigeria;Mumuye;Mumuye
NGA;Q1033;Q36045;Língua itsequiri;Nigéria;Nigeria;Língua itsequiri;Itsekiri
NGA;Q1033;Q36075;Mbe;Nigéria;Nigeria;Mbe;Mbe
NGA;Q1033;Q36094;Língua kanuri;Nigéria;Nigeria;Língua kanuri;Kanuri
NGA;Q1033;Q36129;Nigerian Fulfulde;Nigéria;Nigeria;Nigerian Fulfulde;Nigerian Fulfulde
NGA;Q1033;Q36131;Nde;Nigéria;Nigeria;Nde;Nde
NGA;Q1033;Q36134;Ndoe;Nigéria;Nigeria;Ndoe;Ndoe
NGA;Q1033;Q36138;Nnam;Nigéria;Nigeria;Nnam;Nnam
NGA;Q1033;Q36141;Kamkam;Nigéria;Nigeria;Kamkam;Kamkam
NGA;Q1033;Q36258;Reshe;Nigéria;Nigeria;Reshe;Reshe
NGA;Q1033;Q36261;Nkem-Nkum;Nigéria;Nigeria;Nkem-Nkum;Nkem-Nkum
NGA;Q1033;Q36265;Sambe;Nigéria;Nigeria;Sambe;Sambe
NGA;Q1033;Q36276;Banliku;Nigéria;Nigeria;Banliku;Banliku
NGA;Q1033;Q36282;Pongu;Nigéria;Nigeria;Pongu;Pongu
NGA;Q1033;Q36291;Ogba;Nigéria;Nigeria;Ogba;Ogba
NGA;Q1033;Q36299;Oruma;Nigéria;Nigeria;Oruma;Oruma
NGA;Q1033;Q36300;Okodia;Nigéria;Nigeria;Okodia;Okodia
NGA;Q1033;Q36302;Língua oko;Nigéria;Nigeria;Língua oko;Oko
NGA;Q1033;Q36381;Chamba Leko;Nigéria;Nigeria;Chamba Leko;Chamba Leko
NGA;Q1033;Q36518;Tigon;Nigéria;Nigeria;Tigon;Tigon
NGA;Q1033;Q36548;Shoo-Minda-Nye;Nigéria;Nigeria;Shoo-Minda-Nye;Shoo-Minda-Nye
NGA;Q1033;Q36614;Língua obolo;Nigéria;Nigeria;Língua obolo;Obolo
NGA;Q1033;Q36618;Akpet;Nigéria;Nigeria;Akpet;Akpet
NGA;Q1033;Q36625;Ubaghara;Nigéria;Nigeria;Ubaghara;Ubaghara
NGA;Q1033;Q36627;ut-Ma'in;Nigéria;Nigeria;ut-Ma'in;ut-Ma'in
NGA;Q1033;Q36636;Ukwuani-Aboh-Ndoni;Nigéria;Nigeria;Ukwuani-Aboh-Ndoni;Ukwuani-Aboh-Ndoni
NGA;Q1033;Q36651;Ukaan;Nigéria;Nigeria;Ukaan;Ukaan
NGA;Q1033;Q36663;Língua urrobo;Nigéria;Nigeria;Língua urrobo;Urhobo
NGA;Q1033;Q36720;Língua nupe;Nigéria;Nigeria;Língua nupe;Nupe
NGA;Q1033;Q36722;Língua ulucumi;Nigéria;Nigeria;Língua ulucumi;Ulukwumi
NGA;Q1033;Q36753;Nyingwom;Nigéria;Nigeria;Nyingwom;Nyingwom
NGA;Q1033;Q36897;Vute;Nigéria;Nigeria;Vute;Vute
NGA;Q1033;Q36901;Yace;Nigéria;Nigeria;Yace;Yace
NGA;Q1033;Q36904;Yamba;Nigéria;Nigeria;Yamba;Yamba
NGA;Q1033;Q36922;Yankam;Nigéria;Nigeria;Yankam;Yankam
NGA;Q1033;Q36990;Língua zarma;Nigéria;Nigeria;Língua zarma;Zarma
NGA;Q1033;Q43328;Língua miya;Nigéria;Nigeria;Língua miya;Miya
NGA;Q1033;Q56238;Ɓeele;Nigéria;Nigeria;Ɓeele;Ɓeele
NGA;Q1033;Q56239;Língua bade;Nigéria;Nigeria;Língua bade;Bade
NGA;Q1033;Q56241;Margi;Nigéria;Nigeria;Margi;Margi
NGA;Q1033;Q56242;Giiwo;Nigéria;Nigeria;Giiwo;Giiwo
NGA;Q1033;Q56243;Cineni;Nigéria;Nigeria;Cineni;Cineni
NGA;Q1033;Q56244;Fali;Nigéria;Nigeria;Fali;Fali
NGA;Q1033;Q56245;Ga'anda;Nigéria;Nigeria;Ga'anda;Ga'anda
NGA;Q1033;Q56246;Língua hdi;Nigéria;Nigeria;Língua hdi;Hdi
NGA;Q1033;Q56248;Marghi South;Nigéria;Nigeria;Marghi South;Marghi South
NGA;Q1033;Q56252;Zumbun;Nigéria;Nigeria;Zumbun;Zumbun
NGA;Q1033;Q56254;Bata;Nigéria;Nigeria;Bata;Bata
NGA;Q1033;Q56257;Chakato;Nigéria;Nigeria;Chakato;Chakato
NGA;Q1033;Q56262;Boga;Nigéria;Nigeria;Boga;Boga
NGA;Q1033;Q56263;Mundat;Nigéria;Nigeria;Mundat;Mundat
NGA;Q1033;Q56265;Nggwahyi;Nigéria;Nigeria;Nggwahyi;Nggwahyi
