iso3,country,role,person,person_qid,start,end,party,end_cause
PRK,Coreia do Norte,head_of_government,Kim Jae-ryong,Q56818689,2019-04-11T00:00:00Z,,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Pak Thae-song,Q16905281,2024-12-01T00:00:00Z,,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Kim Il-sung,Q41117,1948-09-09T00:00:00Z,1972-12-28T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Kim Il,Q482645,1972-01-01T00:00:00Z,1976-01-01T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Pak Song-chol,Q494597,1976-04-19T00:00:00Z,1977-12-16T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Yon Hyong-muk,Q485424,1988-12-12T00:00:00Z,1992-12-11T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Hong Song-nam,Q335164,1998-09-05T00:00:00Z,2003-09-03T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Kim Jae-ryong,Q56818689,2019-04-11T00:00:00Z,2020-08-13T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_government,Kim Tok-hun,Q25035961,2020-08-13T00:00:00Z,,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_state,Kim Il-sung,Q41117,1948-09-09T00:00:00Z,1994-07-08T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_state,Kim Jong-il,Q10665,1994-07-08T00:00:00Z,2011-12-17T00:00:00Z,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_state,Kim Jong-un,Q56226,2011-12-30T00:00:00Z,,Workers’ Party of Korea,
PRK,Coreia do Norte,head_of_state,Kim Jong-un,Q56226,2011-12-17T00:00:00Z,,Workers’ Party of Korea,
PRT,Portugal,head_of_government,Pedro Passos Coelho,Q57615,2011-06-21T00:00:00Z,2015-11-26T00:00:00Z,PSD,
PRT,Portugal,head_of_government,António Costa,Q610788,2015-11-26T00:00:00Z,2024-04-02T00:00:00Z,PS,
PRT,Portugal,head_of_government,Luís Montenegro,Q11764394,2024-04-02T00:00:00Z,,PSD,
PRT,Portugal,head_of_government,Nuno José Severo de Mendoça Rolim de Moura Barreto,Q116972,,,Historical Party,
PRT,Portugal,head_of_government,Francisco Veiga Beirão,Q1392575,,,Partido Reformista,
PRT,Portugal,head_of_government,José Travassos Valdez,Q560962,,,1822,
PRT,Portugal,head_of_government,Fontes Pereira de Melo,Q611180,,,Regenerator Party,
PRT,Portugal,head_of_government,Anselmo José Braamcamp,Q321278,,,Progressive Party,
PRT,Portugal,head_of_government,Pedro de Sousa Holstein,Q982358,1834-09-24T00:00:00Z,1835-05-04T00:00:00Z,Cartista,
PRT,Portugal,head_of_government,António José de Ávila,Q611078,1868-01-04T00:00:00Z,1868-07-22T00:00:00Z,Cartista,
PRT,Portugal,head_of_government,António José de Ávila,Q611078,1870-10-29T00:00:00Z,1871-09-13T00:00:00Z,Cartista,
PRT,Portugal,head_of_government,António José de Ávila,Q611078,1877-03-06T00:00:00Z,1878-01-06T00:00:00Z,Cartista,
PRT,Portugal,head_of_government,Teófilo Braga,Q345926,1910-10-05T00:00:00Z,1911-09-04T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,João Pinheiro Chagas,Q580523,1911-09-04T00:00:00Z,1911-11-13T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Augusto César de Almeida de Vasconcelos Correia,Q769876,1911-11-12T00:00:00Z,1912-06-16T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Duarte Leite,Q1261617,1912-06-16T00:00:00Z,1913-01-09T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Afonso Costa,Q383401,1913-01-09T00:00:00Z,1914-02-09T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Victor Hugo de Azevedo Coutinho,Q719020,1914-12-12T00:00:00Z,1915-01-25T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,Joaquim Pimenta de Castro,Q305493,1915-01-25T00:00:00Z,1915-05-14T00:00:00Z,,
PRT,Portugal,head_of_government,José de Castro,Q719024,1915-05-29T00:00:00Z,1915-11-30T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Afonso Costa,Q383401,1915-11-29T00:00:00Z,1916-03-15T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Afonso Costa,Q383401,1917-04-25T00:00:00Z,1917-12-11T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Sidónio Pais,Q356691,1917-12-05T00:00:00Z,1918-12-14T00:00:00Z,National Republican Party,
PRT,Portugal,head_of_government,João Tamagnini Barbosa,Q226023,1918-12-23T00:00:00Z,1919-01-27T00:00:00Z,National Republican Party,
PRT,Portugal,head_of_government,José Relvas,Q957617,1919-01-27T00:00:00Z,1919-03-30T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Domingos Leite Pereira,Q1237519,1919-03-30T00:00:00Z,1919-06-29T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,Alfredo de Sá Cardoso,Q718841,1919-06-29T00:00:00Z,1920-01-15T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Francisco Fernandes Costa,Q357932,1920-01-15T00:00:00Z,1920-01-15T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Alfredo de Sá Cardoso,Q718841,1920-01-15T00:00:00Z,1920-01-21T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Domingos Leite Pereira,Q1237519,1920-01-21T00:00:00Z,1920-03-08T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,António Maria Baptista,Q343470,1920-03-08T00:00:00Z,1920-06-06T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,José Ramos Preto,Q331414,1920-06-06T00:00:00Z,1920-06-26T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,António Maria da Silva,Q611175,1920-06-26T00:00:00Z,1920-07-19T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,António Granjo,Q610969,1920-07-19T00:00:00Z,1920-11-20T00:00:00Z,Evolutionist Party,
PRT,Portugal,head_of_government,Álvaro de Castro,Q251430,1920-11-20T00:00:00Z,1920-11-30T00:00:00Z,Reconstitution Party,
PRT,Portugal,head_of_government,Liberato Pinto,Q281702,1920-11-30T00:00:00Z,1921-03-02T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,Bernardino Machado,Q455317,1921-03-02T00:00:00Z,1921-05-23T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,Tomé de Barros Queirós,Q331429,1921-05-24T00:00:00Z,1921-08-30T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_government,António Granjo,Q610969,1921-08-30T00:00:00Z,1921-10-19T00:00:00Z,Evolutionist Party,
PRT,Portugal,head_of_government,Manuel Maria Coelho,Q357731,1921-10-20T00:00:00Z,1921-11-05T00:00:00Z,,
PRT,Portugal,head_of_government,Carlos Maia Pinto,Q357359,1921-11-05T00:00:00Z,1921-12-16T00:00:00Z,,
PRT,Portugal,head_of_government,Francisco da Cunha Leal,Q1245887,1921-12-16T00:00:00Z,1922-02-07T00:00:00Z,National Republican Party,
PRT,Portugal,head_of_government,António Maria da Silva,Q611175,1922-02-06T00:00:00Z,1923-11-15T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,António Ginestal Machado,Q357489,1923-11-15T00:00:00Z,1923-12-27T00:00:00Z,Nationalist Republican Party,
PRT,Portugal,head_of_government,Álvaro de Castro,Q251430,1923-12-18T00:00:00Z,1924-07-07T00:00:00Z,Reconstitution Party,
PRT,Portugal,head_of_government,Alfredo Rodrigues Gaspar,Q357343,1924-07-07T00:00:00Z,1924-11-22T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,José Domingues dos Santos,Q1392602,1924-11-22T00:00:00Z,1925-02-15T00:00:00Z,Democratic Leftwing Republican Party,
PRT,Portugal,head_of_government,Vitorino Guimarães,Q741496,1925-02-16T00:00:00Z,1925-07-02T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,António Maria da Silva,Q611175,1925-07-02T00:00:00Z,1925-08-01T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,Domingos Leite Pereira,Q1237519,1925-08-01T00:00:00Z,1925-12-17T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,António Maria da Silva,Q611175,1925-12-18T00:00:00Z,1926-05-29T00:00:00Z,Democratic Party,
PRT,Portugal,head_of_government,Manuel de Oliveira Gomes da Costa,Q470961,1926-06-29T00:00:00Z,1926-07-09T00:00:00Z,Ind.,
PRT,Portugal,head_of_government,Óscar Carmona,Q314022,1926-07-09T00:00:00Z,1928-04-18T00:00:00Z,National Union,
PRT,Portugal,head_of_government,José Vicente de Freitas,Q982204,1928-04-18T00:00:00Z,1929-07-08T00:00:00Z,Ind.,
PRT,Portugal,head_of_government,Artur Ivens Ferraz,Q714463,1929-07-08T00:00:00Z,1930-01-21T00:00:00Z,Ind.,
PRT,Portugal,head_of_government,Domingos da Costa Oliveira,Q727082,1931-01-21T00:00:00Z,1932-07-05T00:00:00Z,National Union,
PRT,Portugal,head_of_government,António de Oliveira Salazar,Q151394,1932-07-05T00:00:00Z,1968-09-27T00:00:00Z,National Union,
PRT,Portugal,head_of_government,Marcelo Caetano,Q310870,1968-09-27T00:00:00Z,1974-04-25T00:00:00Z,National Union,
PRT,Portugal,head_of_government,Adelino da Palma Carlos,Q355202,1974-05-16T00:00:00Z,1974-07-18T00:00:00Z,Ind.,
PRT,Portugal,head_of_government,Vasco Gonçalves,Q712532,1974-07-18T00:00:00Z,1975-09-19T00:00:00Z,Ind.,
PRT,Portugal,head_of_government,José Pinheiro de Azevedo,Q722270,1975-09-19T00:00:00Z,1976-06-23T00:00:00Z,Ind.,
PRT,Portugal,head_of_government,Mário Soares,Q156781,1976-07-23T00:00:00Z,1978-08-28T00:00:00Z,PS,
PRT,Portugal,head_of_government,Alfredo Nobre da Costa,Q720915,1978-08-28T00:00:00Z,1978-11-22T00:00:00Z,Ind.,
PRT,Portugal,head_of_government,Carlos Mota Pinto,Q388965,1978-11-22T00:00:00Z,1979-08-01T00:00:00Z,PSD,
PRT,Portugal,head_of_government,Maria de Lourdes Pintasilgo,Q235916,1979-08-01T00:00:00Z,1980-01-03T00:00:00Z,PS,
PRT,Portugal,head_of_government,Francisco Sá Carneiro,Q367010,1980-01-03T00:00:00Z,1980-12-04T00:00:00Z,PSD,
PRT,Portugal,head_of_government,Diogo Freitas do Amaral,Q438868,1980-12-04T00:00:00Z,1981-01-09T00:00:00Z,PS | CDS-PP,
PRT,Portugal,head_of_government,Francisco Pinto Balsemão,Q381029,1981-01-09T00:00:00Z,1983-06-09T00:00:00Z,PSD,
PRT,Portugal,head_of_government,Mário Soares,Q156781,1983-06-09T00:00:00Z,1985-11-06T00:00:00Z,PS,
PRT,Portugal,head_of_government,Aníbal Cavaco Silva,Q57398,1985-11-06T00:00:00Z,1995-10-28T00:00:00Z,PSD,
PRT,Portugal,head_of_government,António Guterres,Q311440,1995-10-28T00:00:00Z,2002-04-06T00:00:00Z,PS,
PRT,Portugal,head_of_government,José Manuel Durão Barroso,Q15849,2002-04-06T00:00:00Z,2004-07-17T00:00:00Z,PSD | PCTP | MRPP,
PRT,Portugal,head_of_government,Pedro Santana Lopes,Q239248,2004-07-17T00:00:00Z,2005-03-12T00:00:00Z,PSD,
PRT,Portugal,head_of_government,José Sócrates,Q182367,2005-03-12T00:00:00Z,2011-06-21T00:00:00Z,PS,
PRT,Portugal,head_of_state,Mário Soares,Q156781,1986-03-09T00:00:00Z,1996-03-09T00:00:00Z,PS,
PRT,Portugal,head_of_state,Jorge Sampaio,Q156780,1996-03-09T00:00:00Z,2006-03-09T00:00:00Z,PS,
PRT,Portugal,head_of_state,Aníbal Cavaco Silva,Q57398,2006-03-09T00:00:00Z,2016-03-09T00:00:00Z,PSD,
PRT,Portugal,head_of_state,Marcelo Rebelo de Sousa,Q6756617,2016-03-09T00:00:00Z,,PSD,
PRT,Portugal,head_of_state,Manuel de Arriaga,Q286764,1911-08-24T00:00:00Z,1915-05-26T00:00:00Z,Partido Democrático,
PRT,Portugal,head_of_state,Teófilo Braga,Q345926,1915-05-29T00:00:00Z,1915-10-05T00:00:00Z,Partido Democrático,
PRT,Portugal,head_of_state,Bernardino Machado,Q455317,1915-10-05T00:00:00Z,1917-12-05T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_state,Sidónio Pais,Q356691,1918-04-28T00:00:00Z,1918-12-14T00:00:00Z,National Republican Party,
PRT,Portugal,head_of_state,João do Canto e Castro,Q878572,1918-12-16T00:00:00Z,1919-10-05T00:00:00Z,National Republican Party,
PRT,Portugal,head_of_state,António José de Almeida,Q551542,1919-10-05T00:00:00Z,1923-10-05T00:00:00Z,Evolutionist Party,
PRT,Portugal,head_of_state,Manuel Teixeira Gomes,Q878532,1923-10-06T00:00:00Z,1925-12-11T00:00:00Z,Partido Democrático,
PRT,Portugal,head_of_state,Bernardino Machado,Q455317,1925-12-11T00:00:00Z,1926-05-31T00:00:00Z,Portuguese Republican Party,
PRT,Portugal,head_of_state,José Mendes Cabeçadas,Q470926,1926-05-31T00:00:00Z,1926-06-17T00:00:00Z,Ind.,
PRT,Portugal,head_of_state,Manuel de Oliveira Gomes da Costa,Q470961,1926-06-29T00:00:00Z,1926-07-09T00:00:00Z,Ind.,
PRT,Portugal,head_of_state,Óscar Carmona,Q314022,1926-11-16T00:00:00Z,1951-04-18T00:00:00Z,National Union,
PRT,Portugal,head_of_state,Francisco Craveiro Lopes,Q359362,1951-08-09T00:00:00Z,1958-08-09T00:00:00Z,National Union,
PRT,Portugal,head_of_state,Américo Tomás,Q371840,1958-08-09T00:00:00Z,1974-04-25T00:00:00Z,National Union,
PRT,Portugal,head_of_state,António de Spínola,Q336884,1974-05-15T00:00:00Z,1974-09-30T00:00:00Z,Democratic Movement for the Liberation of Portugal,
PRT,Portugal,head_of_state,Francisco da Costa Gomes,Q348880,1974-09-30T00:00:00Z,1976-07-13T00:00:00Z,Ind.,
PRT,Portugal,head_of_state,António Ramalho Eanes,Q60114,1976-07-14T00:00:00Z,1986-03-09T00:00:00Z,Democratic Renewal Party,
PRY,Paraguai,head_of_government,Santiago Peña,Q22695687,,,Colorado Party,
PRY,Paraguai,head_of_government,Juan Carlos Wasmosy Monti,Q376549,,,Colorado Party,
PRY,Paraguai,head_of_government,Pedro Pablo Peña,Q387044,,,Colorado Party,
PRY,Paraguai,head_of_government,Andrés Rodríguez,Q440837,,,Colorado Party,
PRY,Paraguai,head_of_government,Raúl Cubas Grau,Q460003,,,Colorado Party,
PRY,Paraguai,head_of_government,Bernardino Caballero,Q738679,,,Colorado Party,
PRY,Paraguai,head_of_government,Manuel Gondra,Q860963,,,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Juan Gualberto González,Q860983,,,Colorado Party,
PRY,Paraguai,head_of_government,Juan Bautista Egusquiza,Q861014,,,Colorado Party,
PRY,Paraguai,head_of_government,Raimundo Rolón,Q888249,,,Colorado Party,
PRY,Paraguai,head_of_government,Felipe Molas López,Q888255,,,Colorado Party,
PRY,Paraguai,head_of_government,Marcos Morínigo,Q1653461,,,Colorado Party,
PRY,Paraguai,head_of_government,José Patricio Guggiari,Q2357083,,,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Emiliano González Navero,Q150816,,,Liberal Party,
PRY,Paraguai,head_of_government,Benigno Ferreira,Q150829,,,Liberal Party,
PRY,Paraguai,head_of_government,Cecilio Báez,Q860978,,,Liberal Party,
PRY,Paraguai,head_of_government,Manuel Franco,Q860987,,,Liberal Party,
PRY,Paraguai,head_of_government,Eduardo Schaerer,Q861003,,,Liberal Party,
PRY,Paraguai,head_of_government,Eligio Ayala,Q2357137,,,,
PRY,Paraguai,head_of_government,Adolfo Saguier,Q390026,,,,
PRY,Paraguai,head_of_government,Juan José Medina,Q430723,,,,
PRY,Paraguai,head_of_government,Mariano Roque Alonso,Q888103,,,,
PRY,Paraguai,head_of_government,Cirilo Antonio Rivarola,Q2610334,,,,
PRY,Paraguai,head_of_government,Salvador Jovellanos,Q26551,,,,
PRY,Paraguai,head_of_government,Higinio Uriarte,Q26554,,,,
PRY,Paraguai,head_of_government,Juan Bautista Gill,Q26560,,,,
PRY,Paraguai,head_of_government,José Gaspar Rodríguez de Francia,Q34063,1813-10-12T00:00:00Z,1814-02-12T00:00:00Z,,
PRY,Paraguai,head_of_government,Manuel Antonio Ortiz,Q888116,1840-01-01T00:00:00Z,1841-01-01T00:00:00Z,,
PRY,Paraguai,head_of_government,Carlos Antonio López,Q235648,1844-03-13T00:00:00Z,1862-09-10T00:00:00Z,,
PRY,Paraguai,head_of_government,Francisco Solano López,Q37677,1862-09-10T00:00:00Z,1870-03-01T00:00:00Z,,
PRY,Paraguai,head_of_government,Facundo Machaín,Q2719939,1870-08-31T00:00:00Z,1870-09-01T00:00:00Z,,
PRY,Paraguai,head_of_government,Cándido Bareiro,Q730957,1878-11-25T00:00:00Z,1880-09-04T00:00:00Z,,
PRY,Paraguai,head_of_government,Patricio Escobar,Q860968,1886-11-25T00:00:00Z,1890-11-25T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Emilio Aceval,Q561554,1898-11-25T00:00:00Z,1902-01-09T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Andrés Héctor Carvallo Acosta,Q861590,1902-01-09T00:00:00Z,1902-11-25T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Juan Antonio Escurra,Q861373,1902-11-25T00:00:00Z,1904-12-19T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Juan Bautista Gaona,Q861579,1904-12-19T00:00:00Z,1905-12-09T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Albino Jara,Q861599,1911-01-17T00:00:00Z,1911-07-05T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Liberato Marcial Rojas,Q861582,1911-07-05T00:00:00Z,1912-02-28T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,José Pedro Montero,Q860997,1919-06-06T00:00:00Z,1920-08-15T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Eusebio Ayala,Q559950,1921-11-07T00:00:00Z,1923-04-12T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Luis Alberto Riart,Q1654225,1924-03-17T00:00:00Z,1924-08-15T00:00:00Z,Liberal Party,
PRY,Paraguai,head_of_government,Eusebio Ayala,Q559950,1932-08-15T00:00:00Z,1936-02-17T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Rafael Franco,Q1654212,1936-02-20T00:00:00Z,1937-08-16T00:00:00Z,Revolutionary Febrerista Party,
PRY,Paraguai,head_of_government,Félix Paiva,Q861008,1937-08-16T00:00:00Z,1939-08-15T00:00:00Z,Liberal Party,
PRY,Paraguai,head_of_government,José Félix Estigarribia,Q379670,1939-08-15T00:00:00Z,1940-09-07T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Higinio Morínigo,Q887269,1940-09-07T00:00:00Z,1948-06-03T00:00:00Z,,
PRY,Paraguai,head_of_government,Juan Manuel Frutos,Q628530,1948-06-03T00:00:00Z,1948-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Natalicio González,Q861023,1948-08-15T00:00:00Z,1949-01-30T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Federico Chaves,Q888098,1949-09-10T00:00:00Z,1954-05-05T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Tomás Romero Pereira,Q601657,1954-05-05T00:00:00Z,1954-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Alfredo Stroessner,Q152534,1954-08-15T00:00:00Z,1989-02-03T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Luis Ángel González Macchi,Q438594,1999-03-29T00:00:00Z,2003-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Nicanor Duarte,Q222652,2003-08-15T00:00:00Z,2008-08-14T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Fernando Lugo,Q151879,2008-08-15T00:00:00Z,2012-06-22T00:00:00Z,Patriotic Alliance for Change,
PRY,Paraguai,head_of_government,Federico Franco,Q57496,2012-06-22T00:00:00Z,2013-08-15T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_government,Horacio Cartes,Q5901842,2013-08-15T00:00:00Z,2018-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Mario Abdo Benítez,Q48136013,2018-08-15T00:00:00Z,2023-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_government,Santiago Peña,Q22695687,2023-08-15T00:00:00Z,,Colorado Party,
PRY,Paraguai,head_of_state,Santiago Peña,Q22695687,2023-04-30T00:00:00Z,,Colorado Party,
PRY,Paraguai,head_of_state,Juan Carlos Wasmosy Monti,Q376549,,,Colorado Party,
PRY,Paraguai,head_of_state,Pedro Pablo Peña,Q387044,,,Colorado Party,
PRY,Paraguai,head_of_state,Andrés Rodríguez,Q440837,,,Colorado Party,
PRY,Paraguai,head_of_state,Raúl Cubas Grau,Q460003,,,Colorado Party,
PRY,Paraguai,head_of_state,Bernardino Caballero,Q738679,,,Colorado Party,
PRY,Paraguai,head_of_state,Manuel Gondra,Q860963,,,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Juan Gualberto González,Q860983,,,Colorado Party,
PRY,Paraguai,head_of_state,Juan Bautista Egusquiza,Q861014,,,Colorado Party,
PRY,Paraguai,head_of_state,Raimundo Rolón,Q888249,,,Colorado Party,
PRY,Paraguai,head_of_state,Felipe Molas López,Q888255,,,Colorado Party,
PRY,Paraguai,head_of_state,Marcos Morínigo,Q1653461,,,Colorado Party,
PRY,Paraguai,head_of_state,José Patricio Guggiari,Q2357083,,,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Emiliano González Navero,Q150816,,,Liberal Party,
PRY,Paraguai,head_of_state,Benigno Ferreira,Q150829,,,Liberal Party,
PRY,Paraguai,head_of_state,Cecilio Báez,Q860978,,,Liberal Party,
PRY,Paraguai,head_of_state,Manuel Franco,Q860987,,,Liberal Party,
PRY,Paraguai,head_of_state,Eduardo Schaerer,Q861003,,,Liberal Party,
PRY,Paraguai,head_of_state,Eligio Ayala,Q2357137,,,,
PRY,Paraguai,head_of_state,Adolfo Saguier,Q390026,,,,
PRY,Paraguai,head_of_state,Juan José Medina,Q430723,,,,
PRY,Paraguai,head_of_state,Mariano Roque Alonso,Q888103,,,,
PRY,Paraguai,head_of_state,Cirilo Antonio Rivarola,Q2610334,,,,
PRY,Paraguai,head_of_state,Salvador Jovellanos,Q26551,,,,
PRY,Paraguai,head_of_state,Higinio Uriarte,Q26554,,,,
PRY,Paraguai,head_of_state,Juan Bautista Gill,Q26560,,,,
PRY,Paraguai,head_of_state,José Gaspar Rodríguez de Francia,Q34063,1813-10-12T00:00:00Z,1814-02-12T00:00:00Z,,
PRY,Paraguai,head_of_state,Manuel Antonio Ortiz,Q888116,1840-01-01T00:00:00Z,1841-01-01T00:00:00Z,,
PRY,Paraguai,head_of_state,Carlos Antonio López,Q235648,1844-03-13T00:00:00Z,1862-09-10T00:00:00Z,,
PRY,Paraguai,head_of_state,Francisco Solano López,Q37677,1862-09-10T00:00:00Z,1870-03-01T00:00:00Z,,
PRY,Paraguai,head_of_state,Facundo Machaín,Q2719939,1870-08-31T00:00:00Z,1870-09-01T00:00:00Z,,
PRY,Paraguai,head_of_state,Cándido Bareiro,Q730957,1878-11-25T00:00:00Z,1880-09-04T00:00:00Z,,
PRY,Paraguai,head_of_state,Patricio Escobar,Q860968,1886-11-25T00:00:00Z,1890-11-25T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Emilio Aceval,Q561554,1898-11-25T00:00:00Z,1902-01-09T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Andrés Héctor Carvallo Acosta,Q861590,1902-01-09T00:00:00Z,1902-11-25T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Juan Antonio Escurra,Q861373,1902-11-25T00:00:00Z,1904-12-19T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Juan Bautista Gaona,Q861579,1904-12-19T00:00:00Z,1905-12-09T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Albino Jara,Q861599,1911-01-17T00:00:00Z,1911-07-05T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Liberato Marcial Rojas,Q861582,1911-07-05T00:00:00Z,1912-02-28T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,José Pedro Montero,Q860997,1919-06-06T00:00:00Z,1920-08-15T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Eusebio Ayala,Q559950,1921-11-07T00:00:00Z,1923-04-12T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Luis Alberto Riart,Q1654225,1924-03-17T00:00:00Z,1924-08-15T00:00:00Z,Liberal Party,
PRY,Paraguai,head_of_state,Eusebio Ayala,Q559950,1932-08-15T00:00:00Z,1936-02-17T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Rafael Franco,Q1654212,1936-02-20T00:00:00Z,1937-08-16T00:00:00Z,Revolutionary Febrerista Party,
PRY,Paraguai,head_of_state,Félix Paiva,Q861008,1937-08-16T00:00:00Z,1939-08-15T00:00:00Z,Liberal Party,
PRY,Paraguai,head_of_state,José Félix Estigarribia,Q379670,1939-08-15T00:00:00Z,1940-09-07T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Higinio Morínigo,Q887269,1940-09-07T00:00:00Z,1948-06-03T00:00:00Z,,
PRY,Paraguai,head_of_state,Juan Manuel Frutos,Q628530,1948-06-03T00:00:00Z,1948-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Natalicio González,Q861023,1948-08-15T00:00:00Z,1949-01-30T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Federico Chaves,Q888098,1949-09-10T00:00:00Z,1954-05-05T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Tomás Romero Pereira,Q601657,1954-05-05T00:00:00Z,1954-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Alfredo Stroessner,Q152534,1954-08-15T00:00:00Z,1989-02-03T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Luis Ángel González Macchi,Q438594,1999-03-29T00:00:00Z,2003-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Nicanor Duarte,Q222652,2003-08-15T00:00:00Z,2008-08-14T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Fernando Lugo,Q151879,2008-08-15T00:00:00Z,2012-06-22T00:00:00Z,Patriotic Alliance for Change,
PRY,Paraguai,head_of_state,Federico Franco,Q57496,2012-06-22T00:00:00Z,2013-08-15T00:00:00Z,Authentic Radical Liberal Party,
PRY,Paraguai,head_of_state,Horacio Cartes,Q5901842,2013-08-15T00:00:00Z,2018-08-15T00:00:00Z,Colorado Party,
PRY,Paraguai,head_of_state,Mario Abdo Benítez,Q48136013,2018-08-15T00:00:00Z,2023-08-15T00:00:00Z,Colorado Party,
