iso3;qid_country;lang_qid;lang_label
SDN;Q1049;Q36522;Tegali
SDN;Q1049;Q36525;Talodi
SDN;Q1049;Q36527;Shwai
SDN;Q1049;Q36537;Tagoi
SDN;Q1049;Q36677;Tiro
SDN;Q1049;Q36679;Torona
SDN;Q1049;Q36680;Língua tocho
SDN;Q1049;Q36684;Tima
SDN;Q1049;Q36971;Werni
SDN;Q1049;Q37007;língua zaghawa
SDN;Q1049;Q56344;Shatt
SDN;Q1049;Q56370;Nyala
SDN;Q1049;Q56467;árabe moderno padrão
SDN;Q1049;Q56557;Língua masalit
SDN;Q1049;Q56573;Árabe sudanês
SDN;Q1049;Q56674;Kresh
SDN;Q1049;Q56681;Língua komo
SDN;Q1049;Q56823;Birgid
SDN;Q1049;Q56836;Beigo
SDN;Q1049;Q57001;Tama
SDN;Q1049;Q277963;Tar Gula
SDN;Q1049;Q2396970;Gumuz
SDN;Q1049;Q3120736;Língua gule
SDN;Q1049;Q3182573;Língua uduk
SDN;Q1049;Q3400829;Afitti
SDN;Q1049;Q3407029;Tumtum
SDN;Q1049;Q3407136;Língua kadugli
SDN;Q1049;Q3409311;Língua keiga
SDN;Q1049;Q3450949;Sillok
SDN;Q1049;Q3915595;Yulu
SDN;Q1049;Q5351410;El Hugeirat
SDN;Q1049;Q5521556;Ganza
SDN;Q1049;Q6362384;Língua kanga
SDN;Q1049;Q6386412;Kelo
SDN;Q1049;Q6438927;Língua krongo
SDN;Q1049;Q6667811;Logorik
SDN;Q1049;Q7514020;Sila
SDN;Q1049;Q7698064;Temein
SDN;Q1049;Q11283696;Jumjum
SDN;Q1049;Q12911106;Tulishi
SDN;Q1049;Q12952360;Dair
SDN;Q1049;Q15974357;Molo
SDN;Q1049;Q16885737;Língua ghulfan
SDN;Q1049;Q16887296;Tese
SDN;Q1049;Q30597440;Wali language
SDN;Q1049;Q55218915;Língua dongolawi
SEN;Q1041;Q150;francês
SEN;Q1041;Q33339;crioulo da Guiné-Bissau
SEN;Q1041;Q33454;Língua fula
SEN;Q1041;Q33678;mandinga
SEN;Q1041;Q34257;Língua uolofe
SEN;Q1041;Q34872;Língua bandial
SEN;Q1041;Q35019;Bayot
SEN;Q1041;Q35095;Badyara
SEN;Q1041;Q35096;Bedik
SEN;Q1041;Q35098;Língua bassari
SEN;Q1041;Q35439;Gusilay
SEN;Q1041;Q35506;Bainouk-Gunyaamolo-Gutobor
SEN;Q1041;Q35524;Língua yalunka
SEN;Q1041;Q35564;Língua laalaa
SEN;Q1041;Q35699;Kwatay
SEN;Q1041;Q35704;Karon
SEN;Q1041;Q35789;Língua mankania
SEN;Q1041;Q35822;Língua manjaca
SEN;Q1041;Q36009;Mlomp
SEN;Q1041;Q36028;Língua ndut
SEN;Q1041;Q36284;Língua serer
SEN;Q1041;Q36304;Noon
SEN;Q1041;Q36308;Língua safene
SEN;Q1041;Q36318;Língua palor
SEN;Q1041;Q36390;Bainouk-Samik
SEN;Q1041;Q36660;Língua soninquê
SEN;Q1041;Q36935;Wamey
SEN;Q1041;Q1420205;Língua pulaar
SEN;Q1041;Q3446622;Kasa
SEN;Q1041;Q3507832;Língua jola-Fonyi
SEN;Q1041;Q6269820;Jola-Felupe
SEN;Q1041;Q11010783;Kerak
SEN;Q1041;Q11028033;Western Maninkakan
SEN;Q1041;Q19359034;Balanta-Ganja
SGP;Q334;Q1860;inglês
SGP;Q334;Q5885;Língua tâmil
SGP;Q334;Q9192;mandarim
SGP;Q334;Q9237;malaio
SGP;Q334;Q36495;Min Nan
SGP;Q334;Q727694;mandarim padrão
SGP;Q334;Q939451;Singlish
SGP;Q334;Q7512563;Língua de sinais de Singapura
SGP;Q334;Q18642798;Baba Malay
SHN;Q192184;Q1860;inglês
SLB;Q685;Q1860;inglês
SLB;Q685;Q5160;'Are'are
SLB;Q685;Q33503;Mono
SLB;Q685;Q35003;Língua bilua
SLB;Q685;Q35326;Língua anuta
SLB;Q685;Q36294;Língua sa'a
SLB;Q685;Q36298;Oroha
SLB;Q685;Q36645;Língua toqabaqita
SLB;Q685;Q36682;Língua tikopia
SLB;Q685;Q36699;Língua pijin
SLB;Q685;Q56742;Äiwoo
SLB;Q685;Q56750;Touo
SLB;Q685;Q56928;Dororo
SLB;Q685;Q379130;Zabana
SLB;Q685;Q770547;lavukaleve
SLB;Q685;Q966303;Ughele
SLB;Q685;Q1089069;Kazukuru
SLB;Q685;Q1324132;Owa
SLB;Q685;Q2106984;Língua tanema
SLB;Q685;Q2404190;Ririo
SLB;Q685;Q2841465;Amba
SLB;Q685;Q2863483;Arosi
SLB;Q685;Q2877785;Babatana
SLB;Q685;Q2878833;Baelelea
SLB;Q685;Q2878850;Baeggu
SLB;Q685;Q2892068;Bauro
SLB;Q685;Q2904383;Birao
SLB;Q685;Q2905245;Blablanga
SLB;Q685;Q2927723;Bughotu
SLB;Q685;Q2962165;Cheke Holo
SLB;Q685;Q2976736;Língua vaeakau-taumako
SLB;Q685;Q3037084;Dori'o
SLB;Q685;Q3041075;Duke
SLB;Q685;Q3063524;Nanggu
SLB;Q685;Q3063531;Gela
SLB;Q685;Q3063759;Fagani
SLB;Q685;Q3067168;Fataleka
SLB;Q685;Q3095228;Gao
SLB;Q685;Q3104772;Ghanongga
SLB;Q685;Q3104782;Ghari
SLB;Q685;Q3120733;Gula'alaa
SLB;Q685;Q3120761;Guliguli
SLB;Q685;Q3130296;Língua savosavo
SLB;Q685;Q3138887;Língua hoava
SLB;Q685;Q3191906;Língua kahua
SLB;Q685;Q3198399;Língua kokota
SLB;Q685;Q3200638;Kusaghe
SLB;Q685;Q3200796;Língua kwaio
SLB;Q685;Q3200829;Língua kwara'ae
SLB;Q685;Q3211090;Lovono
SLB;Q685;Q3216169;Laghu
SLB;Q685;Q3218574;Lau
SLB;Q685;Q3229454;Lengo
SLB;Q685;Q3259105;Longgu
SLB;Q685;Q3267590;Lungga
SLB;Q685;Q3281522;Malango
SLB;Q685;Q3294683;Marovo
SLB;Q685;Q3397346;Língua rennellesa
SLB;Q685;Q3445546;Língua roviana
SLB;Q685;Q3484101;Simbo
SLB;Q685;Q3514510;Talise
SLB;Q685;Q3515188;Tanimbili
SLB;Q685;Q3516731;Teanu
SLB;Q685;Q3553248;Vaghua
SLB;Q685;Q3554582;Vangunu
SLB;Q685;Q3554807;Varisi
SLB;Q685;Q3565284;Wala
SLB;Q685;Q3574969;Zazao
SLB;Q685;Q4811870;Asumboa
SLB;Q685;Q7095071;Língua ontong java
SLB;Q685;Q7439242;Língua sikaiana
SLB;Q685;Q20527138;Nalögo
SLB;Q685;Q63308082;Natügu
SLE;Q1044;Q1860;inglês
SLE;Q1044;Q33990;Língua susu
SLE;Q1044;Q35061;Bullom So
SLE;Q1044;Q35088;Bom
SLE;Q1044;Q35482;Gola
SLE;Q1044;Q35524;Língua yalunka
SLE;Q1044;Q35675;Kono
SLE;Q1044;Q35744;Língua krio
SLE;Q1044;Q36339;Sherbro
SLE;Q1044;Q36613;Língua temne
SLE;Q1044;Q36939;Língua vai
SLE;Q1044;Q1478672;Língua mende
SLE;Q1044;Q3198896;Kuranko
SLE;Q1044;Q3914912;Loko
SLE;Q1044;Q7511448;Língua de Sinais da Serra Leoa
SLE;Q1044;Q11002130;Eastern Maninkaka
SLE;Q1044;Q11028974;Southern Kissi
SLE;Q1044;Q11034212;East Limba
SLE;Q1044;Q19921576;Northern Kissi
SLE;Q1044;Q32867815;West-Central Limba
SLV;Q792;Q1321;espanhol
SLV;Q792;Q1186896;Língua pipil
SLV;Q792;Q3438338;Cacaopera
SLV;Q792;Q7406492;Salvadoran Sign Language
SMR;Q238;Q652;italiano
SOM;Q1045;Q13275;Língua somali
SOM;Q1045;Q36221;Maay-Maay language
SOM;Q1045;Q56467;árabe moderno padrão
SOM;Q1045;Q56616;Boon
SOM;Q1045;Q56618;Garre
SOM;Q1045;Q56769;Jiiddu
SOM;Q1045;Q2910610;Borana
SOM;Q1045;Q3197533;Swahili
SOM;Q1045;Q3447286;Dabarre
SOM;Q1045;Q3514343;Língua tunni
SOM;Q1045;Q11732489;Mushungulu
SPM;Q34617;Q150;francês
SRB;Q403;Q6654;croata
SRB;Q403;Q7913;língua romena
SRB;Q403;Q7918;língua búlgara
SRB;Q403;Q9058;eslovaco
SRB;Q403;Q9067;húngaro
SRB;Q403;Q9299;língua sérvia
SRB;Q403;Q9301;Língua servo-croata
SRB;Q403;Q181037;Gheg
SRB;Q403;Q1256701;Balkan Romani
SRB;Q403;Q1268244;Romano-Serbian
SRB;Q403;Q1793299;Sinte Romani
SRB;Q403;Q8060373;Yugoslav Sign Language
SSD;Q958;Q1860;inglês
SSD;Q958;Q9237;malaio
SSD;Q958;Q33675;Língua nuer
SSD;Q958;Q34894;Bai
SSD;Q958;Q34926;Língua acholi
SSD;Q958;Q35015;Língua zande
SSD;Q958;Q35042;Língua bari
SSD;Q958;Q35154;South Central Dinka
SSD;Q958;Q35247;Belanda Viri
SSD;Q958;Q35287;Kaligi
SSD;Q958;Q35662;Indri
SSD;Q958;Q35981;Mündü
SSD;Q958;Q35983;Ndogo
SSD;Q958;Q35988;Mangaya
SSD;Q958;Q36246;Northeastern Dinka
SSD;Q958;Q36249;Northwestern Dinka
SSD;Q958;Q36486;Língua shilluk
SSD;Q958;Q36487;Língua päri
SSD;Q958;Q36538;Southeastern Dinka
SSD;Q958;Q36540;Southwestern Dinka
SSD;Q958;Q36825;Togoyo
SSD;Q958;Q56346;Tennet
SSD;Q958;Q56353;Língua narin
SSD;Q958;Q56362;Língua luwo
SSD;Q958;Q56365;Didinga
SSD;Q958;Q56466;Língua dinka
SSD;Q958;Q56467;árabe moderno padrão
SSD;Q958;Q56573;Árabe sudanês
SSD;Q958;Q56670;Língua ma'di
SSD;Q958;Q56672;Língua lotuko
SSD;Q958;Q56674;Kresh
SSD;Q958;Q56676;Língua dongotono
SSD;Q958;Q56677;Anuak
SSD;Q958;Q56678;Belanda Bor
SSD;Q958;Q56679;Nyolge
SSD;Q958;Q56681;Língua komo
SSD;Q958;Q56682;Jur Modo
SSD;Q958;Q56684;Língua lopit
SSD;Q958;Q56685;Língua avokaya
SSD;Q958;Q56687;Língua lakoya
SSD;Q958;Q56727;Língua murle
SSD;Q958;Q56821;Língua beli
SSD;Q958;Q223306;Lango
SSD;Q958;Q1262143;Árabe de Juba
SSD;Q958;Q2880165;Baka
SSD;Q958;Q2910067;Bongo
SSD;Q958;Q3033547;Kakwa
SSD;Q958;Q3033588;Língua toposa
SSD;Q958;Q3182573;Língua uduk
SSD;Q958;Q3237491;Língua aja
SSD;Q958;Q3285426;Língua mandari
SSD;Q958;Q3354339;Língua opuo
SSD;Q958;Q3449953;Homa
SSD;Q958;Q5364424;Baleesi
SSD;Q958;Q6589401;Língua olu'bo
SSD;Q958;Q6883573;Mittu
SSD;Q958;Q6913216;Morokodo
SSD;Q958;Q6915014;Língua moru
SSD;Q958;Q7306882;Reel
SSD;Q958;Q7799291;Thuri
SSD;Q958;Q11275553;Língua keliko
SSD;Q958;Q11283696;Jumjum
SSD;Q958;Q12747951;Nyamusa-Molo
SSD;Q958;Q12755683;Mo'da
SSD;Q958;Q20526385;Mabaan
STP;Q1039;Q5146;português
STP;Q1039;Q34994;Angolar
STP;Q1039;Q36520;Principense
STP;Q1039;Q36536;São-tomense
SUR;Q730;Q1860;inglês
SUR;Q730;Q7411;neerlandês
SUR;Q730;Q33779;Saramacano
SUR;Q730;Q33989;Sranan
SUR;Q730;Q56650;Língua akuriyó
SUR;Q730;Q56885;Língua tirió
SUR;Q730;Q721182;Língua kwinti
SUR;Q730;Q1843468;Caribbean Hindustani
SUR;Q730;Q2519308;Sarnámi Hindustáni
SUR;Q730;Q2655664;lokono
SUR;Q730;Q2659044;Businenge Tongo
SUR;Q730;Q3443734;Sikiana
SUR;Q730;Q5908753;Língua uaiana
SUR;Q730;Q11732256;Surinamese Javanese
SUR;Q730;Q13591205;Ndyuka-Trio Pidgin
SVK;Q214;Q809;polaco
SVK;Q214;Q8798;ucraniano
SVK;Q214;Q9058;eslovaco
SVK;Q214;Q9067;húngaro
SVK;Q214;Q26245;Língua rusyn
SVK;Q214;Q7541557;Língua de sinais eslovaca
SVN;Q215;Q188;alemão
SVN;Q215;Q652;italiano
SVN;Q215;Q6654;croata
SVN;Q215;Q8748;língua albanesa
SVN;Q215;Q9063;língua eslovena
SVN;Q215;Q9067;húngaro
SVN;Q215;Q9296;língua macedônia
SVN;Q215;Q9299;língua sérvia
SVN;Q215;Q9303;Língua bósnia
SVN;Q215;Q13201;Romani
SVN;Q215;Q1793299;Sinte Romani
SWE;Q34;Q1412;finlandês
SWE;Q34;Q8641;língua iídiche
SWE;Q34;Q9027;língua sueca
SWE;Q34;Q13293;língua sami meridional
SWE;Q34;Q13357;Língua meänkieli
SWE;Q34;Q33947;língua sami setentrional
SWE;Q34;Q36558;Swedish Sign Language
SWE;Q34;Q56314;língua sami de Pite
SWE;Q34;Q56322;língua sami de Lule
SWE;Q34;Q56415;língua sami de Ume
SWE;Q34;Q27808413;Tavringer Romani
SWZ;Q1050;Q1860;inglês
SWZ;Q1050;Q34014;língua suázi
SXM;Q26273;Q1860;inglês
SXM;Q26273;Q7411;neerlandês
SXM;Q26273;Q3244184;Crioulo inglês caribenho de Sotavento
SYC;Q1042;Q150;francês
SYC;Q1042;Q1860;inglês
SYC;Q1042;Q34015;Crioulo de Seychelles
SYR;Q858;Q150;francês
SYR;Q858;Q1860;inglês
SYR;Q858;Q34040;turoyo
SYR;Q858;Q34226;Língua neoaramaica ocidental
SYR;Q858;Q36163;curmânji
SYR;Q858;Q56232;Árabe iraquiano
SYR;Q858;Q56467;árabe moderno padrão
SYR;Q858;Q56574;Árabe najdi
SYR;Q858;Q56577;Árabe moslawi
SYR;Q858;Q3393063;Mlahsô
SYR;Q858;Q22809485;Árabe levantino setentrional
TCA;Q18221;Q1860;inglês
TCA;Q18221;Q7855478;Turks and Caicos Creole
TCD;Q657;Q3441303;Língua sokoro
TCD;Q657;Q3441310;Miltu
TCD;Q657;Q3441333;Mawa
TCD;Q657;Q3441359;Mire
TCD;Q657;Q3441365;Zirenkel
TCD;Q657;Q3441370;Buso
TCD;Q657;Q3449082;Tamki
TCD;Q657;Q3502224;Malgbe
TCD;Q657;Q3502255;Sungor
TCD;Q657;Q3502264;Língua logone
TCD;Q657;Q3502273;Maslam
TCD;Q657;Q3502347;Mser
TCD;Q657;Q3504186;Babalia Creole Arabic
TCD;Q657;Q3912770;Mbara
TCD;Q657;Q3913334;Muskum
TCD;Q657;Q3914455;Disa
TCD;Q657;Q3914885;Saba
TCD;Q657;Q3915316;Kabba
TCD;Q657;Q3915361;Kaba
TCD;Q657;Q3915384;Kaba Deme
TCD;Q657;Q3915446;Ngam
TCD;Q657;Q5209890;Daju Mongo
TCD;Q657;Q5617176;Gula
TCD;Q657;Q6445233;Kuo
TCD;Q657;Q6474528;Laka
TCD;Q657;Q6705910;Lutos
TCD;Q657;Q6737666;Majera
TCD;Q657;Q6748872;Mangbai
TCD;Q657;Q7514020;Sila
TCD;Q657;Q8829831;Bedjond
TCD;Q657;Q10322099;Língua de Sinais do Chade
TCD;Q657;Q11003859;Bagirmi Fulfulde
TCD;Q657;Q15637215;Central Kanuri
TCD;Q657;Q150;francês
TCD;Q657;Q13955;árabe
TCD;Q657;Q28335;Amdang
TCD;Q657;Q32928;Bua
TCD;Q657;Q33360;Gula Iro
TCD;Q657;Q33364;Língua fur
TCD;Q657;Q33436;Laal
TCD;Q657;Q33448;Kujargé
TCD;Q657;Q33662;Niellim
TCD;Q657;Q33954;Língua sango
TCD;Q657;Q34776;Língua adamaua fulfulde
TCD;Q657;Q34903;Língua bagirmi
TCD;Q657;Q35038;Bolgo
TCD;Q657;Q35163;Língua day
TCD;Q657;Q35244;Língua daza
TCD;Q657;Q35265;Gidar
TCD;Q657;Q35521;Língua kanembu
TCD;Q657;Q35681;Karang
TCD;Q657;Q35685;Língua kim
TCD;Q657;Q35707;Kenga
TCD;Q657;Q35860;Maba
TCD;Q657;Q36032;Língua mundang
TCD;Q657;Q36241;Pana
TCD;Q657;Q36321;Noy
TCD;Q657;Q36374;Nzakambay
TCD;Q657;Q36639;língua teda
TCD;Q657;Q36646;Tupuri
TCD;Q657;Q37007;língua zaghawa
TCD;Q657;Q56249;Língua pévé
TCD;Q657;Q56250;Boor
TCD;Q657;Q56251;Língua kera
TCD;Q657;Q56253;Herdé
TCD;Q657;Q56256;Gadang
TCD;Q657;Q56258;Bidiyo
TCD;Q657;Q56259;Língua migaama
TCD;Q657;Q56261;Sarua
TCD;Q657;Q56264;Ubi
TCD;Q657;Q56269;Jonkor Bourmataguil
TCD;Q657;Q56282;Mesme
TCD;Q657;Q56283;Língua ndam
TCD;Q657;Q56285;Língua barein
TCD;Q657;Q56287;Língua buduma
TCD;Q657;Q56302;Birgit
TCD;Q657;Q56328;Língua musey
TCD;Q657;Q56359;Mararit
TCD;Q657;Q56467;árabe moderno padrão
TCD;Q657;Q56475;Língua haúça
TCD;Q657;Q56497;Árabe chadiano
TCD;Q657;Q56557;Língua masalit
TCD;Q657;Q56614;Língua marba
TCD;Q657;Q56625;Ngete
TCD;Q657;Q56668;Língua massa
TCD;Q657;Q56793;Runga
TCD;Q657;Q56796;Beraku
TCD;Q657;Q56840;Sinyar
TCD;Q657;Q56850;Língua sar
TCD;Q657;Q56893;Kibet
TCD;Q657;Q56895;Kendeje
TCD;Q657;Q57001;Tama
TCD;Q657;Q289816;Bon Gula
TCD;Q657;Q289832;Língua besme
TCD;Q657;Q317636;Língua goundo
TCD;Q657;Q317642;Fania
TCD;Q657;Q641720;Jaya
TCD;Q657;Q641737;Gulay
TCD;Q657;Q641748;Horo
TCD;Q657;Q713633;Marfa
TCD;Q657;Q713643;Karanga
TCD;Q657;Q713654;Kaba So
TCD;Q657;Q713659;Mango
TCD;Q657;Q759770;Morom
TCD;Q657;Q759984;Massalat
TCD;Q657;Q759992;Gor
TCD;Q657;Q759995;Surbakhal
TCD;Q657;Q760732;Naba
TCD;Q657;Q797249;Koke
TCD;Q657;Q863721;Tunia
TCD;Q657;Q863726;Zan Gula
TCD;Q657;Q942591;Língua dangaleat
TCD;Q657;Q1641493;Língua lele
TCD;Q657;Q2372207;Ngambay
TCD;Q657;Q3033565;Mbay
TCD;Q657;Q3121045;Língua tumak
TCD;Q657;Q3123545;Musgu
TCD;Q657;Q3123566;Língua somrai
TCD;Q657;Q3140491;Língua nancere
TCD;Q657;Q3280670;Mpade
TCD;Q657;Q3437645;Fongoro
TCD;Q657;Q3440398;Kwang
TCD;Q657;Q3440403;Mokilko
TCD;Q657;Q3440422;Kajakse
TCD;Q657;Q3440427;Língua kabalai
TCD;Q657;Q3440437;Mabire
TCD;Q657;Q3440448;Masmaje
TCD;Q657;Q3440473;Mogum
TCD;Q657;Q3440501;Tobanga
TCD;Q657;Q3440518;Mubi
TCD;Q657;Q3441210;Kimré
TCD;Q657;Q3441225;Toram
TCD;Q657;Q3441237;Gabri
TGO;Q945;Q150;francês
TGO;Q945;Q27740;língua adele
TGO;Q945;Q30005;ewe
TGO;Q945;Q32934;Língua bissa
TGO;Q945;Q33291;Língua fon
TGO;Q945;Q33450;Língua gen
TGO;Q945;Q33606;Língua ife
TGO;Q945;Q34730;Agotime
TGO;Q945;Q34733;Aguna
TGO;Q945;Q34817;Língua akaselem
TGO;Q945;Q34838;Língua anii
TGO;Q945;Q34845;Língua chakosi
TGO;Q945;Q34878;Bago-Kusuntu
TGO;Q945;Q34961;Berba
TGO;Q945;Q35026;Kebu
TGO;Q945;Q35029;Kposo
TGO;Q945;Q35035;Língua aja
TGO;Q945;Q35186;Língua tammari
TGO;Q945;Q35195;Delo
TGO;Q945;Q35412;Ahlon
TGO;Q945;Q35446;Ginyanga
TGO;Q945;Q35474;Língua gourmanchema
TGO;Q945;Q35475;kabiyé
TGO;Q945;Q35652;Lama
TGO;Q945;Q35674;Língua konkomba
TGO;Q945;Q35708;Língua kusaal
TGO;Q945;Q35748;Kpessi
TGO;Q945;Q35770;Mahi
TGO;Q945;Q35888;Ngangam
TGO;Q945;Q35913;Yobe
TGO;Q945;Q36042;Northern Nago
TGO;Q945;Q36085;Nawdm
TGO;Q945;Q36096;Língua more
TGO;Q945;Q36266;Ntcham
TGO;Q945;Q36531;Língua tem
TGO;Q945;Q36924;Phla
TGO;Q945;Q36972;Wudu
TGO;Q945;Q36987;Waci
TGO;Q945;Q3258739;Lukpa
TGO;Q945;Q4286473;Mbelime
TGO;Q945;Q19921578;Moba
THA;Q869;Q9217;tailandês
THA;Q869;Q9237;malaio
THA;Q869;Q13349;mon
THA;Q869;Q33335;Língua Khmu
THA;Q869;Q33417;lau tailandês
THA;Q869;Q34780;Thavung
THA;Q869;Q36437;Saek
THA;Q869;Q56310;Língua kuy
THA;Q869;Q56410;S'gaw Karen
THA;Q869;Q56482;língua shan
THA;Q869;Q56508;Southern Thai
THA;Q869;Q56643;Língua akha
THA;Q869;Q56852;Língua bisu
THA;Q869;Q116849;Língua nyah kur
THA;Q869;Q565110;Língua tai norte
THA;Q869;Q1199751;Kelantan-Pattani Malay
THA;Q869;Q2031144;Urak Lawoi’
THA;Q869;Q3033578;Nyeu
THA;Q869;Q3073453;Ten'edn
THA;Q869;Q3073465;Mlabri
THA;Q869;Q3082037;Sô
THA;Q869;Q3138831;Hmong Njua
THA;Q869;Q3217488;Moken
THA;Q869;Q3281057;Mal
THA;Q869;Q3319380;Moklen
THA;Q869;Q3441103;Língua de sinais de Ban Khor
THA;Q869;Q3448919;Gong
THA;Q869;Q3502234;Dialeto khmer setentrional
THA;Q869;Q3503717;Yoy
THA;Q869;Q3626597;Phu Thai
THA;Q869;Q3914630;Chong
THA;Q869;Q3915665;Phuan
THA;Q869;Q4925096;Blang
THA;Q869;Q4925684;Kedah-Perak-Perlis-Penang Malay
THA;Q869;Q5095211;Chiangmai Sign Language
THA;Q869;Q5330390;Língua pwo leste
THA;Q869;Q6391529;Kensiu
THA;Q869;Q6928276;Mpi
THA;Q869;Q7058885;Língua pwo meridional
THA;Q869;Q7121294;Língua Pa'O
THA;Q869;Q7180184;Phai
THA;Q869;Q7187991;Phrae Pwo
THA;Q869;Q7709156;Língua de sinais tailandesa
THA;Q869;Q7709159;Thai Song
THA;Q869;Q8054978;Yong
THA;Q869;Q13018531;Western Bru
THA;Q869;Q13018559;Mok
THA;Q869;Q18644464;Eastern Lawa
THA;Q869;Q18644465;Western Lawa
THA;Q869;Q25559417;Eastern Kayah
THA;Q869;Q26425602;Nyaw
TJK;Q863;Q7737;russo
TJK;Q863;Q9255;quirguiz
TJK;Q863;Q9260;Língua tadjique
TJK;Q863;Q33419;Língua ishkashimi
TJK;Q863;Q34053;Língua shughni
TJK;Q863;Q34186;Língua yazgulyam
TJK;Q863;Q34208;Língua wakhi
TJK;Q863;Q34247;Língua yaghnobi
TJK;Q863;Q56833;Tajiki Arabic
TJK;Q863;Q1066766;Northern Uzbek
TJK;Q863;Q1135134;Parya
TJK;Q863;Q16112855;Southern Pashto
TKL;Q36823;Q1860;inglês
TKL;Q36823;Q34097;língua toquelauana
TKM;Q874;Q9267;Língua turcomena
TKM;Q874;Q36831;Língua chagatai
TKM;Q874;Q1066766;Northern Uzbek
TLS;Q574;Q5146;português
TLS;Q574;Q34125;língua tétum
TLS;Q574;Q35101;Búnaque
TLS;Q574;Q35322;Língua galóli
TLS;Q574;Q35353;Fataluco
TLS;Q574;Q35549;Língua quémaque
TLS;Q574;Q35729;Língua makalera
TLS;Q574;Q35774;Língua mambae
TLS;Q574;Q35782;Macassai
TLS;Q574;Q35790;Makuv'a
TLS;Q574;Q36863;Língua tocodede
TLS;Q574;Q1567033;Habun
TLS;Q574;Q3327339;Adabe
TLS;Q574;Q4904029;Crioulo Português de Bidau
TLS;Q574;Q6981095;Nauete
TLS;Q574;Q7960132;Waimoa
TLS;Q574;Q11200640;Baikeno
TLS;Q574;Q12643484;Tetun Dili
TLS;Q574;Q12952511;Idaté
TLS;Q574;Q12952700;Lakalei
TLS;Q574;Q12953277;Kairui-Midiki
TON;Q678;Q1860;inglês
TON;Q678;Q34094;Língua tonganesa
TON;Q678;Q36173;Língua niuafo'ou
TTO;Q754;Q1860;inglês
TTO;Q754;Q7811541;Crioulo inglês de Tobago
TTO;Q754;Q7842493;Crioulo inglês de Trinidad
TTO;Q754;Q7842495;Trinidadian Sign Language
TUN;Q948;Q150;francês
TUN;Q948;Q1860;inglês
TUN;Q948;Q9237;malaio
TUN;Q948;Q13955;árabe
TUN;Q948;Q56240;árabe tunisino
TUN;Q948;Q56467;árabe moderno padrão
TUN;Q948;Q56570;Sened
TUN;Q948;Q56597;Judeo-Tunisian Arabic
TUN;Q948;Q636479;Língua Franca Mediterrânea
TUN;Q948;Q3807949;Jerba Berber
TUN;Q948;Q6787694;Matmata Berber
TUN;Q948;Q7853191;Língua de Sinais da Tunísia
TUR;Q43;Q256;língua turca
TUR;Q43;Q7918;língua búlgara
TUR;Q43;Q8108;língua georgiana
TUR;Q43;Q10199;zazaki
TUR;Q43;Q33290;Hértevin
TUR;Q43;Q33538;Língua siríaca
TUR;Q43;Q34040;turoyo
TUR;Q43;Q35394;Língua domari
TUR;Q43;Q36163;curmânji
TUR;Q43;Q36196;judeu-espanhol
TUR;Q43;Q36748;Grego do Ponto
TUR;Q43;Q36885;Turkish Sign Language
TUR;Q43;Q36931;ubykh
TUR;Q43;Q56577;Árabe moslawi
TUR;Q43;Q180945;Armênio ocidental
TUR;Q43;Q1160372;laz
TUR;Q43;Q2360396;Língua gagauz turco-balcânico
TUR;Q43;Q3449805;South Azerbaijani
TUR;Q43;Q3944007;Northern Zazaki
TUR;Q43;Q22809485;Árabe levantino setentrional
TUV;Q672;Q1860;inglês
TUV;Q672;Q34055;língua tuvaluana
TWN;Q865;Q262828;mandarim taiwanês
TZA;Q924;Q8836490;Bende
TZA;Q924;Q10977626;Língua ikizu
TZA;Q924;Q10997740;Kimbu
TZA;Q924;Q11001788;Dhaiso
TZA;Q924;Q11005332;Kinga
TZA;Q924;Q11005360;Shubi
TZA;Q924;Q11128374;Nyiha
TZA;Q924;Q11732264;Kagulu
TZA;Q924;Q11732345;Konongo
TZA;Q924;Q11732610;Sagara
TZA;Q924;Q11732626;Segeju
TZA;Q924;Q12952751;Machame
TZA;Q924;Q12952754;Machinga
TZA;Q924;Q12952852;Mochi
TZA;Q924;Q12953261;Língua kivunjo
TZA;Q924;Q16917497;Nyika, Tanzania
TZA;Q924;Q16939267;Manda
TZA;Q924;Q16939552;Magoma
TZA;Q924;Q41432343;Rwa
TZA;Q924;Q1860;inglês
TZA;Q924;Q7838;Língua suaíli
TZA;Q924;Q13278;Sonjo
TZA;Q924;Q33330;rombo
TZA;Q924;Q33411;Língua hadza
TZA;Q924;Q33595;Língua iraqw
TZA;Q924;Q33603;Língua gusii
TZA;Q924;Q33604;Makhuwa-Meetto
TZA;Q924;Q34016;Língua sandawe
TZA;Q924;Q35172;Língua maconde
TZA;Q924;Q35327;Datooga
TZA;Q924;Q35756;Língua haya
TZA;Q924;Q35787;Língua massai
TZA;Q924;Q36152;Mbugu
TZA;Q924;Q36403;Pare
TZA;Q924;Q37010;Língua zigula
TZA;Q924;Q56345;Ngasa
TZA;Q924;Q56617;Burunge
TZA;Q924;Q56620;Asa
TZA;Q924;Q56621;Alagwa
TZA;Q924;Q584983;Rangi
TZA;Q924;Q626210;Mambwe
TZA;Q924;Q667747;Fipa
TZA;Q924;Q779632;Kwere
TZA;Q924;Q2429648;Pogolo
TZA;Q924;Q2502949;Bena
TZA;Q924;Q2638144;Língua sukuma
TZA;Q924;Q3105505;Língua giha
TZA;Q924;Q3129390;Hehe
