conflict_qid;conflict_label;checked_via
Q116804259;Convoy SO 805;both
Q116804256;Convoy SO 705;both
Q116804257;Convoy SO 705;both
Q116804262;Convoy SO 806;both
Q116804263;Convoy SO 806;both
Q116804260;Convoy SO 805;both
Q116804266;Convoy SO 903;both
Q116804267;Convoy SO 904;both
Q116804264;Convoy SO 807;both
Q116804270;Convoy SO 905;both
Q116804268;Convoy SO 904;both
Q116804286;Convoy F 2;both
Q116804287;Convoy O 003;both
Q116804290;Convoy O 006;both
Q116804289;Convoy O 005;both
Q116804295;Convoy O 104;both
Q116804292;Convoy O 006;both
Q116804293;Convoy O 006;both
Q116804298;Convoy O 206;both
Q116804299;Convoy O 305;both
Q116804296;Convoy O 105;both
Q116804271;Palau to Rabaul Convoy;both
Q116804302;Convoy O 504;both
Q116804274;Palau to Rabaul Convoy;both
Q116804301;Convoy O 403;both
Q116804306;Convoy O 505;both
Q116804273;Palau to Rabaul Convoy;both
Q116804304;Convoy O 504;both
Q116804279;Palau to Rabaul Convoy;both
Q116804305;Convoy O 505;both
Q116804276;Palau to Rabaul Convoy;both
Q116804277;Palau to Rabaul Convoy;both
Q116804311;Convoy O 604;both
Q116804308;Convoy O 602A/O 602B;both
Q116804283;Palau to Rabaul Convoy;both
Q116804309;Convoy O 604;both
Q116804280;Palau to Rabaul Convoy;both
Q116804314;Convoy O 703;both
Q116804281;Palau to Rabaul Convoy;both
Q116804315;Convoy O 704;both
Q116804312;Convoy O 605;both
Q116804284;Palau to Rabaul Convoy;both
Q116804319;Convoy O 803;both
Q116804317;Convoy O 706;both
Q116804322;Convoy O 902;both
Q116804321;Convoy O 805;both
Q116804326;Convoy R 09;both
Q116804324;Convoy O 903;both
Q116804325;Convoy O 908;both
Q116804343;Convoy 1210;both
Q15924405;Xiang river campaign;both
Q136432043;Alwassa–Gwandu campaign;both
Q12865048;Timur's fourth campaign in Georgia;both
Q18210470;Tahmasp's campaign of 1731;both
Q16934187;Shapur II's Arab campaign;both
Q15211574;Aksumite–Persian Wars;both
Q18399818;Augustus' North African campaigns;both
Q16982109;Mississippi River Campaign;both
Q16369829;Tahmasp I's campaigns in Kartili and Kakheti;both
Q13403337;Campanha dácia de Domiciano;both
Q12865045;Timur's third campaign in Georgia;both
Q15089393;Sennacherib's campaign in the Levant;both
Q15852432;Vandalic campaign of 468;both
Q16987059;Chickasaw Campaign of 1739;both
Q14942533;Spinola's campaign;both
Q16933969;Tang campaigns against Karasahr;both
Q12871353;Khazar campaigns in Georgia;both
Q18210700;Western Persia campaign of 1730;both
Q16931042;Campaign of Grodno;both
Q16687603;Cheremisinov's campaign to Dagestan;both
Q12865046;Timur's eigth campaign in Georgia;both
Q16848812;Viagem às Ilhas;both
Q16933964;Batalha de Kucha;both
Q15650559;War of the Catalans;both
Q16534897;First Italo-Senussi War;both
Q12869909;Serdar Ferhad Pasha's Georgian campaigns;both
Q109017788;Zirid campaign in Iberia;both
Q110425662;Seven Years' Campaign;both
Q110425502;Timur's first and second campaign in Georgia;both
Q110425641;Timurid campaign against the Qara Qoyunlu;both
Q109256825;Campaign of Cherchell;both
Q110425558;1393 Little Lorestan campaign;both
Q110425583;Siege of Baghdad;both
Q109259621;Campaign of Orania;both
Q110425658;Timur's campaign in India;both
Q110425560;1393 Khuzestan campaign;both
Q110425512;Timur's campaigns against the Turkmens, Van, Erzincan and Kurdistan;both
Q110425567;1393 Fars campaign;both
Q110425656;Muhammad Sultan Mirza's Persian Gulf campaign;both
Q109017791;Hammadid campaigns on Tlemcen;both
Q110425581;1393 Timur's campaign against the Turkmens;both
Q109312794;Campaign of Orania;both
Q110425595;1394 Diyar Bakr campaign;both
Q110425639;Caucasus campaign;both
Q110425530;Five Years' Campaign;both
Q110425586;1393 Kurdistan and Arab Iraq campaign;both
Q110425591;1393 Kirkuk and Mosul campaign;both
Q109312744;Campaign of Orania;both
Q3242848;Primeira Guerra de Independência da Escócia;both
Q165725;Guerras dos Balcãs;both
Q22695826;July 18, 1998 Albanian–Yugoslav border clashes;both
Q602902;Confronto fronteiriço entre Albânia e Iugoslávia;both
Q21187497;Emboscada na fronteira albanesa-iugoslava;both
Q2993585;Incidente de Panjdeh;both
Q116804379;Convoy 2323;both
Q76026;Guerras Médicas;both
Q129434146;Gramos incident;both
Q15903044;Zhenbao Island incident;both
Q75813;Guerras macedônicas;both
Q21187498;December 3, 1998 Albanian–Yugoslav border clash;both
Q109251;Guerras Samnitas;both
Q29100;Guerras bizantino-árabes;both
Q139845;Deccan Wars;both
Q116804382;Rabaul to Truk Convoy;both
Q116804381;Rabaul to Truk Convoy;both
Q21187479;April 23, 1998, Albanian–Yugoslav border ambush;both
Q55659105;Dulaty incident;both
Q837755;Tielieketi military incident;both
Q135451530;Conflitos entre Camboja e Tailândia em 2025;both
Q124988;Guerras Púnicas;both
Q1248722;Terceira Guerra de Independência Italiana;both
Q500409;Guerras romano-persas;both
Q786171;Guerras Otomanos-Habsburgos;both
Q755170;Guerra Anglo-Holandesa;both
Q596373;Guerras pírricas;both
Q722051;Anglo-Ashanti wars;both
Q699849;Guerras da Silésia;both
Q807843;Guerras dos Bispos;both
Q744969;Han–Xiongnu Wars;both
Q849680;Guerras indígenas nos Estados Unidos;both
Q572291;Guelders Wars;both
Q723608;Guerras Dácias;both
Q597533;Guerra Germano-Polonesa (1002–18);both
Q65134501;Ain-Lahchich Offensive;both
Q12846172;Ottoman–Safavid War;both
Q123162817;Karakhanid-Samanid Wars;both
Q9001160;Decelean War;both
Q122155240;Georgian–Safavid Wars;both
Q2578207;Guerra Mauritânia-Senegal;both
Q125881465;Indo-Greek wars;both
Q112801307;Guerras Polaco-Otomanas;both
Q124339025;Conflitos Luso-Bijapures;both
Q125758842;Gupta–Saka Wars;both
Q106673455;Maratha Wars;both
Q125421768;Zayyanid–Almohad wars;both
Q122147342;Georgian–Ottoman conflicts;both
Q117831980;rivalry between Louis XI of France and Charles the Bold;both
Q125547657;Armenian–Sasanian wars;both
Q117481582;Hill States–Sikh wars;both
Q121144534;Igbo-Igala Wars;both
Q122816043;Franco-Lombard Wars;both
Q110612753;Genoese–Mongol Wars;both
Q117230127;Persian Gulf Wars;both
Q3778613;Caroline War;both
Q97183468;Bithynian-Pergamene Wars;both
Q123990089;Sasanian–Kushan Wars;both
Q125981550;Sasanian–Kidarite wars;both
Q3778618;Lancastrian War;both
Q2259304;Edwardian War;both
Q104844368;Byzantine–Serbian Wars;both
Q123173174;Dagomba-German War;both
Q56823171;Franco-Swedish phase of the Thirty Years' War;both
Q130660646;Hittite Wars of Survival;both
Q327150;Guerras bizantino-normandas;both
Q130739570;Crusader–Fatimid Wars;both
Q126946517;History of the Crimean–Circassian Wars;both
Q126810948;Ottoman-Bosnian wars;both
Q133886090;Spanish–Ottoman Wars;both
Q130601874;Soninke-Marabout Wars;both
Q131104430;Hindu Shahi–Saffarid wars;both
Q132127000;Johor–Jambi wars;both
Q130265577;Safavid–Aq Qoyunlu wars;both
Q134470356;Georgian–Shaddadid wars;both
Q130365341;Rus'–Byzantine wars;both
Q273348;Guerras Italianas;both
Q15912598;Incidente das Portas do Cerco;both
Q133503809;Armenian-Byzantine wars;both
Q86750855;Urtatagai conflict;both
Q17386637;Conflitos fronteiriços entre Síria e Israel (2012–presente);both
Q126708875;Italian Somali Wars;both
Q220984;Guerras do ópio;both
Q130699011;Dacian Wars;both
Q134937344;Ottoman–Persian wars;both
Q131405361;Crusade against the Hohenstaufen;both
Q492126;Frisian–Frankish wars;both
Q132452184;Florentine–Milanese Wars;both
Q5487383;Operation Winter '94;both
Q6758613;Mardakert and Martuni Offensives;both
Q638530;Revolução do Texas;both
Q170850;Guerra Anglo-Zanzibari;both
Q18400769;Scythian campaign of Philip II;both
Q18405014;Thracian campaigns of Philip II;both
Q7737862;The Great Naktong Offensive;both
Q18407741;Achaemenid campaigns in Egypt (385–342 BC);both
Q16146795;1991 Tifariti offensive;both
Q18121212;Intervenção militar na Síria e no Iraque;both
Q18159629;Intervenção militar no Iraque;both
Q21647838;German intervention against the Islamic State;both
Q59911393;Oued Ighane cavalry charge;both
Q2468365;Intervenção militar estrangeira no norte da Rússia;both
Q3151731;Guerra suja no México;both
Q6022577;Intervenção indiana na Guerra Civil do Sri Lanka;both
Q17507684;intervenção militar na Síria e no Iraque;both
Q21032720;Intervenção russa na Guerra Civil Síria;both
Q21660835;Salaminian wars;both
Q31305054;Safavid–Shirvanid wars;both
Q131259060;Trial of Perrissone Gappit;both
Q6402027;Khoikhoi–Dutch Wars;both
Q19692622;Rus'-Pecheneg Wars;both
Q15053704;Coalition Wars;both
Q11621222;Chiang-Gui Wars;both
Q60760993;Franco-Visigothic Wars;both
Q21660882;Spartan–Tegean wars;both
Q96415836;Yoruba Revolutionary Wars;both
Q31198678;Croatian-Venetian Wars;both
Q18399804;Athenian-Macedonian wars (357–346 BC);both
Q85740526;Albanian–Ottoman Wars;both
Q8543350;Guerras russo-persas;both
Q21660669;Sigean wars;both
Q20405773;Qarmatian Wars;both
Q56367425;Wars between Rome and Alba Longa;both
Q26962116;Tunisian–Algerian Wars;both
Q55629507;Perso-Roman wars of 337–361;both
Q19908093;Byzantine–Pecheneg wars;both
Q11079793;Russo-Iranian Wars;both
Q131261557;Procès de Catherine Quicquat;both
Q5477039;Fox Wars;both
Q24882752;Mughal–Sikh Wars;both
Q97172355;Roman-Sardinian Wars;both
Q6428297;Komenda Wars;both
Q30879135;Cilician Wars;both
Q19895048;Frankish–Moravian Wars;both
Q131611835;Native War (1678-1686);both
Q130493400;attacks on the Sounion;both
Q134589137;German-Hehe wars;both
Q130396307;Amhara offensive;both
Q128443757;Partisan offensive in Montenegro (1943);both
Q124021534;Ngolo-German war;both
Q128803543;نهب البصرة (1106);both
Q116804234;Convoy N 206;both
Q116804232;Convoy SO 903;both
Q11329925;Convoy Hi 87;both
Q116803983;Convoy 1 Go;both
Q116813275;Saipan to Truk Convoy;both
Q116813254;Truk to Balikpapan convoy;both
Q116813255;Truk to Balikpapan convoy;both
Q116813258;Truk to Surabaya convoy;both
Q116813259;Truk to Singapore convoy;both
Q116813256;Truk to Balikpapan convoy;both
Q116813257;Truk to Eniwetok convoy;both
Q116813262;Truk to Yokosuka convoy;both
Q116813263;Truk to Kure convoy;both
Q116813260;Truk to Yokosuka convoy;both
Q116813261;Truk to Yokosuka convoy;both
Q116813266;Truk to Palau convoy;both
Q116813267;Truk to Saipan convoy;both
Q116813264;Truk to Kure convoy;both
Q116813265;Truk to Palau convoy;both
Q116813274;Tokyo to Truk Convoy;both
Q116813271;Truk to Yokosuka convoy;both
Q116813268;Truk to Saipan convoy;both
Q116813270;Convoy 4602;both
Q116813272;Convoy 3004/3002;both
Q116813269;Convoy 5192;both
Q116813273;Convoy 3727;both
Q116813276;Convoy 3628;both
Q116813250;Saipan to Truk Convoy;both
Q116813251;Saipan to Truk Convoy;both
Q116813249;Saipan to Truk Convoy;both
Q116813252;Saipan to Truk Convoy;both
Q116813253;Saipan to Truk Convoy;both
Q116813087;Convoy 3009;both
Q116813090;Convoy 3083;both
Q116804391;Convoy 1013;both
Q116813091;Convoy 3101/3001;both
Q116813088;Convoy 3020;both
Q116813089;Convoy 3026;both
Q116804394;Convoy 1041;both
Q116804395;Convoy 1055;both
Q116813095;Convoy 3113;both
Q116804392;Convoy 1023;both
Q116813092;Convoy 3107;both
Q116813093;Convoy 3109;both
Q116813098;Convoy 3120;both
Q116804399;Convoy 1091;both
Q116813099;Convoy 3123;both
Q116813096;Convoy 3114A;both
Q116804397;Convoy 1064;both
Q116813097;Convoy 3115;both
Q116804402;Convoy 1103;both
Q116813102;Convoy 3131;both
Q116804403;Convoy 1121;both
Q116804400;Convoy 1092;both
Q116813100;Convoy 3125A;both
Q116813101;Convoy 3128;both
Q116804406;Convoy 1123;both
Q116813106;Convoy 3211;both
Q116804431;Truk to Rabaul convoy;both
Q116813107;Convoy 3211A;both
Q116813104;Convoy 3201;both
Q116804405;Convoy 1122;both
Q116804429;Truk to Rabaul convoy;both
Q116813105;Convoy 3206;both
Q116804410;Convoy 1143;both
Q116804434;Truk to Rabaul convoy;both
Q116813110;Convoy 3231;both
Q116804435;Truk to Rabaul convoy;both
Q116813111;Convoy 3231B;both
Q116804408;Convoy 1133;both
Q116804432;Truk to Rabaul convoy;both
Q116813108;Convoy 3219;both
Q116804409;Convoy 1142;both
Q116813109;Convoy 3225;both
Q116813114;Convoy 3420;both
Q116804415;Convoy 1172;both
Q116813115;Convoy 3503;both
Q116804412;Convoy 1152;both
Q116813112;Convoy 3301A;both
Q116804413;Convoy 1152;both
Q116813113;Convoy 3310;both
Q116804418;Convoy 1201;both
Q116813118;Convoy 3113;both
Q116804419;Convoy 1212;both
Q116813119;Convoy 3515;both
Q116804416;Convoy 1182;both
Q116813116;Convoy 3508;both
Q116813117;Convoy 3514A;both
Q116804422;Convoy 1242;both
Q116813122;Convoy 3526;both
Q116804423;Convoy 1272;both
Q116804447;Truk to Rabaul convoy;both
Q116813123;Convoy 3607;both
Q116813120;Convoy 3516;both
Q116804421;Convoy 1232;both
Q116804445;Truk to Rabaul convoy;both
Q116813121;Convoy 3521;both
Q116804426;Convoy 2102;both
Q116813126;Convoy 3623;both
Q116813127;Convoy 3625;both
Q116804448;Truk to Rabaul convoy;both
Q116813124;Convoy 3613;both
Q116804425;Convoy 1291;both
Q116813125;Convoy 3619;both
Q116813130;Convoy 3719;both
Q116813128;Convoy 3702;both
Q116813129;Convoy 3709;both
Q116804428;Convoy O 904/O 905;both
Q116804387;Rabaul to Truk Convoy;both
Q116804384;Rabaul to Truk Convoy;both
Q116804385;Rabaul to Truk Convoy;both
Q116804442;Convoy 1282;both
Q116804390;Rabaul to Truk Convoy;both
Q116804388;Rabaul to Truk Convoy;both
Q116804441;Convoy 2213;both
Q116804444;Convoy 1151;both
Q116804449;Convoy 35;both
Q116804439;Rabaul to Palau Convoy;both
Q130251312;April 2021 Geneina attacks;both
Q5349120;Oitavo Cerco de Gibraltar;both
Q5432154;Fall of Haifa;both
Q131913878;Portuguese intervention in Hormuz;both
Q136195753;United States intervention in Siberia in the Russian Civil War;both
Q7510141;Siege of Kaminojo;both
Q116813188;Convoy 5202;both
Q116813189;Convoy 5203;both
Q116813194;Convoy 5284;both
Q116813195;Convoy 5291;both
Q116813192;Convoy 5282;both
Q116813193;Convoy 5283;both
Q116813198;Convoy 6042;both
Q116813199;Convoy 6053;both
Q116813196;Convoy 5872;both
Q116813197;Convoy 6011;both
Q116813202;Convoy 6188;both
Q116813203;Convoy 6202;both
Q116813200;Convoy 6093;both
Q116813201;Convoy 6113;both
Q116813206;Convoy 6252;both
Q116813207;Convoy 6283;both
Q116813204;Convoy 6202;both
Q116813205;Convoy 6242;both
Q116813210;Convoy 7081;both
Q116813211;Convoy 7111;both
Q116813208;Convoy 7071;both
Q116813209;Convoy 7072;both
Q116813214;Convoy 7181;both
Q116813215;Convoy 7202;both
Q116813212;Convoy 7125;both
Q116813213;Convoy 7144;both
Q116813218;Convoy 7233;both
Q116813219;Convoy 7242;both
Q116813216;Convoy 7202;both
Q116813217;Convoy 7222;both
Q116813222;Convoy 8011;both
Q116813223;Convoy 8012;both
Q116813220;Convoy 7272;both
Q116813221;Convoy 7826;both
Q116813226;Convoy 8142;both
Q116813227;Convoy 8161;both
Q116813225;Convoy 8031;both
Q116813230;Convoy 8301;both
Q116813228;Convoy 8175;both
Q116813229;Convoy 8283;both
Q116813142;Convoy 3923;both
Q116813143;Convoy 4003;both
Q116813146;Convoy 4022/4032;both
Q116813147;Convoy 4102;both
Q116813144;Convoy 4008;both
Q116813145;Convoy 4014;both
Q116813150;Convoy 4108;both
Q116813151;Convoy 4114;both
Q116813148;Convoy 4102;both
Q116813149;Convoy 4107;both
Q116813154;Convoy 4125;both
Q116813155;Convoy 4127;both
Q116813152;Convoy 4119;both
Q116813153;Convoy 4120;both
Q116813158;Convoy 4215;both
Q126182847;procès de Pierre Chavaz;both
Q116813159;Convoy 4215;both
Q116813156;Convoy 4205;both
Q116813157;Convoy 4212/4213;both
Q116813162;Convoy 4304;both
Q116813163;Convoy 4426;both
Q116813160;Convoy 4222;both
Q116813161;Convoy 4226;both
Q116813166;Convoy 4521;both
Q116813167;Convoy 4526;both
Q116813164;Convoy 4508;both
Q116813165;Convoy 4514;both
Q116813170;Convoy 4723/4724;both
Q116813171;Convoy 4731;both
Q116813168;Convoy 4619;both
Q116813169;Convoy 4625;both
Q116813174;Convoy 4821;both
Q116813175;Convoy 4827;both
Q116813172;Convoy 4803;both
Q116813173;Convoy 4810;both
Q116813178;Convoy 4908;both
Q116813179;Convoy 4920;both
Q116813177;Convoy 4902;both
Q116813182;Convoy 5013;both
Q116813183;Convoy 5075;both
Q116813180;Convoy 4926;both
Q116813181;Convoy 5012;both
Q116813186;Convoy 5142;both
Q116813187;Convoy 5152;both
Q116813184;Convoy 5101;both
Q116813185;Convoy 5113;both
Q116813190;Convoy 5223/5233;both
Q116813191;Convoy 5231;both
Q3621718;Arab–Khazar Wars;both
Q3417663;Guerras romano-gaulesas;both
Q3491398;Arab–Israeli Wars;both
Q3119188;Guerras fernandinas;both
Q28129373;National AIDS Trust v NHS Service Commissioning Board;both
Q2991800;Guerra rus'-bizantina de 970-971;both
Q1340107;Guerras Cantábricas;both
Q1123201;guerras de independência na América espanhola;both
Q1187249;Conflitos Luso-Turcos;both
Q1080711;Ottoman–Hungarian Wars;both
Q1640586;Guerras Anglo-Escocesas;both
Q1342672;Guerra Anglo-Powhatan;both
Q116813131;Convoy 3724;both
Q116813134;Convoy 3803A;both
Q1330607;Guerras Sírias;both
Q116813132;Convoy 3726;both
Q116813133;Convoy 3731;both
Q116813138;Convoy 3821;both
Q116813139;Convoy 3827;both
Q116813136;Convoy 3809;both
Q116813137;Convoy 3815;both
Q1567698;Muscovite-Lithuanian Wars;both
Q116813140;Convoy 3914;both
Q116813141;Convoy 3921;both
Q1235331;Guerras Sicilianas;both
Q923852;Crimean-Russian Wars;both
Q1202928;Guerra lusitana;both
Q1192043;Guerras romano-partas;both
Q2288144;Guerras bizantino-búlgaras;both
Q2383159;Menelik II's conquests;both
Q858108;Guerras bizantino-sassânidas;both
Q1107697;Guerra Luso-persa;both
Q120488007;Ethiopian–Ottoman border conflict;both
Q135440996;Polish–German border crisis;both
Q131742733;Albanian-Yugoslav border conflict;both
Q115857942;Guerra da Fronteira entre a Albânia e a Iugoslávia de 1921;both
Q134711136;Conflito de fronteira entre Camboja e Tailândia em 2025;both
Q127390566;Yugoslav–Albanian border conflict;both
Q118115069;Naf War;both
Q33407780;Charlie Gard case;both
Q4205368;Guerras judaico-romanas;both
Q10605678;Convoy ON 92;both
Q3778777;Roman–Sasanian wars;both
Q3778771;Guerras Bizantino-Lombardas;both
Q11329922;Convoy H 72;both
Q3778778;Roman–Sasanian wars;both
Q109860738;2021 Afghanistan–Iran clashes;both
Q106770604;Kenyan-Ugandan border conflict;both
Q4203073;Ottoman–Persian Wars;both
Q104859211;EBay stalking scandal;both
Q124208778;África do Sul versus Israel;both
Q19211729;Приговор Верховного Суда РФ в отношении Варенникова В.И. от 11.08.1994;both
Q24887949;Kimberly Nixon Rape Relief Case;both
Q134476307;El Caso Idiakez;both
Q95974514;Giuffre v. Maxwell;both
Q124936784;Nicaragua v. Germany;both
Q125284922;Duplessis v. Edmonton Portland Cement Co.;both
Q96140097;Norebo conflict;both
Q19910385;Zeppelin air raid on Norfolk 19-20 January 1915;both
Q21008049;Bombing of Caen;both
Q135889468;Sammeth v. Joan Rivers;both
Q76655927;Evere air raid;both
