iso3,country,city,city_qid,admin,is_capital,population,year
LIE,Liechtenstein,Vaduz,Q1844,Liechtenstein,1,5668,
LIE,Liechtenstein,Triesen,Q49654,Liechtenstein,0,5230,
LIE,Liechtenstein,Balzers,Q49663,Liechtenstein,0,4628,
LIE,Liechtenstein,Eschen,Q4540,Liechtenstein,0,4459,
LIE,Liechtenstein,Mauren,Q49661,Liechtenstein,0,4404,
LIE,Liechtenstein,Triesenberg,Q49651,Liechtenstein,0,2643,
LIE,Liechtenstein,Ruggell,Q49659,Liechtenstein,0,2295,
LIE,Liechtenstein,Gamprin,Q49662,Liechtenstein,0,1663,
LIE,Liechtenstein,Schellenberg,Q49655,Liechtenstein,0,1091,
LIE,Liechtenstein,Planken,Q49660,Liechtenstein,0,478,
LKA,Sri Lanka,Colombo,Q35381,Colombo District,0,647557,
LKA,Sri Lanka,Colombo,Q35381,Colombo District,1,647557,
LKA,Sri Lanka,Gampaha,Q2616818,Distrito de Gampaha,0,191040,
LKA,Sri Lanka,Negumbo,Q668616,Distrito de Gampaha,0,142136,
LKA,Sri Lanka,Kandy,Q203197,Província Central,0,120087,
LKA,Sri Lanka,Kotte,Q41963,Colombo District,1,115826,
LKA,Sri Lanka,Kotte,Q41963,Colombo District,0,115826,
LKA,Sri Lanka,Trincomalee,Q323873,Trincomalee District,0,99135,
LKA,Sri Lanka,Galle,Q319366,Província do Sul (Sri Lanka),0,93118,
LKA,Sri Lanka,Jaffna,Q215277,Distrito de Jaffna,0,88138,
LKA,Sri Lanka,Matara,Q13360574,Província do Sul (Sri Lanka),0,68244,
LKA,Sri Lanka,Anuradhapura,Q5724,Anuradhapura District,0,63208,
LKA,Sri Lanka,Badulla,Q390096,Distrito de Badulla,0,42923,
LKA,Sri Lanka,Mullaitivu,Q507144,Mullaittivu,0,37339,
LKA,Sri Lanka,Matale,Q1540498,Distrito Matale,0,36451,
LKA,Sri Lanka,Nuwara Eliya,Q1340579,Província Central,0,27500,
LKA,Sri Lanka,Kegalle,Q1968268,Distrito de Kegalle,0,17962,
LKA,Sri Lanka,Hambantota,Q1025283,Hambantota,0,11213,
LSO,Lesoto,Maseru,Q3909,Maseru,1,343541,
LSO,Lesoto,Teyateyaneng,Q844423,Berea,0,75115,
LSO,Lesoto,Mafeteng,Q1013379,Mafeteng,0,57059,
LSO,Lesoto,Quthing,Q1003318,Quthing,0,15000,
LSO,Lesoto,Butha-Buthe,Q382249,Butha-Buthe,0,10000,
LSO,Lesoto,Mokhotlong,Q1013428,Mokhotlong,0,8809,
LSO,Lesoto,Thaba-Tseka,Q777028,Thaba-Tseka,0,5423,
LTU,Lituânia,Vilnius,Q216,Vilnius City Municipality,1,581475,
LTU,Lituânia,Kaunas,Q4115712,Kaunas City Municipality,0,305120,
LTU,Lituânia,Klaipėda,Q776965,Klaipeda City Municipality,0,158420,
LTU,Lituânia,Šiauliai,Q134712,Šiauliai City Municipality,0,104300,
LTU,Lituânia,Vilnius District Municipality,Q118903,Lituânia,0,101943,
LTU,Lituânia,Kaunas District Municipality,Q1351722,Lituânia,0,99265,
LTU,Lituânia,Panevėžys,Q1719466,Panevėžys City Municipality,0,87913,
LTU,Lituânia,Klaipėda District Municipality,Q141132,Lituânia,0,63862,
LTU,Lituânia,Alytus,Q450625,Alytus City Municipality,0,51856,
LTU,Lituânia,Alytus,Q450625,Kalvariysky Uyezd,0,51856,
LTU,Lituânia,Mažeikiai District Municipality,Q313132,Lituânia,0,51830,
LTU,Lituânia,Marijampolė District Municipality,Q16459845,Lituânia,0,49217,
LTU,Lituânia,Marijampolė District Municipality,Q16459845,República Socialista Soviética Lituana,0,49217,
LTU,Lituânia,Marijampolė District Municipality,Q16459845,Marijampolė (condado),0,49217,
LTU,Lituânia,Marijampolė District Municipality,Q16459845,Kaunas Oblast,0,49217,
LTU,Lituânia,Kėdainiai District Municipality,Q46786,Lituânia,0,45834,
LTU,Lituânia,Jonava District Municipality,Q1351768,Lituânia,0,41567,
LTU,Lituânia,Šiauliai District Municipality,Q1417346,Lituânia,0,40638,
LTU,Lituânia,Telšiai District Municipality,Q588916,Lituânia,0,39141,
LTU,Lituânia,Šilutė District Municipality,Q282098,Lituânia,0,38514,
LUX,Luxemburgo,Luxemburgo,Q1842,Luxemburgo,1,136208,
LUX,Luxemburgo,Esch-sur-Alzette,Q16010,Esch-sur-Alzette,0,37455,
LUX,Luxemburgo,Differdange,Q16012,Esch-sur-Alzette,0,30364,
LUX,Luxemburgo,Dudelange,Q16014,Esch-sur-Alzette,0,22043,
LUX,Luxemburgo,Dudelange,Q20969331,,0,21953,
LUX,Luxemburgo,Pétange,Q602441,Esch-sur-Alzette,0,20903,
LUX,Luxemburgo,Sanem,Q677804,Esch-sur-Alzette,0,18532,
LUX,Luxemburgo,Differdange,Q4844168,Differdange,0,16968,
LUX,Luxemburgo,Hesperange,Q921321,Luxemburgo,0,16836,
LUX,Luxemburgo,Bettembourg,Q832342,Esch-sur-Alzette,0,11521,
LUX,Luxemburgo,Schifflange,Q669155,Esch-sur-Alzette,0,11517,
LUX,Luxemburgo,Käerjeng,Q776642,Capellen,0,11159,
LUX,Luxemburgo,Mamer,Q921291,Capellen,0,11055,
LUX,Luxemburgo,Strassen,Q986400,Luxemburgo,0,10594,
LUX,Luxemburgo,Mersch,Q284855,Mersch,0,10519,
LUX,Luxemburgo,Ettelbruck,Q659351,Diekirch,0,9965,
LUX,Luxemburgo,Kayl,Q939625,Esch-sur-Alzette,0,9889,
LUX,Luxemburgo,Bertrange,Q809603,Luxemburgo,0,8892,
LUX,Luxemburgo,Walferdange,Q917508,Luxemburgo,0,8866,
LUX,Luxemburgo,Junglinster,Q1017404,Grevenmacher,0,8800,
LVA,Letônia,Riga,Q1773,Letónia,1,591882,
LVA,Letônia,Daugavpils,Q80021,Letónia,0,78112,
LVA,Letônia,Liepāja,Q167668,Letónia,0,67398,
LVA,Letônia,Jelgava,Q179830,Letónia,0,54821,
LVA,Letônia,Jūrmala,Q178382,Letónia,0,51933,
LVA,Letônia,Município de Ogre,Q2321579,Letónia,0,32790,
LVA,Letônia,Ventspils,Q104036,Letónia,0,32719,
LVA,Letônia,Tukums,Q369007,Letónia,0,27614,
LVA,Letônia,Município de Talsi,Q2302964,Letónia,0,27391,
LVA,Letônia,Rezekne,Q180379,Letónia,0,26425,
LVA,Letônia,Município de Kekava,Q2268947,Letónia,0,24631,
LVA,Letônia,Município de Rezekne,Q1518841,Letónia,0,24244,
LVA,Letônia,Valmiera,Q108037,Valmiera Municipality,0,22811,
LVA,Letônia,Ogre,Q731915,Ogre Municipality,0,22753,
LVA,Letônia,Município de Bauska,Q2365998,Letónia,0,22259,
LVA,Letônia,Município de Jelgava,Q1579113,Letónia,0,22021,
LVA,Letônia,Kuldiga,Q2337188,Letónia,0,21907,
LVA,Letônia,Município de Madona,Q2198472,Letónia,0,21676,
LVA,Letônia,Município de Marupe,Q2232018,Letónia,0,21577,
LVA,Letônia,Município de Saldus,Q2299261,Letónia,0,21438,
MAR,Marrocos,Casablanca,Q7903,Casablanca (prefeitura),0,3499000,
MAR,Marrocos,Tânger,Q126148,Tânger-Azilal,0,1275428,
MAR,Marrocos,Fez,Q80985,Prefectura de Fez,0,1167842,
MAR,Marrocos,Marraquexe,Q101625,Marraquexe (prefeitura),0,1002697,
MAR,Marrocos,Salé,Q466046,Salé (prefeitura),0,945101,
MAR,Marrocos,Meknès,Q178663,Meknès (prefeitura),0,601000,
MAR,Marrocos,Rabat,Q3551,Rabat (prefeitura),1,572717,
MAR,Marrocos,Agadir,Q170525,Agadir Ida-Outanane,0,538000,
MAR,Marrocos,Kenitra,Q478207,Quenitra (província),0,507736,
MAR,Marrocos,Oujda,Q193802,Oujda-Angad,0,506224,
MAR,Marrocos,Safim,Q183405,Safim (província),0,367249,
MAR,Marrocos,Taourirt,Q2329701,Taourirt Province,0,321876,
MAR,Marrocos,Temara,Q1635606,Skhirate-Témara,0,297098,
MAR,Marrocos,El Aaiún,Q47837,Laâyoune,0,262791,
MAR,Marrocos,El Jadida,Q219583,El Jadida (província),0,237464,
MAR,Marrocos,Aït Melloul,Q2384142,Inezgane-Aït Melloul,0,210870,
MAR,Marrocos,Bouskoura,Q2294847,Nouaceur (província),0,200359,
MAR,Marrocos,Mohammedia,Q647417,Mohammedia (prefeitura),0,194358,
MAR,Marrocos,Settat,Q818019,Chaouia-Ouardigha,0,171556,
MAR,Marrocos,Settat,Q818019,Settat (província),0,171556,
MCO,Mônaco,Commune of Monaco,Q3685392,Mónaco,1,39050,
MDA,Moldávia,Chișinău,Q17176229,Moldávia,0,720128,
MDA,Moldávia,Chișinău,Q21197,Chișinău,1,639000,
MDA,Moldávia,Tiraspol,Q132572,Moldávia,0,133807,
MDA,Moldávia,Tiraspol,Q132572,República Socialista Soviética Moldava,0,133807,
MDA,Moldávia,Tiraspol,Q132572,Transnístria,0,133807,
MDA,Moldávia,Tiraspol,Q132572,Tiraspolsky Uyezd,0,133807,
MDA,Moldávia,Tiraspol,Q132572,Tiraspol District,0,133807,
MDA,Moldávia,Bender,Q18088065,Moldávia,0,98726,
MDA,Moldávia,Bălţi,Q37801,Bălți Municipality,0,97930,
MDA,Moldávia,Bălți Municipality,Q29017181,Moldávia,0,94546,
MDA,Moldávia,Tighina,Q192176,República Socialista Soviética Moldava,0,76158,
MDA,Moldávia,Tighina,Q192176,Transnístria,0,76158,
MDA,Moldávia,Tighina,Q192176,Bender,0,76158,
MDA,Moldávia,Rîbnița,Q216363,República Socialista Soviética Moldava,0,47900,
MDA,Moldávia,Rîbnița,Q216363,Podolia Governorate,0,47900,
MDA,Moldávia,Rîbnița,Q216363,Unidade territorial autónoma da Transnístria,0,47900,
MDA,Moldávia,Rîbnița,Q216363,Rîbniţa,0,47900,
MDA,Moldávia,Rîbnița,Q216363,Râbnița County,0,47900,
MDA,Moldávia,Ungheni,Q858713,Ungheni,0,30804,
MDA,Moldávia,Cahul,Q503469,Cahul (distrito),0,30018,
MDG,Madagascar,Antananarivo,Q3915,Antananarivo-Renivohitra,1,1275207,
MDG,Madagascar,Antsirabe,Q583184,Madagáscar,0,265018,
MDG,Madagascar,Toamasina,Q178067,Toamasina,0,225116,
MDG,Madagascar,Tolanaro,Q526568,Tôlanaro,0,67284,
MDG,Madagascar,Tolanaro,Q526568,Anosy,0,67284,
MDG,Madagascar,Morondava,Q864109,Menabe,0,53510,
MDG,Madagascar,"Ambohibary, Antsirabe II",Q2842197,Antsirabe II District,0,51269,
MDG,Madagascar,Tanjombato,Q22002233,Antananarivo-Atsimondrano,0,50373,
MDG,Madagascar,Andoany,Q492217,Ilha Nosy Be,0,50000,
MDG,Madagascar,Ambohitompoina,Q2842279,Antanifotsy District,0,41433,
MDG,Madagascar,Mananjary,Q2423152,Mananjary,0,35900,
MDG,Madagascar,Mananjary,Q2423152,Vatovavy,0,35900,
MDG,Madagascar,Mahabo,Q3123066,Toliara,0,35532,
MDG,Madagascar,Mahabo,Q3123066,Menabe,0,35532,
MDG,Madagascar,Sambava,Q254480,Sava,0,35150,
MDG,Madagascar,Sambava,Q254480,Sambava District,0,35150,
MDG,Madagascar,Moramanga,Q2423165,Distrito de Moramanga,0,34299,
MDG,Madagascar,Antalaha,Q570816,Antalaha District,0,32496,
MDG,Madagascar,Antalaha,Q570816,Sava,0,32496,
MDG,Madagascar,"Ampitatafika, Antanifotsy",Q2844444,Antanifotsy District,0,31802,
MDV,Maldivas,Malé,Q9347,Kaafu Atoll,1,133019,
MEX,México,Região Metropolitana da Cidade do México,Q665894,Cidade do México,0,21905000,
MEX,México,Região Metropolitana da Cidade do México,Q665894,Hidalgo,0,21905000,
MEX,México,Região Metropolitana da Cidade do México,Q665894,México,0,21905000,
MEX,México,Cidade do México,Q1489,México,1,9209944,
MEX,México,Monterrey Municipality,Q6905368,Nuevo León,0,4520329,
MEX,México,Catemaco,Q2382271,Veracruz,0,3453456,
MEX,México,Tijuana,Q124739,Tijuana,0,1964788,
MEX,México,Ecatepec de Morelos,Q15121208,México,0,1929926,
MEX,México,Tijuana,Q2360428,Baixa Califórnia,0,1922523,
MEX,México,Ecatepec de Morelos,Q8972,Ecatepec de Morelos,0,1655015,
MEX,México,León de Los Aldama,Q189128,Município de León,0,1579803,
MEX,México,Puebla,Q7258412,Puebla,0,1576259,
MEX,México,Zapopan,Q147402,Zapopan,0,1476491,
MEX,México,Guadalajara,Q9022,Município de Guadalajara,0,1460148,
MEX,México,Município de León,Q9022143,Guanajuato,0,1436480,
MEX,México,Puebla de Zaragoza,Q125293,Puebla,0,1434062,
MEX,México,Município de Juárez,Q2557122,Chihuahua,0,1391180,
MEX,México,Ciudad Juárez,Q26590,Município de Juárez,0,1321004,
MEX,México,Monterrei,Q81033,Monterrey Municipality,0,1142952,
MEX,México,Nezahualcóyotl,Q3313478,México,0,1110565,
MHL,Ilhas Marshall,Majuro,Q12919,Ilhas Marshall,1,30000,
MHL,Ilhas Marshall,Majuro,Q12919,Majuro Atoll,1,30000,
MKD,Macedônia do Norte,Skopje,Q384,City of Skopje,1,422540,
MKD,Macedônia do Norte,Kumanovo,Q54452,Município de Kumanovo,0,70842,
MKD,Macedônia do Norte,Bitola,Q157246,Município de Bitola,0,69287,
MKD,Macedônia do Norte,Prilep,Q157032,Thema de Estrimão,0,63308,
MKD,Macedônia do Norte,Prilep,Q157032,Município de Prilep,0,63308,
MKD,Macedônia do Norte,Tetovo,Q157024,Município Tetovo,0,63176,
MKD,Macedônia do Norte,Štip,Q147243,Município de Stip,0,42000,
MKD,Macedônia do Norte,Veles,Q157050,Município de Veles,0,40664,
MKD,Macedônia do Norte,Ohrid,Q1223508,Município de Ohrid,0,38818,
MKD,Macedônia do Norte,Kavadarci,Q158088,Município de Kavadarci,0,38741,
MKD,Macedônia do Norte,Strumica,Q48814,Município de Strumica,0,33825,
MKD,Macedônia do Norte,Gostivar,Q157058,Município de Gostivar,0,32814,
MKD,Macedônia do Norte,Kočani,Q214344,Município de Kocani,0,28330,
MKD,Macedônia do Norte,Kičevo,Q158079,Município de Kicevo,0,27067,
MKD,Macedônia do Norte,Struga,Q156858,Município de Struga,0,15009,
MKD,Macedônia do Norte,Debar,Q689820,Município de Debar,0,14561,
MKD,Macedônia do Norte,Radoviš,Q991318,Município de Radovis,0,14460,
MKD,Macedônia do Norte,Kriva Palanka,Q578396,Município de Kriva Palanka,0,13481,
MKD,Macedônia do Norte,Negotino,Q164954,Negotino,0,12488,
MKD,Macedônia do Norte,Probištip,Q1991722,Município de Probistip,0,10826,
MLI,Mali,Bamako,Q3703,Bamako,1,4227569,
MLI,Mali,Sikasso,Q722827,Sikasso,0,213977,
MLI,Mali,Ségou,Q333476,Ségou,0,133501,
MLI,Mali,Gao,Q188904,Gao,0,49483,
MLI,Mali,Tombuctu,Q9427,Tombouctou,0,35330,
MLI,Mali,Ansongo,Q2620152,Gao,0,32709,
MLI,Mali,Bandiagara,Q538753,Mopti,0,25564,
MLI,Mali,Ménaka,Q855986,Ménaka Cercle,0,20702,
MLI,Mali,Femaye,Q1764185,Mopti,0,16379,
MLI,Mali,Léré,Q540215,Tombouctou,0,16072,
MLI,Mali,Kidal,Q650100,Kidal,0,15086,
MLI,Mali,Koporo Pen,Q968947,Mopti,0,14829,
MLI,Mali,Talataye,Q2418688,Gao,0,13907,
MLI,Mali,Diamou,Q1760144,Kayes Cercle,0,13793,
MLI,Mali,Diré,Q2429438,Tombouctou,0,12092,
MLI,Mali,Aguel'hoc,Q357768,Kidal,0,8080,
MLI,Mali,Intadjedite,Q2620634,Kidal,0,5381,
MLI,Mali,Abeïbara,Q1813226,Kidal,0,4585,
MLI,Mali,Tessalit,Q1025926,Kidal,0,3612,
MLI,Mali,Alata,Q2418763,Gao,0,2184,
MLT,Malta,Qormi,Q39578,Southern Region (Nofsinhar),0,93897,
MLT,Malta,Birkirkara,Q39583,Eastern Region (Lvant),0,24356,
MLT,Malta,Mosta,Q39520,Northern Region (Tramuntana),0,20241,
MLT,Malta,Żabbar,Q39518,Port Region (Port),0,15404,
MLT,Malta,Naxxar,Q44397,Northern Region (Tramuntana),0,13443,
MLT,Malta,Żebbuġ,Q44573,Western Region (Punent),0,11903,
MLT,Malta,Żejtun,Q44392,Southern Region (Nofsinhar),0,11508,
MLT,Malta,Swieqi,Q220667,Eastern Region (Lvant),0,10064,
MLT,Malta,Birżebbuġa,Q258028,Southern Region (Nofsinhar),0,9736,
MLT,Malta,Siġġiewi,Q919908,Western Region (Punent),0,8721,
MLT,Malta,Victoria,Q752348,Gozo Region (Għawdex),0,6901,
MLT,Malta,Valeta,Q23800,Port Region (Port),1,6444,
MLT,Malta,Cospicua,Q757225,Port Region (Port),0,5657,
MLT,Malta,Pietà,Q744070,"Região Central, Malta",0,4020,
MLT,Malta,Pietà,Q744070,Eastern Region (Lvant),0,4020,
MLT,Malta,Pembroke,Q775756,Eastern Region (Lvant),0,3645,
MLT,Malta,Għajnsielem,Q761675,Gozo Region (Għawdex),0,3200,
MLT,Malta,Iklin,Q304589,Eastern Region (Lvant),0,3130,
MLT,Malta,Santa Luċija,Q1087776,Southern Region (Nofsinhar),0,2997,
MLT,Malta,Senglea,Q846593,Port Region (Port),0,2784,
MMR,Mianmar (Birmânia),Yangon,Q37995,Yangon,0,6874000,
MMR,Mianmar (Birmânia),Mandalay,Q185518,Mandalay District,0,1225546,
MMR,Mianmar (Birmânia),Naypyidaw,Q37400,Território da União de Naypyidaw,1,1160242,
MMR,Mianmar (Birmânia),Hpa-An,Q1209404,Hpa-an District,0,421525,
MMR,Mianmar (Birmânia),Hpa-An,Q1209404,Hpa-an Township,0,421525,
MMR,Mianmar (Birmânia),Moulmein,Q685941,Mawlamyine District,0,289388,
MMR,Mianmar (Birmânia),Pathein,Q870103,Pathein Township,0,287071,
MMR,Mianmar (Birmânia),Pegu,Q800122,Bago (divisão),0,284179,
MMR,Mianmar (Birmânia),Taunggyi,Q1075566,Taunggyi (município),0,264804,
MMR,Mianmar (Birmânia),Pyin U Lwin,Q1360318,Pyin Oo Lwin District,0,255000,
MMR,Mianmar (Birmânia),Meiktila,Q1360351,Meiktila Township,0,252615,
MMR,Mianmar (Birmânia),Myitkyina,Q1062370,Birmânia Britânica,0,243031,
MMR,Mianmar (Birmânia),Myitkyina,Q1062370,Myitkyina Township,0,243031,
MMR,Mianmar (Birmânia),Myeik,Q1018163,Myeik Township,0,222056,
MMR,Mianmar (Birmânia),Myeik,Q1018163,Myeik District,0,222056,
MMR,Mianmar (Birmânia),Monywa,Q1360304,Monywa Township,0,207489,
MMR,Mianmar (Birmânia),Myawaddy,Q615821,Myawaddy District,0,195624,
MMR,Mianmar (Birmânia),Myawaddy,Q615821,Myawaddy Township,0,195624,
MMR,Mianmar (Birmânia),Lashio,Q1209397,Lashio (município),0,149423,
MMR,Mianmar (Birmânia),Dawei,Q1018167,Dawei Township,0,146964,
MNE,Montenegro,Podgorica,Q23564,Podgorica,1,150977,
MNE,Montenegro,Nikšić,Q200733,Município de Niksic,0,58212,
MNE,Montenegro,Ulcinj,Q189969,Ulcinj,0,20290,
MNE,Montenegro,Herceg Novi,Q193103,Herceg-Novi,0,19536,
MNE,Montenegro,Pljevlja,Q211343,Pljevlja,0,19136,
MNE,Montenegro,Bijelo Polje,Q207470,Bijelo Polje (município),0,16586,
MNE,Montenegro,Cetinje,Q173338,Cetinje,0,15946,
MNE,Montenegro,Plav,Q211195,Município de Plav,0,13805,
MNE,Montenegro,Bar,Q115276,Bar (Montenegro),0,13719,
MNE,Montenegro,Budva,Q174237,Budva (município),0,13338,
MNE,Montenegro,Berane,Q208200,Berane,0,11776,
MNE,Montenegro,Rožaje,Q506775,Rožaje,0,9422,
MNE,Montenegro,Mojkovac,Q500080,Mojkovac,0,3590,
MNE,Montenegro,Andrijevica,Q242059,Andrijevica,0,1048,
MNE,Montenegro,Kotor,Q171080,Zeta Banovina,0,961,
MNE,Montenegro,Kotor,Q171080,Governorado Italiano de Montenegro,0,961,
MNE,Montenegro,Kotor,Q171080,Reino da Dalmácia,0,961,
MNE,Montenegro,Kotor,Q171080,República Socialista de Montenegro,0,961,
MNE,Montenegro,Kotor,Q171080,Kotor,0,961,
MNG,Mongólia,Ulã Bator,Q23430,Mongólia,1,1396288,
MNG,Mongólia,Mörön,Q572951,Khövsgöl,0,134530,
MNG,Mongólia,Erdenet,Q230628,Orhon,0,106810,
MNG,Mongólia,Darhan,Q235571,Darhan-Uul,0,74738,
MNG,Mongólia,Ölgiy,Q297060,Bayan-Ölgiy,0,40564,
MNG,Mongólia,Choybalsan,Q318245,Dornod,0,38150,
MNG,Mongólia,Arvaikheer,Q717684,Övörkhangay,0,30000,
MNG,Mongólia,Nalaikh,Q2282418,Ulã Bator,0,28152,
MNG,Mongólia,Ulaangom,Q822815,Uvs,0,26319,
MNG,Mongólia,Bajanchongor,Q804117,Bayankhongor,0,26252,
MNG,Mongólia,Khovd,Q731256,Khovd,0,26023,
MNG,Mongólia,Uliastai,Q943374,Zavkhan,0,22006,
MNG,Mongólia,Sühbaatar,Q46319,Selenge,0,21962,
MNG,Mongólia,Tsetserleg,Q529834,Arkhangay,0,21620,
MNG,Mongólia,Sainschand,Q943290,Dornogovĭ,0,19891,
MNG,Mongólia,Dalandsadgad,Q822808,Ömnögovĭ,0,19396,
MNG,Mongólia,Züünkharaa,Q1028289,Mandal,0,18002,
MNG,Mongólia,Altai (cidade),Q433861,Govi-Altay,0,15800,
MNG,Mongólia,Zuunmod,Q917690,Töv,0,14660,
MNG,Mongólia,Baruun-Urt,Q809657,Sükhbaatar,0,14297,
MOZ,Moçambique,Maputo,Q3889,Moçambique,1,1133200,
MOZ,Moçambique,Matola,Q109949,Província de Maputo,0,1032197,
MOZ,Moçambique,Nampula,Q323801,Distrito de Nampula,0,743000,
MOZ,Moçambique,Beira,Q211563,Beira (distrito),0,530604,
MOZ,Moçambique,Quelimane,Q318306,Quelimane (distrito),0,349842,
MOZ,Moçambique,Chimoio,Q638509,Província de Manica,0,238976,
MOZ,Moçambique,Nacala Porto,Q990080,Província de Nampula,0,206449,
MOZ,Moçambique,Maxixe,Q525118,Província de Inhambane,0,155521,
MOZ,Moçambique,Tete,Q388242,Província de Tete,0,152909,
MOZ,Moçambique,Lichinga,Q667650,Lichinga,0,142253,
MOZ,Moçambique,Pemba,Q498048,Pemba,0,141316,
MOZ,Moçambique,Xai-Xai,Q318299,Província de Gaza,0,116343,
MOZ,Moçambique,Inhambane,Q456577,Província de Inhambane,0,82119,
MOZ,Moçambique,Palma,Q3315681,Palma,0,75000,
MOZ,Moçambique,Mocuba,Q520687,Mocuba (Dstrito),0,69045,
MOZ,Moçambique,Chócue,Q1022170,Chókwè,0,63695,
MOZ,Moçambique,Manhiça,Q10323671,Província de Maputo,0,60031,
MOZ,Moçambique,Chibuto,Q1011972,Chibuto,0,58012,
MOZ,Moçambique,Songo (Moçambique),Q10373307,Província de Tete,0,36523,
MOZ,Moçambique,Mocímboa da Praia,Q1362117,Mocímboa da Praia,0,30950,
MRT,Mauritânia,Nouakchott,Q3688,Nouakchott-Nord Region,1,1077169,
MRT,Mauritânia,Nouakchott,Q3688,Nouakchott-Ouest Region,1,1077169,
MRT,Mauritânia,Nouakchott,Q3688,Nouakchott-Sud Region,1,1077169,
MRT,Mauritânia,Nouadhibou,Q184184,Nouadhibou (department),0,173525,
MRT,Mauritânia,Kiffa,Q492778,Kiffa Department,0,84101,
MRT,Mauritânia,Rosso,Q861580,Rosso Department,0,61156,
MRT,Mauritânia,Teyarett,Q892417,Nouakchott-Nord Region,0,46351,
MRT,Mauritânia,Atar,Q735645,Atar Department,0,35170,
MRT,Mauritânia,Néma,Q752257,Néma Department,0,35042,
MRT,Mauritânia,Aleg,Q986384,Aleg Department,0,27120,
MRT,Mauritânia,Soudoud,Q3491497,Moudjeria Department,0,24387,
MRT,Mauritânia,Tidjikja,Q757041,Tijikja Department,0,19386,
MRT,Mauritânia,"Touil, Timbedra",Q16964847,Timbedra Department,0,18777,
MRT,Mauritânia,Akjoujt,Q419544,Akjoujt,0,18138,
MRT,Mauritânia,Bababé,Q2877750,Bababé Department,0,14513,
MRT,Mauritânia,Timzinn,Q515498,Hodh el Gharbi,0,13136,
MRT,Mauritânia,Timzinn,Q515498,Kobenni Department,0,13136,
MRT,Mauritânia,Oualata,Q162281,Oualata Department,0,13086,
MRT,Mauritânia,Mbagne,Q3044657,M'Bagne Department,0,10383,
MRT,Mauritânia,Amourj,Q2844051,Hodh ech Chargui,0,9604,
MSR,Montserrat,Plymouth,Q30990,Monserrate,0,0,
MSR,Montserrat,Plymouth,Q30990,Monserrate,1,0,
MUS,Maurício,Port Louis,Q3929,Port Louis,1,149194,
MUS,Maurício,Triolet,Q641130,Pamplemousses,0,23386,
MUS,Maurício,Quartier-Militaire,Q770184,Moka,0,22745,
MUS,Maurício,Centre de Flacq,Q1054191,Flacq,0,15791,
MUS,Maurício,Port Mathurin,Q1021638,Rodrigues,0,5929,
MUS,Maurício,Cap Malheureux,Q130238,Rivière du Rempart,0,5070,
MUS,Maurício,Souillac,Q2215428,Savanne,0,4154,
MWI,Malaui,Lilongué,Q3876,Lilongwe,1,989318,
MWI,Malaui,Blantyre,Q188693,Blantyre,0,800264,
MWI,Malaui,Mzuzu,Q502216,Região Norte,0,150100,
MWI,Malaui,Mzuzu,Q502216,Mzimba,0,150100,
MWI,Malaui,Zomba,Q219117,Zomba,0,101140,
MWI,Malaui,Makanjila,Q135108615,Mangochi,0,66914,
MWI,Malaui,Makanjila,Q135108615,Região Sul,0,66914,
MWI,Malaui,Mangochi,Q1890257,Mangochi,0,51429,
MWI,Malaui,Liwonde,Q1377361,Machinga,0,36421,
MWI,Malaui,Liwonde,Q1377361,Balaka,0,36421,
MWI,Malaui,Balaka Township,Q804607,Região Sul,0,24000,
MWI,Malaui,Mulanje,Q1865092,Mulanje,0,20870,
MWI,Malaui,Thyolo,Q2144010,Thyolo,0,7029,
MYS,Malásia,Kuala Lumpur,Q1865,Malásia,1,9000280,
MYS,Malásia,Klang,Q856003,Selangor,0,878000,
MYS,Malásia,Ipoh,Q271619,Kinta District,0,866772,
MYS,Malásia,Johor Bahru,Q231318,Johor Bahru District,0,797882,
MYS,Malásia,George Town,Q61092,Penang,0,794313,
MYS,Malásia,Subang Jaya,Q876876,Selangor,0,708296,
MYS,Malásia,Petaling Jaya,Q864965,Petaling District,0,638516,
MYS,Malásia,Kuantan,Q817578,Kuantan District,0,607778,
MYS,Malásia,Shah Alam,Q500033,Petaling District,0,584340,
MYS,Malásia,Kota Bharu,Q651131,Kota Bharu District,0,491237,
MYS,Malásia,Malaca,Q61089,Malaca,0,455300,
MYS,Malásia,Malaca,Q61089,Malaca Central,0,455300,
MYS,Malásia,Q137271,Q137271,West Coast,0,452058,
MYS,Malásia,Seremban,Q847610,Negeri Sembilan,0,419536,
MYS,Malásia,Seremban,Q847610,Seremban District,0,419536,
MYS,Malásia,Sandakan,Q137203,Sandakan Division,0,396290,
MYS,Malásia,Kuching,Q220445,Sarawak,0,325132,
MYS,Malásia,Kuching,Q220445,Kuching,0,325132,
MYS,Malásia,Kuala Terenggan,Q846502,Terengganu,0,255109,
MYS,Malásia,Sibu,Q1048700,Sibu,0,247995,
NAM,Namíbia,Windhoek,Q3935,Khomas,1,431000,
NAM,Namíbia,Walvis Bay,Q220843,Erongo,0,102704,
NAM,Namíbia,Swakopmund,Q59698,Sudoeste Africano Alemão,0,75921,
NAM,Namíbia,Swakopmund,Q59698,Erongo,0,75921,
NAM,Namíbia,Oshakati,Q985622,Oshana,0,58656,
NAM,Namíbia,Otjiwarongo,Q993149,Otjozondjupa,0,49022,
NAM,Namíbia,Katima Mulilo,Q864100,Caprivi,0,46401,
