conflict_qid;conflict_label;participant_qid;participant_label;role_label;is_human
Q1195058;Massacre de Xangai de 1927;Q699442;Du Yuesheng;;yes
Q1195058;Massacre de Xangai de 1927;Q16574;Chiang Kai-shek;;yes
Q1195058;Massacre de Xangai de 1927;Q22303;Wang Jingwei;;yes
Q2605231;Putsch dos Generais;Q241944;Raoul Salan;;yes
Q2605231;Putsch dos Generais;Q377585;Maurice Challe;;yes
Q2605231;Putsch dos Generais;Q523467;André Zeller;;yes
Q2605231;Putsch dos Generais;Q649031;Edmond Jouhaud;;yes
Q624181;First Princes' Rebellion;Q469396;Jeong Do-jeon;;yes
Q624181;First Princes' Rebellion;Q488670;Grand Prince Ikan;;yes
Q624181;First Princes' Rebellion;Q488700;Grand Prince Hoean;;yes
Q624181;First Princes' Rebellion;Q626461;Grand Prince Uian;;yes
Q624181;First Princes' Rebellion;Q12589992;Nam Ŭn;;yes
Q624181;First Princes' Rebellion;Q14304;Taejong of Joseon;;yes
Q3182543;1934 Latvian coup d'état;Q298041;Kārlis Ulmanis;;yes
Q781029;Golpe de Estado de São Silvestre;Q162708;Jean-Bédel Bokassa;;yes
Q2325335;Coup of Kaiserswerth;Q180797;Anno II;;yes
Q2325335;Coup of Kaiserswerth;Q262192;Inês da Aquitânia;;yes
Q2325335;Coup of Kaiserswerth;Q347852;Adalberto de Bremen;;yes
Q2325335;Coup of Kaiserswerth;Q995826;Heinrich II.;;yes
Q2325335;Coup of Kaiserswerth;Q91590;Siegfried I.;;yes
Q2325335;Coup of Kaiserswerth;Q60094;Henrique IV;;yes
Q2325335;Coup of Kaiserswerth;Q62523;Egbert I, Margrave of Meissen;;yes
Q2325335;Coup of Kaiserswerth;Q65006;Otto von Northeim;;yes
Q618048;Golpe de Estado na Bulgária em 1944;Q2453048;Frente Pátria;;no
Q624222;Second Princes' Rebellion;Q16176319;Park Po;;yes
Q624222;Second Princes' Rebellion;Q488700;Grand Prince Hoean;;yes
Q624222;Second Princes' Rebellion;Q14304;Taejong of Joseon;;yes
Q1851730;Golpe de Maio;Q885;Józef Piłsudski;;yes
Q120843;Segunda Guerra na Chechênia;Q210036;República Chechena da Ichkeria;;no
Q120843;Segunda Guerra na Chechênia;Q4116969;Caucasian Front;;no
Q120843;Segunda Guerra na Chechênia;Q4119298;Mujahideen in Chechnya;;no
Q120843;Segunda Guerra na Chechênia;Q230;Geórgia;;no
Q120843;Segunda Guerra na Chechênia;Q159;Rússia;;no
Q120843;Segunda Guerra na Chechênia;Q58826;Emirado do Cáucaso;;no
Q120843;Segunda Guerra na Chechênia;Q7747;Vladimir Putin;;yes
Q152218;Guerra dos Nove Anos;Q230791;Reino da Escócia;;no
Q152218;Guerra dos Nove Anos;Q577559;Grande Aliança;;no
Q152218;Guerra dos Nove Anos;Q70972;Reino da França;;no
Q83085;Invasão soviética do Afeganistão;Q1360256;Unidade Islâmica do Mujahidin do Afeganistão;;no
Q83085;Invasão soviética do Afeganistão;Q476757;República Democrática do Afeganistão;;no
Q83085;Invasão soviética do Afeganistão;Q4523722;Oito de Teerã;;no
Q83085;Invasão soviética do Afeganistão;Q15180;União Soviética;;no
Q127751;Guerra das Duas Rosas;Q101978;Casa de Tudor;;no
Q127751;Guerra das Duas Rosas;Q105278;Casa de Lencastre;;no
Q127751;Guerra das Duas Rosas;Q105285;Casa de Iorque;;no
Q127751;Guerra das Duas Rosas;Q133028;Ricardo III de Inglaterra;;yes
Q151616;Grande Guerra do Norte;Q10957559;Principado da Moldávia;;no
Q151616;Grande Guerra do Norte;Q156199;Eleitorado da Saxônia;;no
Q151616;Grande Guerra do Norte;Q160440;Canato da Crimeia;;no
Q151616;Grande Guerra do Norte;Q161885;Reino da Grã-Bretanha;;no
Q151616;Grande Guerra do Norte;Q170072;República das Sete Províncias Unidas dos Países Baixos;;no
Q151616;Grande Guerra do Norte;Q171393;Valáquia;;no
Q151616;Grande Guerra do Norte;Q172107;República das Duas Nações;;no
Q151616;Grande Guerra do Norte;Q186096;Czarado da Rússia;;no
Q151616;Grande Guerra do Norte;Q212439;Hetmanato;;no
Q151616;Grande Guerra do Norte;Q215443;Império Sueco;;no
Q151616;Grande Guerra do Norte;Q4210248;Canato Calmuco;;no
Q151616;Grande Guerra do Norte;Q695919;Duke of Holstein-Gottorp;;no
Q151616;Grande Guerra do Norte;Q819125;Província de Hanôver;;no
Q151616;Grande Guerra do Norte;Q12560;Império Otomano;;no
Q151616;Grande Guerra do Norte;Q27306;Reino da Prússia;;no
Q151616;Grande Guerra do Norte;Q62651;Reino da Dinamarca e Noruega;;no
Q123070;Guerra Russo-Turca;Q1069959;Reino de Imereti;;no
Q123070;Guerra Russo-Turca;Q282475;Reino de Cártlia-Cachétia;;no
Q123070;Guerra Russo-Turca;Q491507;Egito Otomano;;no
Q123070;Guerra Russo-Turca;Q871792;Grécia otomana;;no
Q123070;Guerra Russo-Turca;Q34266;Império Russo;;no
Q123070;Guerra Russo-Turca;Q12560;Império Otomano;;no
Q151663;Guerra das Comunidades de Castela;Q2991502;Comunero;;no
Q151663;Guerra das Comunidades de Castela;Q5157726;Comunero;;no
Q151663;Guerra das Comunidades de Castela;Q32500;Carlos I de Espanha;;yes
Q129864;Revolta dos Sipais;Q1078602;Reino do Nepal;;no
Q129864;Revolta dos Sipais;Q181878;Rani Lakshmibai;;yes
Q129864;Revolta dos Sipais;Q1557792;Gwalior State;;no
Q129864;Revolta dos Sipais;Q242995;Jhansi;;no
Q129864;Revolta dos Sipais;Q951444;Nana Sahib;;yes
Q129864;Revolta dos Sipais;Q697185;Sipai;;no
Q129864;Revolta dos Sipais;Q2355896;Jung Bahadur Rana;;yes
Q129864;Revolta dos Sipais;Q3595882;Kunwar Singh;;yes
Q129864;Revolta dos Sipais;Q18129046;Oudh State;;no
Q129864;Revolta dos Sipais;Q4916371;Birjis Qadir;;yes
Q129864;Revolta dos Sipais;Q20096130;Dhir Shumsher Rana;;yes
Q129864;Revolta dos Sipais;Q5915498;Tulsipur State;;no
Q129864;Revolta dos Sipais;Q83164;Companhia Britânica das Índias Orientais;;no
Q129864;Revolta dos Sipais;Q8680;Império Britânico;;no
Q122100;Guerra da Continuação;Q15180;União Soviética;;no
Q122100;Guerra da Continuação;Q33;Finlândia;;no
Q122100;Guerra da Continuação;Q7318;Alemanha Nazi;;no
Q80330;Guerra civil inglesa;Q1130553;cabeças Redondas;;no
Q80330;Guerra civil inglesa;Q2284765;cavaliers;;no
Q80330;Guerra civil inglesa;Q81506;Carlos I de Inglaterra;;yes
Q80330;Guerra civil inglesa;Q44279;Oliver Cromwell;;yes
Q123210;Guerra Russo-Turca;Q34266;Império Russo;;no
Q123210;Guerra Russo-Turca;Q12548;Sacro Império Romano-Germânico;;no
Q123210;Guerra Russo-Turca;Q12560;Império Otomano;;no
Q134949;Guerra de Inverno;Q15180;União Soviética;;no
Q134949;Guerra de Inverno;Q33;Finlândia;;no
Q76118;Terceira Guerra Macedónica;Q102679;Numídia;;no
Q76118;Terceira Guerra Macedónica;Q10857476;Athamania;;no
Q76118;Terceira Guerra Macedónica;Q11266977;Epirus;;no
Q76118;Terceira Guerra Macedónica;Q166919;Tessália;;no
Q76118;Terceira Guerra Macedónica;Q1747689;Roma Antiga;;no
Q76118;Terceira Guerra Macedónica;Q207363;Perseu da Macedónia;;yes
Q76118;Terceira Guerra Macedónica;Q244796;Liga Aqueia;;no
Q76118;Terceira Guerra Macedónica;Q270678;Eumenes II;;yes
Q76118;Terceira Guerra Macedónica;Q298168;Lúcio Emílio Paulo Macedônico;;yes
Q76118;Terceira Guerra Macedónica;Q321029;Dinastia Atálida;;no
Q76118;Terceira Guerra Macedónica;Q83958;Macedónia Antiga;;no
Q76118;Terceira Guerra Macedónica;Q870517;Reino Odrísio;;no
Q76118;Terceira Guerra Macedónica;Q26857;Etólia;;no
Q82664;Guerra Irã-Iraque;Q636947;Organização dos Mujahidin do Povo Iraniano;;no
Q82664;Guerra Irã-Iraque;Q5255812;Frente Democrática Revolucionária para a Libertação do Arabistão;;no
Q82664;Guerra Irã-Iraque;Q677505;União Patriótica do Curdistão;;no
Q82664;Guerra Irã-Iraque;Q718723;Assembleia Suprema Islâmica do Iraque;;no
Q82664;Guerra Irã-Iraque;Q781221;Partido Democrático do Curdistão;;no
Q82664;Guerra Irã-Iraque;Q785078;Partido Democrático do Curdistão Iraniano;;no
Q82664;Guerra Irã-Iraque;Q796;Iraque;;no
Q82664;Guerra Irã-Iraque;Q1049;Sudão;;no
Q82664;Guerra Irã-Iraque;Q794;Irão;;no
Q152004;Guerra do Pacífico;Q298;Chile;;no
Q152004;Guerra do Pacífico;Q419;Peru;;no
Q152004;Guerra do Pacífico;Q750;Bolívia;;no
Q94916;Segunda Guerra Ítalo-Etíope;Q172579;Reino da Itália;;no
Q94916;Segunda Guerra Ítalo-Etíope;Q207521;Império Etíope;;no
Q179077;Guerra de Pontiac;Q128531;Mingo;;no
Q179077;Guerra de Pontiac;Q1065583;Potawatomi;;no
Q179077;Guerra de Pontiac;Q1429504;Kickapoo;;no
Q179077;Guerra de Pontiac;Q536116;Odawa;;no
Q179077;Guerra de Pontiac;Q956264;Miami;;no
Q179077;Guerra de Pontiac;Q161885;Reino da Grã-Bretanha;;no
Q179077;Guerra de Pontiac;Q2600735;Wea;;no
Q179077;Guerra de Pontiac;Q213396;Hurões;;no
Q179077;Guerra de Pontiac;Q253436;Shawnees;;no
Q179077;Guerra de Pontiac;Q255872;Ojíbuas;;no
Q179077;Guerra de Pontiac;Q68518;Iroqueses;;no
Q179077;Guerra de Pontiac;Q82048;Lenapes;;no
Q179077;Guerra de Pontiac;Q838408;Mascouten;;no
Q179077;Guerra de Pontiac;Q972696;Piankeshaw;;no
Q174904;Spartan–Persian War;Q389688;Império Aquemênida;;no
Q174904;Spartan–Persian War;Q5690;Esparta;;no
Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q147909;Czarado da Bulgária;;no
Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q1448131;Protetorado da Albânia;;no
Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q155198;Partisans Iugoslavos;;no
Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q172579;Reino da Itália;;no
Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q777147;Reino Albanês;;no
Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q872672;Chetniks;;no
Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q7318;Alemanha Nazi;;no
Q154697;Guerra Franco-Indígena;Q570947;James Abercrombie;;yes
Q154697;Guerra Franco-Indígena;Q379812;James Wolfe;;yes
Q154697;Guerra Franco-Indígena;Q105405;cherokee;;no
Q154697;Guerra Franco-Indígena;Q3181518;John Forbes;;yes
Q154697;Guerra Franco-Indígena;Q113412;Edward Braddock;;yes
Q154697;Guerra Franco-Indígena;Q536116;Odawa;;no
Q154697;Guerra Franco-Indígena;Q1322019;Wabanaki Confederacy;;no
Q154697;Guerra Franco-Indígena;Q135863;Algonquinos;;no
Q154697;Guerra Franco-Indígena;Q1356274;Pierre de Rigaud, Marquis de Vaudreuil-Cavagnal;;yes
Q154697;Guerra Franco-Indígena;Q161885;Reino da Grã-Bretanha;;no
Q154697;Guerra Franco-Indígena;Q170604;Nova França;;no
Q154697;Guerra Franco-Indígena;Q213396;Hurões;;no
Q154697;Guerra Franco-Indígena;Q253436;Shawnees;;no
Q154697;Guerra Franco-Indígena;Q255872;Ojíbuas;;no
Q154697;Guerra Franco-Indígena;Q258532;América Britânica;;no
Q154697;Guerra Franco-Indígena;Q335063;Jeffery Amherst;;yes
Q154697;Guerra Franco-Indígena;Q318806;Abenaki;;no
Q154697;Guerra Franco-Indígena;Q336819;John Campbell, 4th Earl of Loudoun;;yes
Q154697;Guerra Franco-Indígena;Q495751;Micmac;;no
Q154697;Guerra Franco-Indígena;Q3083554;François-Marie Le Marchand de Lignery;;yes
Q154697;Guerra Franco-Indígena;Q3163736;Jean Erdman, Baron Dieskau;;yes
Q154697;Guerra Franco-Indígena;Q453589;Louis-Joseph de Montcalm;;yes
Q154697;Guerra Franco-Indígena;Q68518;Iroqueses;;no
Q154697;Guerra Franco-Indígena;Q70972;Reino da França;;no
Q154697;Guerra Franco-Indígena;Q82048;Lenapes;;no
Q154697;Guerra Franco-Indígena;Q23;George Washington;;yes
Q154697;Guerra Franco-Indígena;Q55290;Catawbas;;no
Q166001;Guerra da Escânia;Q157367;Brandemburgo-Prússia;;no
Q166001;Guerra da Escânia;Q170072;República das Sete Províncias Unidas dos Países Baixos;;no
Q166001;Guerra da Escânia;Q215443;Império Sueco;;no
Q166001;Guerra da Escânia;Q70972;Reino da França;;no
Q166001;Guerra da Escânia;Q12548;Sacro Império Romano-Germânico;;no
Q166001;Guerra da Escânia;Q62651;Reino da Dinamarca e Noruega;;no
Q154981;Guerra dos Ducados do Elba;Q131964;Império Austríaco;;no
Q154981;Guerra dos Ducados do Elba;Q151624;Confederação Germânica;;no
Q154981;Guerra dos Ducados do Elba;Q35;Dinamarca;;no
Q154981;Guerra dos Ducados do Elba;Q38872;Prússia;;no
Q177109;Guerra Eslováquia-Hungria;Q154401;República Eslovaca;;no
Q177109;Guerra Eslováquia-Hungria;Q600018;Reino da Hungria;;no
Q170682;Operação Chumbo Fundido;Q117907;Movimento da Jihad Islâmica na Palestina;;no
Q170682;Operação Chumbo Fundido;Q178888;Fatah;;no
Q170682;Operação Chumbo Fundido;Q212884;Frente Popular para a Libertação da Palestina;;no
Q170682;Operação Chumbo Fundido;Q38799;Hamas;;no
Q170682;Operação Chumbo Fundido;Q801;Israel;;no
Q170682;Operação Chumbo Fundido;Q39760;Faixa de Gaza;;no
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q164062;Maurício, príncipe de Orange;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q170072;República das Sete Províncias Unidas dos Países Baixos;;no
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q179876;Reino da Inglaterra;;no
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q2451761;Guilherme de Nassau;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q2701696;Robert Devereux, 3.º Conde de Essex;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q2753558;Horace Vere;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q359936;Ambrogio Spinola;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q2976180;Edward Cecil, 1st Viscount Wimbledon;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q371833;Gaspar de Guzmán, Conde-Duque de Olivares;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q441405;Peter Ernst, conde de Mansfeld;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q600093;Espanha dos Habsburgo;;no
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q606051;Antonio de Oquendo;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q5429291;Fadrique de Toledo Osório;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q691402;Filipe IV de Espanha;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q6300387;João Manuel Peres de Gusmão, 8.º Duque de Medina Sidónia;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q79972;Jaime I de Inglaterra;;yes
Q168442;Guerra Anglo-Espanhola de 1625–1630;Q81506;Carlos I de Inglaterra;;yes
Q163476;Ottoman–Safavid War;Q18234383;Império Safávida;;no
Q163476;Ottoman–Safavid War;Q12560;Império Otomano;;no
Q154940;Guerra da Lapónia;Q2575479;Ruben Lagus;;yes
Q154940;Guerra da Lapónia;Q3268950;Aaro Olavi Pajari;;yes
Q154940;Guerra da Lapónia;Q442464;Hjalmar Siilasvuo;;yes
Q154940;Guerra da Lapónia;Q781103;August Krakau;;yes
Q154940;Guerra da Lapónia;Q15180;União Soviética;;no
Q154940;Guerra da Lapónia;Q33;Finlândia;;no
Q154940;Guerra da Lapónia;Q57585;Lothar Rendulic;;yes
Q154940;Guerra da Lapónia;Q7318;Alemanha Nazi;;no
Q165136;Guerra dos Suabos;Q672685;Três Ligas;;no
Q165136;Guerra dos Suabos;Q687124;Liga da Suábia;;no
Q159950;Guerra Russo-Japonesa;Q188712;Império do Japão;;no
Q159950;Guerra Russo-Japonesa;Q34266;Império Russo;;no
Q178687;Primeira Guerra Sino-Japonesa;Q188712;Império do Japão;;no
Q178687;Primeira Guerra Sino-Japonesa;Q8733;Dinastia Qing;;no
Q170314;Segunda Guerra Sino-Japonesa;Q188712;Império do Japão;;no
Q170314;Segunda Guerra Sino-Japonesa;Q13426199;República da China;;no
Q170314;Segunda Guerra Sino-Japonesa;Q865;Taiwan;;no
Q168556;Guerra de Esmalcalda;Q155024;Liga de Esmalcalda;;no
Q168556;Guerra de Esmalcalda;Q12548;Sacro Império Romano-Germânico;;no
Q168556;Guerra de Esmalcalda;Q32500;Carlos I de Espanha;;yes
Q177918;Primeira Guerra Balcânica;Q147909;Czarado da Bulgária;;no
Q177918;Primeira Guerra Balcânica;Q209065;Reino da Grécia;;no
Q177918;Primeira Guerra Balcânica;Q239225;Liga Balcânica;;no
Q177918;Primeira Guerra Balcânica;Q241748;Reino da Sérvia;;no
Q177918;Primeira Guerra Balcânica;Q386496;Reino do Montenegro;;no
Q177918;Primeira Guerra Balcânica;Q12560;Império Otomano;;no
Q169598;Incidente de Honnō-ji;Q1132077;Clã Oda;;no
Q19688873;Semana Trágica de 1920;Q25204703;Liberal Party;;no
Q20063201;Serene Revolution;Q315528;Lee Teng-hui;;yes
Q488995;Wihwado Retreat;Q378483;Taejo de Joseon;;yes
Q488995;Wihwado Retreat;Q5371576;Jo Min-su;;yes
Q123944461;Khalji Revolution;Q847420;Mamluk Sultanate;;no
Q123944461;Khalji Revolution;Q919071;Khalji dynasty;;no
Q10746587;March Revolution (Ecuador);Q2608842;Vicente Ramón Roca;;yes
Q10746587;March Revolution (Ecuador);Q554933;Juan José Flores;;yes
Q10746587;March Revolution (Ecuador);Q981503;José Joaquín de Olmedo;;yes
Q12809896;Zaydi Revolt;Q8575586;Califado Omíada;;no
Q468823;Marcha sobre Roma;Q139596;Partido Nacional Fascista;;no
Q468823;Marcha sobre Roma;Q846081;Camisas negras;;no
Q25514330;ثورة رافع بن الليث;Q7282647;Rafi ibne al-Laite;;yes
Q35583796;Abd al-Rahman ibn Muhammad ibn al-Ash'ath's revolt;Q293460;Alhajaje ibne Iúçufe;;yes
Q35583796;Abd al-Rahman ibn Muhammad ibn al-Ash'ath's revolt;Q2820911;Abederramão ibne Maomé ibne Alaxate;;yes
Q35583796;Abd al-Rahman ibn Muhammad ibn al-Ash'ath's revolt;Q8575586;Califado Omíada;;no
Q35583796;Abd al-Rahman ibn Muhammad ibn al-Ash'ath's revolt;Q36788;Abedal Maleque;;yes
Q179275;Guerra no Noroeste do Paquistão;Q3186738;Jundallah;;no
Q179275;Guerra no Noroeste do Paquistão;Q1459585;Tehrik-i-Taliban Pakistan;;no
Q179275;Guerra no Noroeste do Paquistão;Q1674170;Movimento Islâmico do Turquestão Oriental;;no
Q179275;Guerra no Noroeste do Paquistão;Q1806585;Lashkar-e-Islam;;no
Q179275;Guerra no Noroeste do Paquistão;Q2429253;Estado Islâmico;;no
Q179275;Guerra no Noroeste do Paquistão;Q274564;Inter-Services Intelligence;;no
Q179275;Guerra no Noroeste do Paquistão;Q2746169;Lashkar-e-Jhangvi;;no
Q179275;Guerra no Noroeste do Paquistão;Q2821724;Abu Bakr al-Baghdadi;;yes
Q179275;Guerra no Noroeste do Paquistão;Q18711585;Jamaat-ul-Ahrar;;no
Q179275;Guerra no Noroeste do Paquistão;Q21070585;Estado Islâmico de Coraçone;;no
Q179275;Guerra no Noroeste do Paquistão;Q690419;Tehreek-e-Nafaz-e-Shariat-e-Mohammadi;;no
Q179275;Guerra no Noroeste do Paquistão;Q837906;Forças Armadas do Paquistão;;no
Q179275;Guerra no Noroeste do Paquistão;Q973179;Movimento Islâmico do Uzbequistão;;no
Q179275;Guerra no Noroeste do Paquistão;Q4366828;Federal Constabulary;;no
Q179275;Guerra no Noroeste do Paquistão;Q11223;Força Aérea dos Estados Unidos;;no
Q179275;Guerra no Noroeste do Paquistão;Q145;Reino Unido;;no
Q179275;Guerra no Noroeste do Paquistão;Q843;Paquistão;;no
Q179275;Guerra no Noroeste do Paquistão;Q30;Estados Unidos;;no
Q179275;Guerra no Noroeste do Paquistão;Q34490;al-Qaeda;;no
Q190029;Guerra do Kosovo;Q193366;Exército de Libertação do Kosovo;;no
Q190029;Guerra do Kosovo;Q838261;República Federal da Jugoslávia;;no
Q190029;Guerra do Kosovo;Q45;Portugal;;no
Q190029;Guerra do Kosovo;Q183;Alemanha;;no
Q190029;Guerra do Kosovo;Q16;Canadá;;no
Q190029;Guerra do Kosovo;Q29;Espanha;;no
Q190029;Guerra do Kosovo;Q142;França;;no
Q190029;Guerra do Kosovo;Q38;Itália;;no
Q190029;Guerra do Kosovo;Q32;Luxemburgo;;no
Q190029;Guerra do Kosovo;Q20;Noruega;;no
Q190029;Guerra do Kosovo;Q31;Bélgica;;no
Q190029;Guerra do Kosovo;Q43;Turquia;;no
Q190029;Guerra do Kosovo;Q35;Dinamarca;;no
Q190029;Guerra do Kosovo;Q55;Países Baixos;;no
Q190029;Guerra do Kosovo;Q222;Albânia;;no
Q190029;Guerra do Kosovo;Q145;Reino Unido;;no
Q190029;Guerra do Kosovo;Q189;Islândia;;no
Q190029;Guerra do Kosovo;Q30;Estados Unidos;;no
Q184637;Guerra dos Dez Anos;Q1044536;Restauração bourbônica na Espanha;;no
Q184637;Guerra dos Dez Anos;Q3049553;Ejército Libertador Cubano;;no
Q189266;Frente Oriental;Q154401;República Eslovaca;;no
Q189266;Frente Oriental;Q155198;Partisans Iugoslavos;;no
Q189266;Frente Oriental;Q203493;Reino da Romênia;;no
Q189266;Frente Oriental;Q13474305;Espanha Franquista;;no
Q189266;Frente Oriental;Q329888;Aliados da Segunda Guerra Mundial;;no
Q189266;Frente Oriental;Q3235719;Segunda República Espanhola no exílio;;no
Q189266;Frente Oriental;Q15180;União Soviética;war victim;no
Q189266;Frente Oriental;Q7318;Alemanha Nazi;aggressor;no
Q189266;Frente Oriental;Q48742118;Itália Fascista;;no
Q189266;Frente Oriental;Q28;Hungria;;no
Q189266;Frente Oriental;Q33;Finlândia;;no
Q184183;Segunda Guerra Balcânica;Q147909;Czarado da Bulgária;;no
Q184183;Segunda Guerra Balcânica;Q203493;Reino da Romênia;;no
Q184183;Segunda Guerra Balcânica;Q209065;Reino da Grécia;;no
Q184183;Segunda Guerra Balcânica;Q241748;Reino da Sérvia;;no
Q184183;Segunda Guerra Balcânica;Q386496;Reino do Montenegro;;no
Q184183;Segunda Guerra Balcânica;Q12560;Império Otomano;;no
Q182865;Guerra do Afeganistão;Q427941;Emirado Islâmico do Afeganistão;;no
Q182865;Guerra do Afeganistão;Q1674170;Movimento Islâmico do Turquestão Oriental;;no
Q182865;Guerra do Afeganistão;Q309368;Aliança do Norte;;no
Q182865;Guerra do Afeganistão;Q3076828;055 Brigade;;no
Q182865;Guerra do Afeganistão;Q690419;Tehreek-e-Nafaz-e-Shariat-e-Mohammadi;;no
Q182865;Guerra do Afeganistão;Q973179;Movimento Islâmico do Uzbequistão;;no
Q182865;Guerra do Afeganistão;Q183;Alemanha;;no
Q182865;Guerra do Afeganistão;Q16;Canadá;;no
Q182865;Guerra do Afeganistão;Q145;Reino Unido;;no
Q182865;Guerra do Afeganistão;Q408;Austrália;;no
Q182865;Guerra do Afeganistão;Q30;Estados Unidos;;no
Q182865;Guerra do Afeganistão;Q34490;al-Qaeda;;no
Q179250;Campanha da Rússia;Q34266;Império Russo;war victim;no
Q179250;Campanha da Rússia;Q71084;Primeiro Império Francês;aggressor;no
Q186336;Dutch Revolt;Q170072;República das Sete Províncias Unidas dos Países Baixos;;no
Q186336;Dutch Revolt;Q80702;Império Espanhol;;no
Q185729;Guerra ao Terror;Q1674170;Movimento Islâmico do Turquestão Oriental;;no
