cls_qid;cls_label;item_qid;item_label;iso3
Q28108;commonwealth;Q17006696;1836 United States presidential election in Georgia;
Q28108;commonwealth;Q17006707;1984 United States presidential election in Georgia;
Q28108;commonwealth;Q17007067;1848 United States presidential election in Delaware;
Q28108;commonwealth;Q17007083;1984 United States presidential election in Delaware;
Q28108;commonwealth;Q17007096;1988 United States presidential election in Delaware;
Q28108;commonwealth;Q17007107;2012 United States presidential election in Delaware;
Q28108;commonwealth;Q17100212;2012 United States presidential election in Florida;
Q28108;commonwealth;Q17100362;1984 United States presidential election in Florida;
Q28108;commonwealth;Q19867298;1852 United States presidential election in Delaware;
Q28108;commonwealth;Q21188190;1980 United States presidential election in Delaware;
Q28108;commonwealth;Q21188214;1916 United States presidential election in Florida;
Q28108;commonwealth;Q23018250;2016 United States presidential election in Delaware;
Q28108;commonwealth;Q23018256;2016 United States presidential election in Florida;
Q28108;commonwealth;Q24964665;1976 United States presidential election in Florida;
Q28108;commonwealth;Q24965375;1972 United States presidential election in Florida;
Q28108;commonwealth;Q7892741;1860 United States presidential election in Florida;
Q28108;commonwealth;Q7892750;1824 United States presidential election in Georgia;
Q28108;commonwealth;Q7892752;1828 United States presidential election in Georgia;
Q28108;commonwealth;Q7892740;1980 United States presidential election in Florida;
Q28108;commonwealth;Q7892743;1988 United States presidential election in Florida;
Q28108;commonwealth;Q7892753;1948 United States presidential election in Georgia;
Q28108;commonwealth;Q7892755;1964 United States presidential election in Georgia;
Q28108;commonwealth;Q7892745;1992 United States presidential election in Florida;
Q28108;commonwealth;Q7892746;1996 United States presidential election in Florida;
Q28108;commonwealth;Q7892739;2004 United States presidential election in Delaware;
Q28108;commonwealth;Q7892754;1992 United States presidential election in Georgia;
Q28108;commonwealth;Q7892747;2000 United States presidential election in Florida;
Q28108;commonwealth;Q7892756;1996 United States presidential election in Georgia;
Q28108;commonwealth;Q7892748;2004 United States presidential election in Florida;
Q28108;commonwealth;Q7892757;2000 United States presidential election in Georgia;
Q28108;commonwealth;Q7892749;2008 United States presidential election in Florida;
Q28108;commonwealth;Q7892758;2004 United States presidential election in Georgia;
Q28108;commonwealth;Q7892759;Eleição presidencial na Geórgia em 2008;
Q28108;commonwealth;Q28222315;1852 United States presidential election in Florida;
Q28108;commonwealth;Q28222302;1976 United States presidential election in Delaware;
Q28108;commonwealth;Q29097640;1968 United States presidential election in Florida;
Q28108;commonwealth;Q29098405;1972 United States presidential election in Delaware;
Q28108;commonwealth;Q30324802;1932 United States presidential election in Florida;
Q28108;commonwealth;Q30633883;1964 United States presidential election in Florida;
Q28108;commonwealth;Q30633956;1960 United States presidential election in Florida;
Q28108;commonwealth;Q30634086;1944 United States presidential election in Florida;
Q28108;commonwealth;Q30634108;1956 United States presidential election in Florida;
Q28108;commonwealth;Q30634197;1952 United States presidential election in Florida;
Q28108;commonwealth;Q30634667;1948 United States presidential election in Florida;
Q28108;commonwealth;Q30634851;1920 United States presidential election in Florida;
Q28108;commonwealth;Q30634856;1940 United States presidential election in Florida;
Q28108;commonwealth;Q30635020;1936 United States presidential election in Florida;
Q28108;commonwealth;Q30636849;1968 United States presidential election in Delaware;
Q28108;commonwealth;Q30642369;1964 United States presidential election in Delaware;
Q28108;commonwealth;Q30643139;1928 United States presidential election in Florida;
Q28108;commonwealth;Q30643353;1924 United States presidential election in Florida;
Q28108;commonwealth;Q30643631;1912 United States presidential election in Florida;
Q28108;commonwealth;Q30643726;1908 United States presidential election in Florida;
Q28108;commonwealth;Q30643949;1960 United States presidential election in Delaware;
Q28108;commonwealth;Q30645465;1904 United States presidential election in Florida;
Q28108;commonwealth;Q39046040;1956 United States presidential election in Delaware;
Q28108;commonwealth;Q39047257;1952 United States presidential election in Delaware;
Q28108;commonwealth;Q39047434;1788–89 United States presidential election in Delaware;
Q28108;commonwealth;Q39054348;1900 United States presidential election in Florida;
Q28108;commonwealth;Q39059984;1792 United States presidential election in Delaware;
Q28108;commonwealth;Q39060386;1912 United States presidential election in Delaware;
Q28108;commonwealth;Q39060727;1860 United States presidential election in Delaware;
Q28108;commonwealth;Q42916621;1856 United States presidential election in Delaware;
Q28108;commonwealth;Q48843257;1856 United States presidential election in Florida;
Q28108;commonwealth;Q48845296;1948 United States presidential election in Delaware;
Q28108;commonwealth;Q48846063;1944 United States presidential election in Delaware;
Q28108;commonwealth;Q48851081;1864 United States presidential election in Delaware;
Q28108;commonwealth;Q48851187;1872 United States presidential election in Florida;
Q28108;commonwealth;Q54322386;1892 United States presidential election in Florida;
Q28108;commonwealth;Q54322414;1888 United States presidential election in Florida;
Q28108;commonwealth;Q54322413;1896 United States presidential election in Florida;
Q28108;commonwealth;Q54322561;1884 United States presidential election in Florida;
Q28108;commonwealth;Q54322565;1876 United States presidential election in Florida;
Q28108;commonwealth;Q54322568;1880 United States presidential election in Florida;
Q28108;commonwealth;Q55316103;1872 United States presidential election in Delaware;
Q28108;commonwealth;Q55316153;1892 United States presidential election in Delaware;
Q28108;commonwealth;Q55316229;1896 United States presidential election in Delaware;
Q28108;commonwealth;Q55316377;1900 United States presidential election in Delaware;
Q28108;commonwealth;Q55316483;1904 United States presidential election in Delaware;
Q28108;commonwealth;Q55316498;1908 United States presidential election in Delaware;
Q28108;commonwealth;Q55636602;1876 United States presidential election in Delaware;
Q28108;commonwealth;Q55636603;1880 United States presidential election in Delaware;
Q28108;commonwealth;Q56279550;1940 United States presidential election in Delaware;
Q28108;commonwealth;Q58433583;1932 United States presidential election in Delaware;
Q28108;commonwealth;Q58433587;1936 United States presidential election in Delaware;
Q28108;commonwealth;Q58433593;1868 United States presidential election in Florida;
Q28108;commonwealth;Q58433607;1868 United States presidential election in Delaware;
Q28108;commonwealth;Q60441774;2020 United States presidential election in Florida;
Q28108;commonwealth;Q60519433;2020 United States presidential election in Delaware;
Q28108;commonwealth;Q108266385;2024 United States presidential election in Florida;
Q28108;commonwealth;Q116736258;2024 United States presidential election in Delaware;
Q28108;commonwealth;Q3301906;Gordon;
Q28108;commonwealth;Q3336201;Knowsley;
Q28108;commonwealth;Q3239148;Chelmsford;
Q28108;commonwealth;Q3335844;Crawley;
Q28108;commonwealth;Q3301660;Gateshead;
Q28108;commonwealth;Q3336990;Huntingdon;
Q28108;commonwealth;Q3336884;Ludlow;
Q28108;commonwealth;Q3238953;Carlisle;
Q28108;commonwealth;Q3231676;Croydon South;
Q28108;commonwealth;Q3336813;Maidenhead;
Q28108;commonwealth;Q3335605;Copeland;
Q28108;commonwealth;Q3235145;Burnley;
Q28108;commonwealth;Q3235146;Burton;
Q28108;commonwealth;Q3239188;Cheltenham;
Q28108;commonwealth;Q3335964;Dudley South;
Q28108;commonwealth;Q3238840;Caithness, Sutherland and Easter Ross;
Q28108;commonwealth;Q3138658;Cannock Chase;
Q28108;commonwealth;Q3335626;Corby;
Q28108;commonwealth;Q3302490;Kensington;
Q28108;commonwealth;Q3334655;Christchurch;
Q28108;commonwealth;Q3336746;Mansfield;
Q28108;commonwealth;Q3336017;Dumfries and Galloway;
Q28108;commonwealth;Q3238981;Castle Point;
Q28108;commonwealth;Q3239124;Cheadle;
Q28108;commonwealth;Q3336829;Macclesfield;
Q28108;commonwealth;Q3302325;Inverclyde;
Q28108;commonwealth;Q3334633;Chorley;
Q28108;commonwealth;Q3336696;Meriden;
Q28108;commonwealth;Q3238808;Caerphilly;
Q28108;commonwealth;Q3301998;Gosport;
Q28108;commonwealth;Q3335586;Congleton;
Q28108;commonwealth;Q3335863;Crewe and Nantwich;
Q28108;commonwealth;Q3334702;City of Chester;
Q28108;commonwealth;Q3231554;Bromsgrove;
Q28108;commonwealth;Q3302305;High Peak;
Q28108;commonwealth;Q3235346;Cities of London and Westminster;
Q28108;commonwealth;Q3336099;Lewisham East;
Q28108;commonwealth;Q3231812;Derby North;
Q28108;commonwealth;Q3335881;Croydon Central;
Q28108;commonwealth;Q3336954;Ilford North;
Q28108;commonwealth;Q3335941;Dudley North;
Q28108;commonwealth;Q3302172;Ellesmere Port and Neston;
Q28108;commonwealth;Q3302057;Gravesham;
Q28108;commonwealth;Q3231585;Broxbourne;
Q28108;commonwealth;Q3301684;Gedling;
Q28108;commonwealth;Q3336979;Hyndburn;
Q28108;commonwealth;Q3302442;Inverness, Nairn, Badenoch and Strathspey;
Q28108;commonwealth;Q3336720;Meon Valley;
Q28108;commonwealth;Q3231619;Broxtowe;
Q28108;commonwealth;Q3231723;Cumbernauld, Kilsyth and Kirkintilloch East;
Q28108;commonwealth;Q3231747;Denton and Reddish;
Q28108;commonwealth;Q3231892;Dwyfor Meirionnydd;
Q28108;commonwealth;Q3231914;Ealing Central and Acton;
Q28108;commonwealth;Q3238753;Bury North;
Q28108;commonwealth;Q3238774;Bury South;
Q28108;commonwealth;Q3238861;Calder Valley;
Q28108;commonwealth;Q3238889;Camberwell and Peckham;
Q28108;commonwealth;Q3238907;Camborne and Redruth;
Q28108;commonwealth;Q3238926;Cardiff South and Penarth;
Q28108;commonwealth;Q3238943;Cardiff West;
Q28108;commonwealth;Q3238966;Carshalton and Wallington;
Q28108;commonwealth;Q3238991;Central Ayrshire;
Q28108;commonwealth;Q3239015;Central Devon;
Q28108;commonwealth;Q3239055;Central Suffolk and North Ipswich;
Q28108;commonwealth;Q3239111;Chatham and Aylesford;
Q28108;commonwealth;Q3239170;Chelsea and Fulham;
Q28108;commonwealth;Q3285346;Manchester North West;
Q28108;commonwealth;Q3301627;Garston and Halewood;
Q28108;commonwealth;Q3301704;Gillingham and Rainham;
Q28108;commonwealth;Q3301747;Glasgow East;
Q28108;commonwealth;Q3301764;Glasgow North;
Q28108;commonwealth;Q3301796;Glasgow North East;
Q28108;commonwealth;Q3301821;Glasgow North West;
Q28108;commonwealth;Q3301842;Glasgow South;
Q28108;commonwealth;Q3301862;Glasgow South West;
Q28108;commonwealth;Q3301886;Glenrothes;
Q28108;commonwealth;Q3302028;Grantham and Stamford;
Q28108;commonwealth;Q3302105;Clacton;
Q28108;commonwealth;Q3302128;Cleethorpes;
Q28108;commonwealth;Q3302198;Elmet and Rothwell;
Q28108;commonwealth;Q3302232;Hereford and South Herefordshire;
Q28108;commonwealth;Q3302256;Hertford and Stortford;
Q28108;commonwealth;Q3302282;Heywood and Middleton;
Q28108;commonwealth;Q3302470;Kenilworth and Southam;
Q28108;commonwealth;Q3335749;Coventry North West;
Q28108;commonwealth;Q3335775;Coventry South;
Q28108;commonwealth;Q3335993;Dulwich and West Norwood;
Q28108;commonwealth;Q3336059;Dumfriesshire, Clydesdale and Tweeddale;
Q28108;commonwealth;Q3336117;Lewisham West and Penge;
Q28108;commonwealth;Q3336133;Linlithgow and East Falkirk;
Q28108;commonwealth;Q3336139;Liverpool Riverside;
Q28108;commonwealth;Q3336187;Kirkcaldy and Cowdenbeath;
Q28108;commonwealth;Q3336217;Lanark and Hamilton East;
Q28108;commonwealth;Q3336228;Lancaster and Fleetwood;
Q28108;commonwealth;Q3336781;Manchester Withington;
Q28108;commonwealth;Q3336848;Luton South;
Q28108;commonwealth;Q3336866;Luton North;
Q28108;commonwealth;Q3336909;Louth and Horncastle;
Q28108;commonwealth;Q3337022;Hornsey and Wood Green;
Q28108;commonwealth;Q3337041;Hornchurch and Upminster;
Q28108;commonwealth;Q1080413;Birkenhead;
Q28108;commonwealth;Q1080484;Gloucester;
Q28108;commonwealth;Q1080330;Henley;
Q28108;commonwealth;Q1077764;Hove;
Q28108;commonwealth;Q1077816;Don Valley;
Q28108;commonwealth;Q3137794;Bracknell;
Q28108;commonwealth;Q3133809;Barking;
Q28108;commonwealth;Q1080418;Fareham;
Q28108;commonwealth;Q1080502;Devizes;
Q28108;commonwealth;Q1087870;Guildford;
Q28108;commonwealth;Q1080391;Lichfield;
Q28108;commonwealth;Q3138034;Maldon;
Q28108;commonwealth;Q1080409;Huddersfield;
Q28108;commonwealth;Q3138350;Falkirk;
Q28108;commonwealth;Q1077778;Birmingham Yardley;
Q28108;commonwealth;Q1077806;Brentford and Isleworth;
Q28108;commonwealth;Q1077785;Dewsbury;
Q28108;commonwealth;Q1077771;Fylde;
Q28108;commonwealth;Q1077802;Liverpool Walton;
Q28108;commonwealth;Q1077825;Keighley;
Q28108;commonwealth;Q1080287;Birmingham Edgbaston;
Q28108;commonwealth;Q1080350;Basingstoke;
Q28108;commonwealth;Q1080341;Bootle;
Q28108;commonwealth;Q1080358;Birmingham Erdington;
Q28108;commonwealth;Q1080378;Birmingham Hall Green;
Q28108;commonwealth;Q1080403;Birmingham Hodge Hill;
Q28108;commonwealth;Q1080299;Liverpool West Derby;
Q28108;commonwealth;Q1080308;Manchester Gorton;
Q28108;commonwealth;Q1080368;Makerfield;
Q28108;commonwealth;Q1080435;Kingston upon Hull West and Hessle;
Q28108;commonwealth;Q1080424;Leigh;
Q28108;commonwealth;Q1080320;Colne Valley;
Q28108;commonwealth;Q1080445;Great Grimsby;
Q28108;commonwealth;Q1080518;East Devon;
Q28108;commonwealth;Q1080510;Forest of Dean;
Q28108;commonwealth;Q1080493;Maidstone and The Weald;
Q28108;commonwealth;Q1080625;Bournemouth West;
Q28108;commonwealth;Q1080634;Bournemouth East (distrito eleitoral);
Q28108;commonwealth;Q3133916;Battersea;
Q28108;commonwealth;Q3137641;Blaenau Gwent;
Q28108;commonwealth;Q3138621;Chippenham;
Q28108;commonwealth;Q3138472;East Lothian;
Q28108;commonwealth;Q1113086;Hackney South and Shoreditch;
Q28108;commonwealth;Q1113129;Bromley and Chislehurst;
Q28108;commonwealth;Q1113118;Eltham;
Q28108;commonwealth;Q1113142;Leyton and Wanstead;
Q28108;commonwealth;Q1117254;Hayes and Harlington;
Q28108;commonwealth;Q3138076;Llanelli;
Q28108;commonwealth;Q3137771;Bosworth;
Q28108;commonwealth;Q3138553;Dartford;
Q28108;commonwealth;Q1237015;Maldon and East Chelmsford;
Q28108;commonwealth;Q2403157;Woodspring;
Q28108;commonwealth;Q3138528;Derbyshire Dales;
Q28108;commonwealth;Q3138286;Hackney North and Stoke Newington;
Q28108;commonwealth;Q3134130;Bethnal Green and Bow;
Q28108;commonwealth;Q3138197;Islington South and Finsbury;
Q28108;commonwealth;Q3138645;Cardiff Central;
Q28108;commonwealth;Q3138439;Edinburgh North and Leith;
Q28108;commonwealth;Q3137757;Boston and Skegness;
Q28108;commonwealth;Q3137680;Bolsover;
Q28108;commonwealth;Q3137980;Broadland;
Q28108;commonwealth;Q3043035;Mid Derbyshire;
Q28108;commonwealth;Q3133785;Banff and Buchan;
Q28108;commonwealth;Q3133832;Barnsley East;
Q28108;commonwealth;Q3133856;Basildon and Billericay;
Q28108;commonwealth;Q3133894;Batley and Spen;
Q28108;commonwealth;Q3133970;Bermondsey and Old Southwark;
Q28108;commonwealth;Q3134016;Berwickshire, Roxburgh and Selkirk;
Q28108;commonwealth;Q3134150;Beverley and Holderness;
Q28108;commonwealth;Q3134165;Bexhill and Battle;
Q28108;commonwealth;Q3134218;Blaydon;
Q28108;commonwealth;Q3136714;Birmingham Northfield;
Q28108;commonwealth;Q3136751;Birmingham Selly Oak;
Q28108;commonwealth;Q3137325;Blackley and Broughton;
Q28108;commonwealth;Q3137610;Blackpool North and Cleveleys;
Q28108;commonwealth;Q3136734;Birmingham Perry Barr;
