conflict,conflictLabel,participant,participantLabel
http://www.wikidata.org/entity/Q16208506,Battle of Carrhae,http://www.wikidata.org/entity/Q2277,Império Romano
http://www.wikidata.org/entity/Q16208711,Battle of Badghis,http://www.wikidata.org/entity/Q26576,Império Heftalita
http://www.wikidata.org/entity/Q16177430,Battle of Besalú,http://www.wikidata.org/entity/Q204920,Coroa de Aragão
http://www.wikidata.org/entity/Q16188024,Battle of Castellfollit,http://www.wikidata.org/entity/Q766543,Monarquia Hispânica
http://www.wikidata.org/entity/Q16253591,Battle of Aberdeen,http://www.wikidata.org/entity/Q1138040,Covenanters
http://www.wikidata.org/entity/Q16207132,Batalha de Constantinopla,http://www.wikidata.org/entity/Q42193,Godos
http://www.wikidata.org/entity/Q15811479,Battle of Werbach,http://www.wikidata.org/entity/Q2035520,Ostfriesisches Feldartillerie-Regiment Nr. 62
http://www.wikidata.org/entity/Q15811479,Battle of Werbach,http://www.wikidata.org/entity/Q2079417,Louis Weltzien
http://www.wikidata.org/entity/Q16251259,Battle of Anglesey Sound,http://www.wikidata.org/entity/Q179876,Reino da Inglaterra
http://www.wikidata.org/entity/Q15882115,Battle of Woerden,http://www.wikidata.org/entity/Q170072,República das Sete Províncias Unidas dos Países Baixos
http://www.wikidata.org/entity/Q15890862,Siege of Augusta,http://www.wikidata.org/entity/Q130288067,Navy of the Crown of Aragon
http://www.wikidata.org/entity/Q16253797,Battle of Landguard Fort,http://www.wikidata.org/entity/Q170072,República das Sete Províncias Unidas dos Países Baixos
http://www.wikidata.org/entity/Q16253797,Battle of Landguard Fort,http://www.wikidata.org/entity/Q179876,Reino da Inglaterra
http://www.wikidata.org/entity/Q16253803,Battle of the Lippe,http://www.wikidata.org/entity/Q179876,Reino da Inglaterra
http://www.wikidata.org/entity/Q16253654,Battle of Iskhabad,http://www.wikidata.org/entity/Q207044,Ziyarid dynasty
http://www.wikidata.org/entity/Q15972095,Battle of Dormelles,http://www.wikidata.org/entity/Q105098,Austrásia
http://www.wikidata.org/entity/Q15972096,Battle of Étampes,http://www.wikidata.org/entity/Q105098,Austrásia
http://www.wikidata.org/entity/Q16253654,Battle of Iskhabad,http://www.wikidata.org/entity/Q12150341,Império Samânida
http://www.wikidata.org/entity/Q15972095,Battle of Dormelles,http://www.wikidata.org/entity/Q106577,Nêustria
http://www.wikidata.org/entity/Q15972096,Battle of Étampes,http://www.wikidata.org/entity/Q106577,Nêustria
http://www.wikidata.org/entity/Q16253748,Batalha de Satícula,http://www.wikidata.org/entity/Q1747689,Roma Antiga
http://www.wikidata.org/entity/Q16177430,Battle of Besalú,http://www.wikidata.org/entity/Q70972,Reino da França
http://www.wikidata.org/entity/Q16253591,Battle of Aberdeen,http://www.wikidata.org/entity/Q2284765,cavaliers
http://www.wikidata.org/entity/Q15811479,Battle of Werbach,http://www.wikidata.org/entity/Q18715461,Oskar von Nachtigal
http://www.wikidata.org/entity/Q15811479,Battle of Werbach,http://www.wikidata.org/entity/Q21045345,Ludwig Waag
http://www.wikidata.org/entity/Q15811479,Battle of Werbach,http://www.wikidata.org/entity/Q21081469,1. Badisches Leib-Grenadier-Regiment Nr. 109
http://www.wikidata.org/entity/Q16253654,Battle of Iskhabad,http://www.wikidata.org/entity/Q17003084,Firuzanids
http://www.wikidata.org/entity/Q25476739,Battle of Sardrud,http://www.wikidata.org/entity/Q324470,Confederação do Cordeiro Negro
http://www.wikidata.org/entity/Q25633270,Battle of El Salheya,http://www.wikidata.org/entity/Q58296,Primeira República Francesa
http://www.wikidata.org/entity/Q25476412,Battle of Ming Sha,http://www.wikidata.org/entity/Q3772429,Toquz Oghuz
http://www.wikidata.org/entity/Q25476739,Battle of Sardrud,http://www.wikidata.org/entity/Q17526620,Estado de Xirvão
http://www.wikidata.org/entity/Q27627693,Battle of Acre,http://www.wikidata.org/entity/Q491507,Egito Otomano
http://www.wikidata.org/entity/Q25543432,Battle of Chumlaki,http://www.wikidata.org/entity/Q18973,Georgianos
http://www.wikidata.org/entity/Q25476412,Battle of Ming Sha,http://www.wikidata.org/entity/Q4833446,Second Turkic Khaganate
http://www.wikidata.org/entity/Q25487595,Battle of Dzknavachar,http://www.wikidata.org/entity/Q2032672,Rawadid dynasty
http://www.wikidata.org/entity/Q27627688,Second Battle of Accra,http://www.wikidata.org/entity/Q1164302,Denquieras
http://www.wikidata.org/entity/Q25487595,Battle of Dzknavachar,http://www.wikidata.org/entity/Q2622868,Reino da Armênia (Idade Média)
http://www.wikidata.org/entity/Q24945782,Battle of Korzkwią,http://www.wikidata.org/entity/Q153136,Monarquia de Habsburgo
http://www.wikidata.org/entity/Q25433620,Battle of Adrianópolis,http://www.wikidata.org/entity/Q12544,Império Bizantino
http://www.wikidata.org/entity/Q24945782,Battle of Korzkwią,http://www.wikidata.org/entity/Q172107,República das Duas Nações
http://www.wikidata.org/entity/Q27627688,Second Battle of Accra,http://www.wikidata.org/entity/Q174193,Reino Unido da Grã-Bretanha e Irlanda
http://www.wikidata.org/entity/Q24939039,Battle of Cebollas,http://www.wikidata.org/entity/Q3591854,Free and Independent State of Cundinamarca
http://www.wikidata.org/entity/Q25476160,Battle of Kurzahil,http://www.wikidata.org/entity/Q975405,Sultanato de Rum
http://www.wikidata.org/entity/Q25421066,Batalha do Douro,http://www.wikidata.org/entity/Q1007723,Galaicos
http://www.wikidata.org/entity/Q27628166,Batalha de Hístria,http://www.wikidata.org/entity/Q1747689,Roma Antiga
http://www.wikidata.org/entity/Q25487595,Battle of Dzknavachar,http://www.wikidata.org/entity/Q5228183,Reino de Vaspuracânia
http://www.wikidata.org/entity/Q25487595,Battle of Dzknavachar,http://www.wikidata.org/entity/Q25487207,Principality of Syunik
http://www.wikidata.org/entity/Q26234443,Battle of Gadara,http://www.wikidata.org/entity/Q496922,Reino da Judeia
http://www.wikidata.org/entity/Q25538430,Battle of Mush,http://www.wikidata.org/entity/Q324470,Confederação do Cordeiro Negro
http://www.wikidata.org/entity/Q27627688,Second Battle of Accra,http://www.wikidata.org/entity/Q722071,Império Axante
http://www.wikidata.org/entity/Q25830915,Battle of Cana,http://www.wikidata.org/entity/Q93180,Império Selêucida
http://www.wikidata.org/entity/Q27628166,Batalha de Hístria,http://www.wikidata.org/entity/Q755749,Bastarnas
http://www.wikidata.org/entity/Q25437913,Battle of Govtva,http://www.wikidata.org/entity/Q1076173,Cossacos zaporojianos
http://www.wikidata.org/entity/Q27627693,Battle of Acre,http://www.wikidata.org/entity/Q12560,Império Otomano
http://www.wikidata.org/entity/Q25538430,Battle of Mush,http://www.wikidata.org/entity/Q555994,Confederação do Cordeiro Branco
http://www.wikidata.org/entity/Q26925280,Battle of Bhamo,http://www.wikidata.org/entity/Q888574,Reino de Pagan
http://www.wikidata.org/entity/Q25414978,Battle of Chaeronea,http://www.wikidata.org/entity/Q11906401,Arcadians
http://www.wikidata.org/entity/Q25212290,Battle of Herat,http://www.wikidata.org/entity/Q1433670,Durrani
http://www.wikidata.org/entity/Q25830915,Battle of Cana,http://www.wikidata.org/entity/Q11029653,reino nabateu
http://www.wikidata.org/entity/Q25437913,Battle of Govtva,http://www.wikidata.org/entity/Q172107,República das Duas Nações
http://www.wikidata.org/entity/Q25842482,Battle of Illicheon,http://www.wikidata.org/entity/Q698239,Later Baekje
http://www.wikidata.org/entity/Q25652686,Battle of Hyderabad,http://www.wikidata.org/entity/Q174193,Reino Unido da Grã-Bretanha e Irlanda
http://www.wikidata.org/entity/Q25450189,Q25450189,http://www.wikidata.org/entity/Q41975,Mongóis
http://www.wikidata.org/entity/Q25421066,Batalha do Douro,http://www.wikidata.org/entity/Q837549,Lusitanos
http://www.wikidata.org/entity/Q27673363,Siege of Buda,http://www.wikidata.org/entity/Q12560,Império Otomano
http://www.wikidata.org/entity/Q25212290,Battle of Herat,http://www.wikidata.org/entity/Q18234383,Império Safávida
http://www.wikidata.org/entity/Q25340547,Battle of Toulouse,http://www.wikidata.org/entity/Q12548,Sacro Império Romano-Germânico
http://www.wikidata.org/entity/Q25533853,Battle of Zerabulak,http://www.wikidata.org/entity/Q746558,Emirado de Bukhara
http://www.wikidata.org/entity/Q25476412,Battle of Ming Sha,http://www.wikidata.org/entity/Q9683,Dinastia Tang
http://www.wikidata.org/entity/Q25421066,Batalha do Douro,http://www.wikidata.org/entity/Q17167,República Romana
http://www.wikidata.org/entity/Q26925280,Battle of Bhamo,http://www.wikidata.org/entity/Q7313,Yuan
http://www.wikidata.org/entity/Q26234443,Battle of Gadara,http://www.wikidata.org/entity/Q11029653,reino nabateu
http://www.wikidata.org/entity/Q25633270,Battle of El Salheya,http://www.wikidata.org/entity/Q12560,Império Otomano
http://www.wikidata.org/entity/Q25414978,Battle of Chaeronea,http://www.wikidata.org/entity/Q17167,República Romana
http://www.wikidata.org/entity/Q25247871,Batalha de Constantinopla,http://www.wikidata.org/entity/Q203817,Primeiro Império Búlgaro
http://www.wikidata.org/entity/Q27627693,Battle of Acre,http://www.wikidata.org/entity/Q131964,Império Austríaco
http://www.wikidata.org/entity/Q25533853,Battle of Zerabulak,http://www.wikidata.org/entity/Q34266,Império Russo
http://www.wikidata.org/entity/Q25842482,Battle of Illicheon,http://www.wikidata.org/entity/Q28208,Goryeo
http://www.wikidata.org/entity/Q25476160,Battle of Kurzahil,http://www.wikidata.org/entity/Q1760404,Uqaylid dynasty
http://www.wikidata.org/entity/Q27627693,Battle of Acre,http://www.wikidata.org/entity/Q174193,Reino Unido da Grã-Bretanha e Irlanda
http://www.wikidata.org/entity/Q25476739,Battle of Sardrud,http://www.wikidata.org/entity/Q484195,Dinastia Timúrida
http://www.wikidata.org/entity/Q25543432,Battle of Chumlaki,http://www.wikidata.org/entity/Q34266,Império Russo
http://www.wikidata.org/entity/Q55605029,Battle of Guler,http://www.wikidata.org/entity/Q117273360,Akal Sena
http://www.wikidata.org/entity/Q55759017,Keichō Dewa Campaign,http://www.wikidata.org/entity/Q839377,Mogami Yoshiaki
http://www.wikidata.org/entity/Q55703076,Battle of Malatya,http://www.wikidata.org/entity/Q12560,Império Otomano
http://www.wikidata.org/entity/Q55759017,Keichō Dewa Campaign,http://www.wikidata.org/entity/Q1348611,Naoe Kanetsugu
http://www.wikidata.org/entity/Q55605029,Battle of Guler,http://www.wikidata.org/entity/Q1130797,Hill States of India
http://www.wikidata.org/entity/Q56302552,Battle of Tacines,http://www.wikidata.org/entity/Q199821,Grã-Colômbia
http://www.wikidata.org/entity/Q55698297,Battle of Wujieyan,http://www.wikidata.org/entity/Q7270318,Q7270318
http://www.wikidata.org/entity/Q55702594,Battle of Urfa,http://www.wikidata.org/entity/Q282428,Sultanato Mameluco do Cairo
http://www.wikidata.org/entity/Q56302552,Battle of Tacines,http://www.wikidata.org/entity/Q3399982,Reino de Espanha
http://www.wikidata.org/entity/Q55605047,Battle of the Abas,http://www.wikidata.org/entity/Q177076,Reino da Albânia do Cáucaso
http://www.wikidata.org/entity/Q55702594,Battle of Urfa,http://www.wikidata.org/entity/Q555994,Confederação do Cordeiro Branco
http://www.wikidata.org/entity/Q55830967,Battle of Calcinato,http://www.wikidata.org/entity/Q6221,Bréscia
http://www.wikidata.org/entity/Q55830967,Battle of Calcinato,http://www.wikidata.org/entity/Q6231,Cremona
http://www.wikidata.org/entity/Q55832269,Battle of Nika,http://www.wikidata.org/entity/Q6681,Crotone
http://www.wikidata.org/entity/Q55595759,Battle of Meskiana,http://www.wikidata.org/entity/Q8575586,Califado Omíada
http://www.wikidata.org/entity/Q55235075,Battle of Seltsou,http://www.wikidata.org/entity/Q1679837,Souliotes
http://www.wikidata.org/entity/Q55595756,Battle of Fragneto,http://www.wikidata.org/entity/Q83418,Normandos
http://www.wikidata.org/entity/Q56292727,Battle of Tarraco,http://www.wikidata.org/entity/Q42211,Vândalos
http://www.wikidata.org/entity/Q56292727,Battle of Tarraco,http://www.wikidata.org/entity/Q42834,Império Romano do Ocidente
http://www.wikidata.org/entity/Q55707116,Battle of Qarabagh,http://www.wikidata.org/entity/Q484195,Dinastia Timúrida
http://www.wikidata.org/entity/Q54874867,Battle of al-Buhayra,http://www.wikidata.org/entity/Q199688,Califado Almóada
http://www.wikidata.org/entity/Q55713691,Battle of Saganoseki,http://www.wikidata.org/entity/Q17222246,Q17222246
http://www.wikidata.org/entity/Q55603893,Battle by the Anastasian Wall,http://www.wikidata.org/entity/Q856958,Kutrigurs
http://www.wikidata.org/entity/Q55713691,Battle of Saganoseki,http://www.wikidata.org/entity/Q11364924,Nakagawa Hidenari
http://www.wikidata.org/entity/Q55529457,Battle of Fujishima,http://www.wikidata.org/entity/Q1328796,Nitta Yoshisada
http://www.wikidata.org/entity/Q55707116,Battle of Qarabagh,http://www.wikidata.org/entity/Q555994,Confederação do Cordeiro Branco
http://www.wikidata.org/entity/Q54874867,Battle of al-Buhayra,http://www.wikidata.org/entity/Q75613,Império Almorávida
http://www.wikidata.org/entity/Q55605047,Battle of the Abas,http://www.wikidata.org/entity/Q17167,República Romana
http://www.wikidata.org/entity/Q56302554,Battle of Juanambú,http://www.wikidata.org/entity/Q199821,Grã-Colômbia
http://www.wikidata.org/entity/Q56302555,Battle of Cebollas,http://www.wikidata.org/entity/Q199821,Grã-Colômbia
http://www.wikidata.org/entity/Q55603893,Battle by the Anastasian Wall,http://www.wikidata.org/entity/Q12544,Império Bizantino
http://www.wikidata.org/entity/Q55707197,Battle of Khoy,http://www.wikidata.org/entity/Q324470,Confederação do Cordeiro Negro
http://www.wikidata.org/entity/Q56302554,Battle of Juanambú,http://www.wikidata.org/entity/Q3399982,Reino de Espanha
http://www.wikidata.org/entity/Q55648613,Second Battle of Cellorigo,http://www.wikidata.org/entity/Q1337854,emirado de Córdova
http://www.wikidata.org/entity/Q56302555,Battle of Cebollas,http://www.wikidata.org/entity/Q3399982,Reino de Espanha
http://www.wikidata.org/entity/Q55529457,Battle of Fujishima,http://www.wikidata.org/entity/Q7496005,Shiba Takatsune
http://www.wikidata.org/entity/Q55707197,Battle of Khoy,http://www.wikidata.org/entity/Q555994,Confederação do Cordeiro Branco
http://www.wikidata.org/entity/Q55595759,Battle of Meskiana,http://www.wikidata.org/entity/Q45315,berberes
http://www.wikidata.org/entity/Q55648613,Second Battle of Cellorigo,http://www.wikidata.org/entity/Q231392,Reino das Astúrias
http://www.wikidata.org/entity/Q55235075,Battle of Seltsou,http://www.wikidata.org/entity/Q12560,Império Otomano
http://www.wikidata.org/entity/Q55605029,Battle of Guler,http://www.wikidata.org/entity/Q33296,Império Mogol
http://www.wikidata.org/entity/Q55703076,Battle of Malatya,http://www.wikidata.org/entity/Q555994,Confederação do Cordeiro Branco
http://www.wikidata.org/entity/Q55832269,Battle of Nika,http://www.wikidata.org/entity/Q220583,Síbaris
http://www.wikidata.org/entity/Q56302553,Battle of Barbacoas,http://www.wikidata.org/entity/Q199821,Grã-Colômbia
http://www.wikidata.org/entity/Q56302560,Second Battle of Cuchilla de Taindalá,http://www.wikidata.org/entity/Q199821,Grã-Colômbia
http://www.wikidata.org/entity/Q55664278,Battle of Río Quirós,http://www.wikidata.org/entity/Q1337854,emirado de Córdova
http://www.wikidata.org/entity/Q55664279,Battle of the Nalón River,http://www.wikidata.org/entity/Q1337854,emirado de Córdova
http://www.wikidata.org/entity/Q56292726,Battle of Faenza,http://www.wikidata.org/entity/Q103122,Ostrogodos
http://www.wikidata.org/entity/Q56302553,Battle of Barbacoas,http://www.wikidata.org/entity/Q3399982,Reino de Espanha
http://www.wikidata.org/entity/Q56302560,Second Battle of Cuchilla de Taindalá,http://www.wikidata.org/entity/Q3399982,Reino de Espanha
http://www.wikidata.org/entity/Q55664278,Battle of Río Quirós,http://www.wikidata.org/entity/Q231392,Reino das Astúrias
http://www.wikidata.org/entity/Q55664279,Battle of the Nalón River,http://www.wikidata.org/entity/Q231392,Reino das Astúrias
http://www.wikidata.org/entity/Q56292726,Battle of Faenza,http://www.wikidata.org/entity/Q3755547,Kingdom of Italy
http://www.wikidata.org/entity/Q19721448,Battle of Lugo,http://www.wikidata.org/entity/Q174193,Reino Unido da Grã-Bretanha e Irlanda
http://www.wikidata.org/entity/Q20044596,Battle of Saruyama,http://www.wikidata.org/entity/Q11606587,Q11606587
http://www.wikidata.org/entity/Q19544095,Battle of Charenton,http://www.wikidata.org/entity/Q70972,Reino da França
http://www.wikidata.org/entity/Q20036700,Battle of Rednitz,http://www.wikidata.org/entity/Q2899771,Grão-Principado da Hungria
http://www.wikidata.org/entity/Q20044596,Battle of Saruyama,http://www.wikidata.org/entity/Q11449762,Utsunomiya Tadatsuna
http://www.wikidata.org/entity/Q18890189,Battle of al-Yaqusah,http://www.wikidata.org/entity/Q12544,Império Bizantino
http://www.wikidata.org/entity/Q19611623,Batalha de Islandbridge,http://www.wikidata.org/entity/Q12567,Vikings
http://www.wikidata.org/entity/Q19368074,Battle of Mayals,http://www.wikidata.org/entity/Q5791550,Christinos
