# location=Lisboa lat=38.72 lon=-9.14 baseline=1991-2020
scenario,time,mean,min,max
ssp585,2029-07-01,0.03619728088378904,-0.49521484375,0.6134468078613281
ssp585,2030-07-01,0.006484222412109368,-0.32367668151855467,0.5310737609863281
ssp585,2031-07-01,0.09567947387695312,-0.16342697143554688,0.5693107604980469
ssp585,2032-07-01,0.07234643300374348,-0.23203639984130858,0.5411903381347656
ssp585,2033-07-01,0.15340480804443357,-0.1771413803100586,0.6546241760253906
ssp585,2034-07-01,0.24422918955485026,-0.15364341735839843,0.8833179473876953
ssp585,2035-07-01,0.2535834630330404,-0.3169647216796875,1.0349624633789063
ssp585,2036-07-01,0.27643299102783203,-0.4017005920410156,1.0899345397949218
ssp585,2037-07-01,0.4235393524169922,-0.26924934387207033,1.220912551879883
ssp585,2038-07-01,0.5391148885091146,-0.10218696594238282,1.2773372650146484
ssp585,2039-07-01,0.6203144073486327,0.1812450408935547,1.4259914398193358
ssp585,2040-07-01,0.6737166086832683,0.20434226989746093,1.4553428649902345
ssp585,2041-07-01,0.6728340148925781,0.11411170959472657,1.4985095977783203
ssp585,2042-07-01,0.6380334218343099,0.013441848754882812,1.5022377014160155
ssp585,2043-07-01,0.5519265492757162,-0.10360221862792969,1.5517189025878906
