year,origin_iso3,dest_iso3,value
2006,MEX,GBR,5
2006,MEX,USA,1673
2006,MKD,ALB,5
2006,MKD,AUS,5
2006,MKD,AUT,193
2006,MKD,BEL,99
2006,MKD,CAN,18
2006,MKD,CHE,69
2006,MKD,CYP,25
2006,MKD,CZE,23
2006,MKD,DEU,238
2006,MKD,DNK,14
2006,MKD,ESP,5
2006,MKD,FIN,28
2006,MKD,FRA,176
2006,MKD,HUN,17
2006,MKD,IRL,5
2006,MKD,ITA,46
2006,MKD,LUX,5
2006,MKD,NLD,26
2006,MKD,NOR,51
2006,MKD,SVK,7
2006,MKD,SVN,26
2006,MKD,SWE,111
2006,MKD,USA,33
2006,MLI,AUT,8
2006,MLI,BEL,5
2006,MLI,CAN,20
2006,MLI,CHE,33
2006,MLI,DEU,16
2006,MLI,DZA,5
2006,MLI,ESP,25
2006,MLI,FIN,5
2006,MLI,FRA,185
2006,MLI,GBR,5
2006,MLI,ISR,10
2006,MLI,ITA,97
2006,MLI,MLT,5
2006,MLI,USA,217
2006,MLI,ZAF,28
2006,MMR,AUS,49
2006,MMR,BEL,21
2006,MMR,BGD,30
2006,MMR,CAN,23
2006,MMR,CHE,5
2006,MMR,DEU,135
2006,MMR,FIN,5
2006,MMR,FRA,36
2006,MMR,GBR,88
2006,MMR,GRC,23
2006,MMR,HKG,5
2006,MMR,IDN,119
2006,MMR,IND,692
2006,MMR,IRL,5
2006,MMR,ISR,14
2006,MMR,ITA,5
2006,MMR,JPN,665
2006,MMR,KHM,5
2006,MMR,KOR,12
2006,MMR,MEX,5
2006,MMR,MYS,7559
2006,MMR,NLD,113
2006,MMR,NOR,8
2006,MMR,NPL,7
2006,MMR,NZL,5
2006,MMR,SAU,10
2006,MMR,SWE,10
2006,MMR,THA,3638
2006,MMR,USA,291
2006,MMR,ZAF,11
2006,MNE,AUT,7
2006,MNE,CHE,5
2006,MNE,DEU,99
2006,MNE,DNK,5
2006,MNE,LUX,14
2006,MNE,SWE,25
2006,MNG,AUS,32
2006,MNG,AUT,541
2006,MNG,BEL,92
2006,MNG,CAN,28
2006,MNG,CHE,223
2006,MNG,CYP,5
2006,MNG,CZE,183
2006,MNG,DEU,60
2006,MNG,DNK,8
2006,MNG,ESP,6
2006,MNG,FRA,134
2006,MNG,GBR,64
2006,MNG,HUN,46
2006,MNG,IRL,6
2006,MNG,NLD,110
2006,MNG,NOR,21
2006,MNG,POL,8
2006,MNG,SWE,461
2006,MNG,UKR,5
2006,MNG,USA,109
2006,MOZ,GBR,5
2006,MOZ,NOR,5
2006,MOZ,ZAF,727
2006,MRT,AGO,25
2006,MRT,AUT,5
2006,MRT,BEL,346
2006,MRT,BFA,6
2006,MRT,CAN,16
2006,MRT,CHE,15
2006,MRT,COG,21
2006,MRT,CYP,5
2006,MRT,DEU,5
2006,MRT,ESP,15
2006,MRT,FRA,1921
2006,MRT,GAB,9
2006,MRT,GRC,67
2006,MRT,ITA,8
2006,MRT,MLI,13
2006,MRT,NLD,8
2006,MRT,NOR,12
2006,MRT,SEN,5
2006,MRT,TUR,50
2006,MRT,USA,79
2006,MUS,CAN,5
2006,MUS,GBR,24
2006,MWI,BEL,5
2006,MWI,GBR,79
2006,MWI,IRL,16
2006,MWI,NLD,5
2006,MWI,USA,14
2006,MWI,ZAF,6377
2006,MYS,AUS,221
2006,MYS,CAN,54
2006,MYS,GBR,19
2006,MYS,IRL,10
2006,MYS,USA,24
2006,NAM,BWA,5
2006,NAM,CAN,9
2006,NAM,GBR,12
2006,NER,BEL,182
2006,NER,CAN,12
2006,NER,CHE,27
2006,NER,DEU,19
2006,NER,FRA,11
2006,NER,GBR,10
2006,NER,HKG,5
2006,NER,IRL,10
2006,NER,ITA,100
2006,NER,MAR,7
2006,NER,MLT,75
2006,NER,NLD,11
2006,NER,NOR,23
2006,NER,SEN,6
2006,NER,USA,32
2006,NGA,ARG,13
2006,NGA,AUS,61
2006,NGA,AUT,421
2006,NGA,BEL,93
2006,NGA,BEN,148
2006,NGA,BFA,7
2006,NGA,BGR,20
2006,NGA,BRA,6
2006,NGA,CAN,685
2006,NGA,CHE,209
2006,NGA,CIV,7
2006,NGA,COG,5
2006,NGA,CYP,20
2006,NGA,CZE,155
2006,NGA,DEU,584
2006,NGA,DNK,52
2006,NGA,DZA,6
2006,NGA,ESP,632
2006,NGA,ETH,8
2006,NGA,FIN,64
2006,NGA,FRA,1256
2006,NGA,GBR,991
2006,NGA,GHA,5
2006,NGA,GNB,6
2006,NGA,GRC,391
2006,NGA,HKG,66
2006,NGA,HUN,109
2006,NGA,IDN,40
2006,NGA,IRL,1963
2006,NGA,ISR,448
2006,NGA,ITA,830
2006,NGA,JPN,10
2006,NGA,KHM,5
2006,NGA,KOR,16
2006,NGA,LBR,5
2006,NGA,LUX,14
2006,NGA,MAR,183
2006,NGA,MLT,57
2006,NGA,MYS,18
2006,NGA,NLD,243
2006,NGA,NOR,126
2006,NGA,NPL,13
2006,NGA,POL,25
2006,NGA,PRT,6
2006,NGA,ROU,9
2006,NGA,RUS,12
2006,NGA,SLE,205
2006,NGA,SVK,13
2006,NGA,SWE,104
2006,NGA,TGO,6
2006,NGA,THA,27
2006,NGA,TUR,10
2006,NGA,UKR,60
2006,NGA,USA,162
2006,NGA,ZAF,712
2006,NIC,CAN,16
2006,NIC,ESP,5
2006,NIC,GBR,5
2006,NIC,MEX,5
2006,NIC,SWE,11
2006,NIC,USA,236
2006,NLD,CAN,8
2006,NLD,SWE,5
2006,NLD,USA,10
2006,NOR,CAN,8
2006,NPL,AUS,100
2006,NPL,AUT,36
2006,NPL,BEL,366
2006,NPL,CAN,147
2006,NPL,CHE,46
2006,NPL,CYP,70
2006,NPL,DEU,54
2006,NPL,DNK,5
2006,NPL,ECU,13
2006,NPL,ESP,14
2006,NPL,FIN,5
2006,NPL,FRA,20
2006,NPL,GBR,54
2006,NPL,GRC,5
2006,NPL,HKG,112
2006,NPL,HUN,6
2006,NPL,IDN,5
2006,NPL,IRL,16
2006,NPL,ISR,8
2006,NPL,JPN,11
2006,NPL,KOR,78
2006,NPL,MEX,6
2006,NPL,MYS,26
2006,NPL,NLD,58
2006,NPL,NOR,173
2006,NPL,NZL,15
2006,NPL,POL,23
2006,NPL,PRT,6
2006,NPL,SVK,5
2006,NPL,SWE,15
2006,NPL,THA,74
2006,NPL,USA,494
2006,NPL,ZAF,5
2006,NZL,AUS,6
2006,PAK,ARG,5
2006,PAK,AUS,160
2006,PAK,AUT,110
2006,PAK,AZE,42
2006,PAK,BEL,222
2006,PAK,BGR,8
2006,PAK,CAN,652
2006,PAK,CHE,85
2006,PAK,CHN,51
2006,PAK,CYP,489
2006,PAK,CZE,62
2006,PAK,DEU,591
2006,PAK,DNK,31
2006,PAK,ESP,23
2006,PAK,FIN,5
2006,PAK,FRA,433
2006,PAK,GBR,1851
2006,PAK,GRC,2378
2006,PAK,HKG,855
2006,PAK,HRV,8
2006,PAK,HUN,18
2006,PAK,IRL,259
2006,PAK,IRN,8
2006,PAK,ITA,203
2006,PAK,JPN,12
2006,PAK,KEN,5
2006,PAK,KOR,5
2006,PAK,LKA,146
2006,PAK,LTU,5
2006,PAK,MYS,22
2006,PAK,NLD,117
2006,PAK,NOR,93
2006,PAK,NPL,83
2006,PAK,NZL,18
2006,PAK,POL,99
2006,PAK,QAT,5
2006,PAK,ROU,18
2006,PAK,SGP,5
2006,PAK,SVK,182
2006,PAK,SVN,6
2006,PAK,SWE,61
2006,PAK,THA,6
2006,PAK,TUR,5
2006,PAK,UGA,9
2006,PAK,UKR,453
2006,PAK,USA,512
2006,PAK,ZAF,1363
2006,PAN,CAN,8
2006,PAN,USA,7
2006,PER,ARG,58
2006,PER,BOL,5
2006,PER,BRA,21
2006,PER,CAN,175
2006,PER,CHL,6
2006,PER,ECU,1032
2006,PER,ESP,11
2006,PER,FRA,69
2006,PER,GBR,5
2006,PER,HUN,5
2006,PER,ITA,7
2006,PER,NIC,5
2006,PER,NLD,5
2006,PER,SWE,26
2006,PER,USA,192
2006,PER,VEN,11
2006,PHL,AUS,118
2006,PHL,CAN,117
2006,PHL,CYP,40
2006,PHL,DEU,5
2006,PHL,ESP,5
2006,PHL,GBR,11
2006,PHL,GRC,19
2006,PHL,HKG,43
2006,PHL,ISR,10
2006,PHL,ITA,5
2006,PHL,NLD,10
2006,PHL,SWE,5
2006,PHL,USA,118
2006,PNG,AUS,28
2006,POL,AUT,5
2006,POL,BEL,5
2006,POL,BLR,5
2006,POL,CAN,49
2006,POL,CHE,14
2006,POL,DEU,5
2006,POL,DNK,8
2006,POL,GBR,5
2006,POL,USA,85
2006,PRK,AUS,14
2006,PRK,AUT,5
2006,PRK,BEL,5
2006,PRK,CAN,25
2006,PRK,DEU,5
2006,PRK,GBR,61
2006,PRK,KGZ,5
2006,PRK,NLD,11
2006,PRK,NOR,26
2006,PRK,RUS,7
2006,PRK,SWE,5
2006,PRK,USA,8
2006,PRT,AUS,13
2006,PRT,CAN,41
2006,PRT,USA,5
2006,PRY,ARG,7
2006,PRY,CAN,17
2006,PRY,ESP,18
2006,PRY,USA,13
2006,PSE,AUS,15
2006,PSE,BEL,13
2006,PSE,CAN,62
2006,PSE,CYP,64
2006,PSE,DNK,68
2006,PSE,EGY,7
2006,PSE,FRA,64
2006,PSE,GBR,341
2006,PSE,HRV,35
2006,PSE,HUN,37
2006,PSE,IND,115
2006,PSE,IRL,70
2006,PSE,ITA,28
2006,PSE,KWT,94
2006,PSE,LBY,52
2006,PSE,LUX,11
2006,PSE,MAR,5
2006,PSE,MLT,16
2006,PSE,MYS,25
2006,PSE,PER,10
2006,PSE,POL,6
2006,PSE,ROU,21
2006,PSE,SAU,5
2006,PSE,SVK,56
2006,PSE,SVN,11
2006,PSE,SYR,71
2006,PSE,THA,46
2006,PSE,TUR,56
2006,PSE,UKR,218
2006,PSE,USA,5
2006,PSE,ZAF,5
2006,ROU,AUS,5
2006,ROU,AUT,77
2006,ROU,BEL,196
2006,ROU,BRA,10
2006,ROU,CAN,122
2006,ROU,CHE,61
2006,ROU,CYP,18
2006,ROU,CZE,17
2006,ROU,DEU,70
2006,ROU,DNK,11
2006,ROU,ESP,5
2006,ROU,FIN,20
2006,ROU,FRA,237
2006,ROU,GBR,84
2006,ROU,GRC,43
2006,ROU,HUN,31
2006,ROU,IRL,382
2006,ROU,ISL,9
2006,ROU,ITA,102
2006,ROU,NLD,19
2006,ROU,NOR,18
2006,ROU,NZL,6
2006,ROU,SWE,441
2006,ROU,USA,184
2006,RUS,ARG,5
2006,RUS,AUS,25
2006,RUS,AUT,2441
2006,RUS,AZE,373
2006,RUS,BEL,1970
2006,RUS,BGR,18
2006,RUS,CAN,206
2006,RUS,CHE,426
2006,RUS,CYP,181
2006,RUS,CZE,287
2006,RUS,DEU,1413
2006,RUS,DNK,61
2006,RUS,ESP,110
2006,RUS,EST,5
2006,RUS,FIN,176
2006,RUS,FRA,4185
2006,RUS,GBR,161
2006,RUS,GEO,11
2006,RUS,GRC,68
2006,RUS,HRV,7
2006,RUS,HUN,63
2006,RUS,IRL,104
2006,RUS,ISL,6
2006,RUS,ITA,26
2006,RUS,JOR,25
2006,RUS,KAZ,6
2006,RUS,KGZ,21
2006,RUS,LIE,10
2006,RUS,LTU,86
2006,RUS,LUX,43
2006,RUS,LVA,5
2006,RUS,MDA,5
2006,RUS,NLD,254
2006,RUS,NOR,995
2006,RUS,NZL,5
2006,RUS,POL,10213
2006,RUS,PRT,6
2006,RUS,ROU,10
2006,RUS,SVK,463
2006,RUS,SVN,7
2006,RUS,SWE,755
2006,RUS,UKR,146
2006,RUS,USA,638
2006,RWA,AUT,5
2006,RWA,BDI,10774
2006,RWA,BEL,680
2006,RWA,BEN,17
2006,RWA,BFA,28
2006,RWA,BWA,9
2006,RWA,CAF,11
2006,RWA,CAN,243
2006,RWA,CHE,36
2006,RWA,CIV,15
2006,RWA,CMR,178
2006,RWA,COD,23
2006,RWA,DEU,25
2006,RWA,DNK,5
2006,RWA,ETH,5
2006,RWA,FIN,8
2006,RWA,FRA,310
2006,RWA,GAB,5
2006,RWA,GBR,25
2006,RWA,GHA,7
2006,RWA,GRC,16
2006,RWA,IRL,30
2006,RWA,ITA,6
2006,RWA,KEN,139
2006,RWA,MAR,10
2006,RWA,MOZ,43
2006,RWA,MWI,1028
2006,RWA,NAM,5
2006,RWA,NLD,88
2006,RWA,NOR,95
2006,RWA,SEN,11
2006,RWA,SWE,10
2006,RWA,TCD,5
2006,RWA,TGO,5
2006,RWA,TUN,5
2006,RWA,TZA,14
2006,RWA,UGA,5305
2006,RWA,USA,105
2006,RWA,ZAF,249
2006,RWA,ZMB,10
2006,RWA,ZWE,47
2006,SAU,CAN,5
2006,SAU,GBR,6
2006,SAU,NLD,5
2006,SAU,NZL,5
2006,SAU,USA,11
2006,SDN,AGO,37
2006,SDN,ARE,13
2006,SDN,AUS,10
2006,SDN,AUT,36
2006,SDN,BEL,93
2006,SDN,BRA,5
2006,SDN,CAF,106
2006,SDN,CAN,48
2006,SDN,CHE,101
2006,SDN,CMR,19
2006,SDN,COD,5
2006,SDN,COG,21
2006,SDN,DEU,110
2006,SDN,DNK,5
2006,SDN,EGY,2535
2006,SDN,ERI,14
2006,SDN,ESP,94
2006,SDN,ETH,25
2006,SDN,FIN,5
2006,SDN,FRA,492
2006,SDN,GAB,9
2006,SDN,GBR,752
2006,SDN,GHA,21
2006,SDN,GRC,183
2006,SDN,HUN,5
2006,SDN,IND,20
2006,SDN,IRL,468
2006,SDN,ISR,164
2006,SDN,ITA,308
2006,SDN,JOR,15
2006,SDN,JPN,5
2006,SDN,KEN,4210
2006,SDN,LBN,206
2006,SDN,LBR,5
2006,SDN,LBY,359
2006,SDN,MAR,12
2006,SDN,MDA,5
2006,SDN,MLT,181
2006,SDN,MOZ,5
2006,SDN,MRT,7
2006,SDN,MWI,5
2006,SDN,MYS,12
2006,SDN,NAM,5
2006,SDN,NGA,5
2006,SDN,NLD,320
2006,SDN,NOR,74
2006,SDN,POL,5
2006,SDN,ROU,5
2006,SDN,RUS,5
2006,SDN,SAU,20
2006,SDN,SWE,36
2006,SDN,SYR,159
2006,SDN,TCD,43
2006,SDN,TUR,126
2006,SDN,UGA,62
2006,SDN,UKR,43
2006,SDN,USA,133
2006,SDN,YEM,33
2006,SDN,ZAF,29
2006,SEN,AGO,10
2006,SEN,ARG,151
2006,SEN,AUT,8
2006,SEN,BEL,12
2006,SEN,CAN,31
2006,SEN,CHE,23
2006,SEN,CYP,6
2006,SEN,CZE,17
2006,SEN,DEU,12
2006,SEN,ESP,25
2006,SEN,FRA,69
2006,SEN,GBR,15
2006,SEN,GNB,315
2006,SEN,GRC,66
2006,SEN,ISR,5
2006,SEN,ITA,16
2006,SEN,MAR,5
2006,SEN,NLD,5
2006,SEN,NOR,5
2006,SEN,POL,5
2006,SEN,SWE,5
2006,SEN,USA,73
2006,SEN,ZAF,166
2006,SGP,AUS,5
2006,SGP,CAN,5
2006,SLB,AUS,16
2006,SLB,CAN,26
2006,SLE,AGO,144
2006,SLE,AUS,16
2006,SLE,AUT,14
2006,SLE,BEL,96
2006,SLE,BFA,5
2006,SLE,CAN,22
2006,SLE,CHE,40
2006,SLE,CIV,46
2006,SLE,CMR,6
2006,SLE,COG,17
2006,SLE,CZE,11
2006,SLE,DEU,143
2006,SLE,DNK,5
2006,SLE,DZA,5
2006,SLE,ESP,48
2006,SLE,FIN,5
2006,SLE,FRA,128
2006,SLE,GBR,151
2006,SLE,GIN,632
2006,SLE,GNB,27
2006,SLE,GRC,25
2006,SLE,HUN,5
2006,SLE,IRL,44
2006,SLE,ISR,11
2006,SLE,ITA,55
2006,SLE,LBR,15
2006,SLE,LBY,11
2006,SLE,LUX,5
2006,SLE,MAR,25
2006,SLE,MLT,9
2006,SLE,MRT,51
2006,SLE,MYS,5
2006,SLE,NAM,11
2006,SLE,NGA,106
2006,SLE,NLD,203
2006,SLE,NOR,29
2006,SLE,POL,11
2006,SLE,PRT,5
2006,SLE,SEN,41
2006,SLE,SWE,41
2006,SLE,SYR,10
2006,SLE,TUN,5
2006,SLE,TUR,6
2006,SLE,USA,65
2006,SLE,ZAF,49
2006,SLV,CAN,244
2006,SLV,ESP,8
2006,SLV,ITA,6
2006,SLV,MEX,31
2006,SLV,SWE,50
2006,SLV,USA,2393
2006,SOM,AGO,18
2006,SOM,ARE,11
2006,SOM,AUS,6
2006,SOM,AUT,183
2006,SOM,BDI,5
2006,SOM,BEL,163
2006,SOM,BOL,5
2006,SOM,BRA,16
2006,SOM,BWA,10
2006,SOM,CAN,206
2006,SOM,CHE,273
2006,SOM,CIV,6
2006,SOM,CZE,20
2006,SOM,DEU,165
2006,SOM,DJI,9
2006,SOM,DNK,57
2006,SOM,EGY,1143
2006,SOM,ERI,9
2006,SOM,ESP,10
2006,SOM,ETH,8
2006,SOM,FIN,92
2006,SOM,FRA,57
2006,SOM,GBR,2173
2006,SOM,GRC,150
2006,SOM,HKG,23
2006,SOM,HUN,42
2006,SOM,IND,102
2006,SOM,IRL,330
2006,SOM,ITA,99
2006,SOM,JOR,29
2006,SOM,KEN,26921
2006,SOM,KHM,8
2006,SOM,LBN,25
2006,SOM,LBY,5
2006,SOM,LIE,7
2006,SOM,LUX,7
2006,SOM,MAR,7
2006,SOM,MEX,25
2006,SOM,MLT,208
2006,SOM,MOZ,8
2006,SOM,MWI,885
2006,SOM,MYS,24
2006,SOM,NLD,1462
2006,SOM,NOR,874
2006,SOM,NPL,102
2006,SOM,NZL,11
2006,SOM,PAK,42
2006,SOM,PER,9
2006,SOM,POL,13
2006,SOM,ROU,48
2006,SOM,SAU,22
2006,SOM,SDN,215
2006,SOM,SVK,5
2006,SOM,SWE,1066
2006,SOM,SYR,2031
2006,SOM,THA,5
2006,SOM,TUR,790
2006,SOM,TZA,662
2006,SOM,UGA,2507
2006,SOM,UKR,90
2006,SOM,USA,210
2006,SOM,ZAF,3024
2006,SOM,ZMB,7
2006,SRB,AUS,10
2006,SRB,AUT,2515
2006,SRB,BEL,915
2006,SRB,BGR,6
2006,SRB,BIH,51
2006,SRB,CAN,105
2006,SRB,CHE,1225
2006,SRB,CYP,5
2006,SRB,DEU,5209
2006,SRB,DNK,267
2006,SRB,ESP,13
2006,SRB,FIN,286
2006,SRB,FRA,5503
2006,SRB,GBR,113
2006,SRB,GRC,6
2006,SRB,HRV,18
2006,SRB,HUN,384
2006,SRB,IRL,49
2006,SRB,ITA,581
2006,SRB,LIE,7
2006,SRB,LUX,193
2006,SRB,MKD,56
2006,SRB,MLT,5
2006,SRB,MNE,10
2006,SRB,NLD,607
2006,SRB,NOR,954
2006,SRB,PER,5
2006,SRB,POL,13
2006,SRB,ROU,5
2006,SRB,SVK,15
2006,SRB,SVN,243
2006,SRB,SWE,1976
2006,SRB,USA,239
2006,SUR,BEL,5
2006,SUR,CAN,8
2006,SVK,AUT,7
2006,SVK,BEL,126
2006,SVK,CAN,6
2006,SVK,CHE,7
2006,SVK,CZE,15
2006,SVK,DEU,334
2006,SVK,DNK,5
2006,SVK,FIN,5
2006,SVK,FRA,11
2006,SVK,HUN,23
2006,SVK,NLD,5
2006,SVK,NZL,10
2006,SVK,SWE,9
2006,SVK,USA,22
2006,SVN,AUS,5
2006,SVN,DEU,5
2006,SWE,CAN,8
2006,SWE,NLD,5
2006,SWE,NOR,5
2006,SWE,USA,15
2006,SWZ,CAN,5
2006,SWZ,GBR,10
2006,SWZ,ZAF,12
2006,SYR,ARE,24
2006,SYR,ARM,8
2006,SYR,AUS,17
2006,SYR,AUT,88
2006,SYR,AZE,5
2006,SYR,BEL,221
2006,SYR,BGR,10
2006,SYR,CAN,40
2006,SYR,CHE,161
2006,SYR,CYP,1378
2006,SYR,CZE,30
2006,SYR,DEU,830
2006,SYR,DNK,55
2006,SYR,EGY,10
2006,SYR,ESP,15
2006,SYR,FIN,17
2006,SYR,FRA,26
2006,SYR,GBR,183
2006,SYR,GRC,143
2006,SYR,HUN,32
2006,SYR,IND,6
2006,SYR,IRL,39
2006,SYR,IRQ,220
2006,SYR,ITA,15
2006,SYR,JOR,36
2006,SYR,KGZ,5
2006,SYR,LBN,35
2006,SYR,LBY,8
2006,SYR,MLT,5
2006,SYR,NLD,293
2006,SYR,NOR,154
2006,SYR,NZL,7
2006,SYR,POL,10
2006,SYR,ROU,23
2006,SYR,SVK,6
2006,SYR,SWE,433
2006,SYR,SYR,5
2006,SYR,TUR,7
2006,SYR,UKR,36
2006,SYR,USA,71
2006,SYR,YEM,6
2006,TCD,AGO,10
2006,TCD,BEL,32
2006,TCD,BEN,88
2006,TCD,BFA,69
2006,TCD,CAF,334
2006,TCD,CAN,75
2006,TCD,CHE,8
2006,TCD,CIV,5
2006,TCD,CMR,1238
2006,TCD,COG,109
2006,TCD,DEU,5
2006,TCD,DZA,23
2006,TCD,EGY,5
2006,TCD,ESP,5
2006,TCD,ETH,5
2006,TCD,FRA,193
2006,TCD,GAB,18
2006,TCD,GBR,19
2006,TCD,GHA,5
2006,TCD,IRL,19
2006,TCD,ITA,13
2006,TCD,MLI,5
2006,TCD,MLT,5
2006,TCD,MYS,5
2006,TCD,NER,5
2006,TCD,NLD,8
2006,TCD,NZL,5
2006,TCD,SEN,6
2006,TCD,SYR,5
2006,TCD,TGO,7
2006,TCD,USA,96
2006,TCD,ZAF,7
2006,TGO,AUT,11
2006,TGO,BEL,423
2006,TGO,BEN,117
2006,TGO,BFA,41
2006,TGO,CAN,21
2006,TGO,CHE,181
2006,TGO,CIV,82
2006,TGO,CMR,53
2006,TGO,DEU,283
2006,TGO,DZA,7
2006,TGO,ESP,9
2006,TGO,FRA,198
2006,TGO,GAB,8
2006,TGO,GBR,26
2006,TGO,GHA,26
2006,TGO,HKG,49
2006,TGO,IRL,47
2006,TGO,ISR,8
2006,TGO,ITA,584
2006,TGO,LBR,20
2006,TGO,LUX,5
2006,TGO,MAR,5
2006,TGO,MLI,5
2006,TGO,MLT,44
2006,TGO,MRT,5
2006,TGO,NGA,9
2006,TGO,NLD,41
2006,TGO,NOR,14
2006,TGO,POL,6
2006,TGO,SEN,66
2006,TGO,SWE,10
2006,TGO,UKR,8
2006,TGO,USA,154
2006,TGO,ZAF,26
2006,THA,AUS,84
2006,THA,CAN,8
2006,THA,GBR,5
2006,THA,MYS,93
2006,THA,USA,19
2006,TJK,AUT,9
2006,TJK,BEL,5
2006,TJK,DEU,7
2006,TJK,EGY,5
2006,TJK,ESP,5
2006,TJK,FIN,7
2006,TJK,FRA,8
2006,TJK,IRN,6
2006,TJK,KGZ,5
2006,TJK,NLD,10
2006,TJK,NOR,9
2006,TJK,RUS,7
2006,TJK,SWE,15
2006,TJK,UKR,8
2006,TJK,USA,5
2006,TKM,DEU,5
2006,TKM,DNK,5
2006,TKM,GBR,17
2006,TKM,NLD,18
2006,TKM,NOR,5
2006,TKM,RUS,16
2006,TKM,SWE,12
2006,TKM,TUR,11
2006,TKM,UKR,7
2006,TKM,USA,56
2006,TLS,AUS,19
2006,TON,AUS,20
2006,TON,USA,5
2006,TTO,CAN,142
2006,TTO,GBR,9
2006,TTO,USA,42
2006,TUN,AUT,16
2006,TUN,BEL,21
2006,TUN,CAN,34
2006,TUN,CHE,80
2006,TUN,CZE,8
2006,TUN,DEU,116
2006,TUN,FIN,5
2006,TUN,FRA,35
2006,TUN,GBR,21
2006,TUN,GRC,7
2006,TUN,ITA,48
2006,TUN,LBN,5
2006,TUN,LUX,5
2006,TUN,NLD,12
2006,TUN,POL,5
2006,TUN,ROU,5
2006,TUN,SWE,58
2006,TUN,TUR,5
2006,TUN,USA,23
2006,TUR,ARM,5
2006,TUR,AUS,44
2006,TUR,AUT,668
2006,TUR,BEL,492
2006,TUR,BGR,10
2006,TUR,CAN,270
2006,TUR,CHE,693
2006,TUR,CYP,169
2006,TUR,CZE,108
2006,TUR,DEU,3010
2006,TUR,DNK,39
2006,TUR,ESP,17
2006,TUR,FIN,41
2006,TUR,FRA,7855
2006,TUR,GBR,567
2006,TUR,GRC,90
2006,TUR,HUN,43
2006,TUR,IRL,13
2006,TUR,IRQ,168
2006,TUR,ISR,126
2006,TUR,ITA,175
2006,TUR,JPN,161
2006,TUR,LBN,8
2006,TUR,LUX,5
2006,TUR,MDA,11
2006,TUR,MLT,5
2006,TUR,NLD,341
2006,TUR,NOR,165
2006,TUR,NZL,5
2006,TUR,POL,22
2006,TUR,PRT,5
2006,TUR,ROU,27
2006,TUR,SVK,27
2006,TUR,SVN,62
2006,TUR,SWE,305
2006,TUR,USA,63
2006,TUR,ZAF,5
2006,TZA,AUS,10
2006,TZA,BEL,16
2006,TZA,BGR,5
2006,TZA,CAN,15
2006,TZA,CHE,5
2006,TZA,DEU,6
2006,TZA,DNK,5
2006,TZA,ESP,5
2006,TZA,GBR,18
2006,TZA,GRC,8
2006,TZA,KEN,11
2006,TZA,NLD,12
2006,TZA,SWE,12
2006,TZA,USA,27
2006,TZA,ZAF,1838
2006,UGA,AUS,5
2006,UGA,AUT,7
2006,UGA,BDI,16
2006,UGA,BEL,20
2006,UGA,CAN,160
2006,UGA,CHE,24
2006,UGA,COG,9
2006,UGA,DEU,49
2006,UGA,DNK,5
2006,UGA,ESP,10
2006,UGA,ETH,6
2006,UGA,FRA,7
2006,UGA,GBR,190
2006,UGA,GRC,9
2006,UGA,HKG,6
2006,UGA,IRL,43
2006,UGA,ISR,5
2006,UGA,ITA,8
2006,UGA,KEN,143
2006,UGA,KOR,20
2006,UGA,MAR,5
2006,UGA,NLD,40
2006,UGA,NOR,25
2006,UGA,RWA,14
2006,UGA,SWE,34
2006,UGA,THA,5
2006,UGA,TZA,5
2006,UGA,UKR,6
2006,UGA,USA,83
2006,UGA,ZAF,931
2006,UKR,AUS,24
2006,UKR,AUT,176
2006,UKR,BEL,64
2006,UKR,BLR,6
2006,UKR,CAN,207
2006,UKR,CHE,29
2006,UKR,CYP,249
2006,UKR,CZE,1154
2006,UKR,DEU,130
2006,UKR,DNK,5
2006,UKR,ESP,6
2006,UKR,FIN,9
2006,UKR,FRA,156
2006,UKR,GBR,64
2006,UKR,GRC,35
2006,UKR,HUN,38
2006,UKR,IRL,62
2006,UKR,ISR,5
2006,UKR,ITA,46
2006,UKR,LTU,5
2006,UKR,LUX,19
2006,UKR,NLD,44
2006,UKR,NOR,32
2006,UKR,POL,107
2006,UKR,ROU,5
2006,UKR,RUS,10
2006,UKR,SVK,32
2006,UKR,SWE,90
2006,UKR,USA,276
2006,UNK,AUT,26
2006,UNK,BEL,138
2006,UNK,CAN,10
2006,UNK,CHE,7184
2006,UNK,CMR,20
2006,UNK,COG,70
2006,UNK,CRI,31
2006,UNK,CZE,237
2006,UNK,DEU,943
2006,UNK,ESP,5
2006,UNK,FIN,12
2006,UNK,FRA,4122
2006,UNK,GBR,17760
2006,UNK,GRC,206
2006,UNK,HUN,18
2006,UNK,ITA,1189
2006,UNK,JPN,370
2006,UNK,LUX,528
2006,UNK,MRT,28
2006,UNK,NLD,1039
2006,UNK,NOR,239
2006,UNK,RUS,16
2006,UNK,SDN,26
2006,UNK,SVN,13
2006,UNK,SWE,148
2006,UNK,USA,122
2006,UNK,ZMB,7
2006,UNK,ZWE,2106
2006,URY,AUS,5
2006,URY,CAN,26
2006,URY,SWE,5
2006,URY,USA,14
2006,USA,AUS,5
2006,USA,BEL,5
2006,USA,CAN,389
2006,USA,FIN,6
2006,USA,HKG,5
2006,USA,IRL,5
2006,USA,SWE,12
2006,UZB,ARE,5
2006,UZB,AUS,12
2006,UZB,AUT,25
2006,UZB,BEL,52
2006,UZB,CAN,31
2006,UZB,CHE,17
2006,UZB,CYP,42
2006,UZB,CZE,34
2006,UZB,DEU,32
2006,UZB,DNK,5
